rep,id,U,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,1,0.00324834,1.83503,2.73531,10.5266,0.101044,3.31948e-14,False,69.0|162,84
1,8|84|cc|2|1|162,1,0.00324834,1.83503,29.4316,10.5266,0.101044,3.31948e-14,False,69.0|162,84
1,8|84|cc|3|1|162,1,0.00324834,1.83503,0.0447043,10.5266,0.101044,3.31948e-14,False,69.0|162,84
1,8|84|cc|4|1|162,1,0.00324834,1.83503,0.411149,10.5266,0.101044,3.31948e-14,False,69.0|162,84
1,8|84|cc|5|1|162,1,0.00324834,1.83503,3.68349,10.5266,0.101044,3.31948e-14,False,69.0|162,84
1,8|84|cc|6|1|162,1,0.00324834,1.83503,0.194262,10.5266,0.101044,3.31948e-14,False,69.0|162,84
1,8|84|cc|7|1|162,1,0.00324834,1.83503,0.298708,10.5266,0.101044,3.31948e-14,False,69.0|162,84
1,8|84|cc|8|1|162,1,0.00324834,1.83503,8.28507,10.5266,0.101044,3.31948e-14,False,69.0|162,84
1,8|84|sample|10|162,1,0.00324834,0.71394,0.0573442,11.5887,0.101044,3.31948e-14,True,32.0|162,84
1,8|84|sample|11|162,1,0.00324834,0.831206,0.107115,10.0678,0.101044,3.31948e-14,True,22.0|162,84
1,8|84|sample|12|162,1,0.00324834,0.831206,0.0971805,10.0678,0.101044,3.31948e-14,True,22.0|162,84
1,8|84|sample|3|162,1,0.00324834,0.506733,0.00970865,7.88151,0.101044,3.31948e-14,True,55.0|162,84
1,8|84|sample|4|162,1,0.00324834,0.506733,0.0145933,7.88151,0.101044,3.31948e-14,True,55.0|162,84
1,8|84|sample|5|162,1,0.00324834,0.506733,0.00529672,7.88151,0.101044,3.31948e-14,True,55.0|162,84
1,8|84|sample|6|162,1,0.00324834,0.506733,0.00616444,7.88151,0.101044,3.31948e-14,True,55.0|162,84
1,8|84|sample|7|162,1,0.00324834,0.71394,0.0516281,11.5887,0.101044,3.31948e-14,True,32.0|162,84
