parameter,value,CV
L_gap_pop,4.09040690700227,
beta_L_gap_goes_down_True,5.36374551882667e-05,
beta_L_gap_mab_virus_22_0_162,8.28538615085495e-06,
beta_L_gap_mab_virus_22_0_174,4.92504183843459e-06,
beta_L_gap_mab_virus_22_0_218,1.04536898740928e-06,
beta_L_gap_mab_virus_22_0_274,1.17905747535742e-06,
beta_L_gap_mab_virus_22_0_276,5.2986596778186e-06,
beta_L_gap_mab_virus_22_0_292,-1.5559469904656e-06,
beta_L_gap_mab_virus_22_0_319,4.10673715857608e-06,
beta_L_gap_mab_virus_22_0_322,1.31972048201966e-05,
beta_L_gap_mab_virus_22_0_65,-2.24369764328158e-06,
beta_L_gap_mab_virus_22_0_69,1.63899159824329e-06,
beta_L_gap_mab_virus_28_0_103,1.21223788060046e-05,
beta_L_gap_mab_virus_28_0_162,1.6383324842512e-06,
beta_L_gap_mab_virus_28_0_174,2.08566127958665e-06,
beta_L_gap_mab_virus_28_0_218,2.98663700544343e-06,
beta_L_gap_mab_virus_28_0_274,-1.14677530777315e-07,
beta_L_gap_mab_virus_28_0_276,6.29666310622839e-06,
beta_L_gap_mab_virus_28_0_292,-2.30019884421924e-07,
beta_L_gap_mab_virus_28_0_319,-0.000340541724251721,
beta_L_gap_mab_virus_28_0_322,2.49853485896111e-06,
beta_L_gap_mab_virus_28_0_65,-6.43419709784674e-05,
beta_L_gap_mab_virus_28_0_69,6.18546936783819e-06,
beta_L_gap_mab_virus_32_0_103,-1.78550531873851e-06,
beta_L_gap_mab_virus_32_0_162,1.94033102562733e-06,
beta_L_gap_mab_virus_32_0_174,-1.91164525041037e-06,
beta_L_gap_mab_virus_32_0_218,1.47169419263388e-05,
beta_L_gap_mab_virus_32_0_274,5.65008049232474e-08,
beta_L_gap_mab_virus_32_0_276,3.16882407255749e-06,
beta_L_gap_mab_virus_32_0_292,8.96258113460924e-07,
beta_L_gap_mab_virus_32_0_319,4.65831518998432e-07,
beta_L_gap_mab_virus_32_0_322,2.98363796614546e-06,
beta_L_gap_mab_virus_32_0_65,5.74595532935101e-06,
beta_L_gap_mab_virus_32_0_69,3.28910677039442e-06,
beta_L_gap_mab_virus_44_0_99,2.83090102871593e-06,
beta_L_gap_mab_virus_55_0_103,7.84319212800416e-07,
beta_L_gap_mab_virus_55_0_162,5.62032202167382e-06,
beta_L_gap_mab_virus_55_0_174,1.99390596278736e-05,
beta_L_gap_mab_virus_55_0_218,1.20163119277713e-05,
beta_L_gap_mab_virus_55_0_274,-7.50698900546447e-07,
beta_L_gap_mab_virus_55_0_276,6.55773840525896e-06,
beta_L_gap_mab_virus_55_0_292,8.26337042609593e-07,
beta_L_gap_mab_virus_55_0_319,7.63366436226729e-06,
beta_L_gap_mab_virus_55_0_322,1.99023122736665e-06,
beta_L_gap_mab_virus_55_0_65,1.05572584738552e-05,
