id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,2.18184,1.69162,0.709437,0.102499,0.054985,2.18184,1.69129,0.701219,0.101667,0.0563273,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,2.18184,1.69162,0.410642,0.102499,0.054985,2.18184,1.69129,0.395219,0.101667,0.0563273,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,2.18184,1.69162,0.772054,0.102499,0.054985,2.18184,1.69129,0.759638,0.101667,0.0563273,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,2.18184,1.69162,0.854668,0.102499,0.054985,2.18184,1.69129,0.837151,0.101667,0.0563273,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,2.18184,1.69162,0.551297,0.102499,0.054985,2.18184,1.69129,0.541631,0.101667,0.0563273,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,2.18184,1.69162,0.519654,0.102499,0.054985,2.18184,1.69129,0.501158,0.101667,0.0563273,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,2.18184,1.69162,0.788582,0.102499,0.054985,2.18184,1.69129,0.706671,0.101667,0.0563273,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,2.18184,1.69162,0.80694,0.102499,0.054985,2.18184,1.69129,0.799368,0.101667,0.0563273,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,2.18184,1.69162,0.499851,0.102499,0.054985,2.18184,1.69129,0.469589,0.101667,0.0563273,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,2.18184,1.69162,0.610863,0.102499,0.054985,2.18184,1.69129,0.5531,0.101667,0.0563273,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.239772,1.69161,38.3306,0.102499,0.054985,-0.239772,1.69128,1,0.101667,0.0563273,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.239772,1.69161,32.0123,0.102499,0.054985,-0.239772,1.69128,1,0.101667,0.0563273,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.239772,1.69161,53.9972,0.102499,0.054985,-0.239772,1.69128,1,0.101667,0.0563273,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,-0.239772,1.69161,39.7234,0.102499,0.054985,-0.239772,1.69128,1,0.101667,0.0563273,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-0.239772,1.69161,85.7608,0.102499,0.054985,-0.239772,1.69128,1,0.101667,0.0563273,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.239772,1.69161,102.962,0.102499,0.054985,-0.239772,1.69128,1,0.101667,0.0563273,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,-0.239772,1.69161,55.2286,0.102499,0.054985,-0.239772,1.69128,1,0.101667,0.0563273,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.239772,1.69161,51.2554,0.102499,0.054985,-0.239772,1.69128,1,0.101667,0.0563273,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-0.239772,1.69161,101.748,0.102499,0.054985,-0.239772,1.69128,1,0.101667,0.0563273,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-0.239772,1.69161,29.3778,0.102499,0.054985,-0.239772,1.69128,1,0.101667,0.0563273,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,-0.239772,1.69161,20.1937,0.102499,0.054985,-0.239772,1.69128,1,0.101667,0.0563273,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,-0.239772,1.69161,50.7905,0.102499,0.054985,-0.239772,1.69128,1,0.101667,0.0563273,False,69.0|274,411
