rep,id,eta_U,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,-0.469047,1.86485,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,-1.00182,-0.506067,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,0.0549603,-0.13736,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,-0.630382,-0.54681,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,-1.0563,-3.04373,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,-0.279508,-0.515474,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,0.313834,-0.329509,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,-0.17209,-1.98894,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,0.130026,-1.29257,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,0.302636,-1.8417,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,0.00680292,-1.12593,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,-0.0764947,-2.48727,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,-0.522845,-2.04198,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,-0.518264,-1.92028,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,-0.483979,-2.48272,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,0.342419,-1.75246,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,-0.0581446,-1.19597,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,0.137767,-1.28453,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,-0.229751,-0.317181,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,-0.319127,0.285636,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,0.596731,0.739143,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,0.0724039,-1.99666,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0,-0.134987,0.00425327,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,0,0.0914684,1.56163,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,0,0.662139,-1.43284,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,0,0.0327199,-1.76055,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,0,0.406965,-3.46221,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,0,0.73425,-1.99874,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,0,0.39801,-1.79348,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,0,0.324413,-0.706961,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,0,0.0335889,-0.478978,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,0,0.474541,1.47865,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,0,0.0546886,-0.975736,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,0,0.586826,0.649761,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,0,0.224903,-0.359601,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,0,0.417384,-0.359575,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,0,0.277084,-0.227597,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,0,0.17137,-2.54807,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,0,0.0705857,-2.50591,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,0,-0.029438,-2.2724,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,0,0.2088,-2.44981,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,0,0.20247,-0.524518,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,0,0.212661,-0.43454,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,0,0.147147,-0.195095,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,0,-0.094031,0.533465,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,0,-0.0592439,0.227202,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,0,-0.764747,0.332487,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,0,0.439454,1.1837,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,0,0.53516,0.622819,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,0,0.101423,-1.17852,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,0,0,0.519211,0.485847,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,0,0,0.0578171,-1.82151,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,0,0,-0.142756,0.621847,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,0,0,0.533976,-0.948254,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,0,0,0.149064,-0.370667,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,0,0,-0.72991,-0.13414,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,0,0,-0.161245,2.9205,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,0,0,0.286034,0.401217,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,0,0,-0.0214771,-0.522501,0,0,False,69.0|322,488
