id,U_offset_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_offset_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,5.70051,450.12,1.32331,1.93742,6468.06,11.649,5.69387,451.358,1.32437,1.91917,6472.19,11.6531,True,70.0|274,411
9|411|sample|3|274,5.70051,450.12,1.32331,3.42567,6468.06,11.649,5.69387,451.358,1.32437,3.33959,6472.19,11.6531,True,70.0|274,411
9|411|sample|5|274,5.70051,450.12,1.32331,1.6949,6468.06,11.649,5.69387,451.358,1.32437,1.74778,6472.19,11.6531,True,70.0|274,411
9|411|sample|6|274,5.70051,450.12,1.32331,1.63722,6468.06,11.649,5.69387,451.358,1.32437,1.68675,6472.19,11.6531,True,70.0|274,411
9|411|sample|8|274,5.70051,450.12,1.32331,2.51396,6468.06,11.649,5.69387,451.358,1.32437,2.48762,6472.19,11.6531,True,70.0|274,411
9|411|sample|7|274,5.70051,450.12,1.32331,2.62342,6468.06,11.649,5.69387,451.358,1.32437,2.6431,6472.19,11.6531,True,70.0|274,411
9|411|sample|9|274,5.70051,450.12,1.32331,1.86801,6468.06,11.649,5.69387,451.358,1.32437,1.93522,6472.19,11.6531,True,70.0|274,411
9|411|sample|10|274,5.70051,450.12,1.32331,1.68432,6468.06,11.649,5.69387,451.358,1.32437,1.65995,6472.19,11.6531,True,70.0|274,411
9|411|sample|12|274,5.70051,450.12,1.32331,2.67083,6468.06,11.649,5.69387,451.358,1.32437,2.67752,6472.19,11.6531,True,70.0|274,411
9|411|sample|11|274,5.70051,450.12,1.32331,2.4918,6468.06,11.649,5.69387,451.358,1.32437,2.51451,6472.19,11.6531,True,70.0|274,411
9|411|cc|1|1|274,5.6999,450.12,1.32326,76.6459,6468.06,11.649,5.69325,451.358,1.32431,46.1758,6472.19,11.6531,False,69.0|274,411
