rep,id,eta_U_offset,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,0,0,0,-0.148539,0,0,True,70.0|274,411
1,9|411|sample|3|274,0,0,0,0.452355,0,0,True,70.0|274,411
1,9|411|sample|5|274,0,0,0,-0.274223,0,0,True,70.0|274,411
1,9|411|sample|6|274,0,0,0,-0.295748,0,0,True,70.0|274,411
1,9|411|sample|8|274,0,0,0,0.0235504,0,0,True,70.0|274,411
1,9|411|sample|7|274,0,0,0,0.412097,0,0,True,70.0|274,411
1,9|411|sample|9|274,0,0,0,-0.448704,0,0,True,70.0|274,411
1,9|411|sample|10|274,0,0,0,-0.461085,0,0,True,70.0|274,411
1,9|411|sample|12|274,0,0,0,0.441647,0,0,True,70.0|274,411
1,9|411|sample|11|274,0,0,0,0.261793,0,0,True,70.0|274,411
1,9|411|cc|1|1|274,0,0,0,-0.0413937,0,0,False,69.0|274,411
1,9|411|cc|2|1|274,0,0,0,0.49325,0,0,False,69.0|274,411
1,9|411|cc|3|1|274,0,0,0,-0.0766072,0,0,False,69.0|274,411
1,9|411|cc|4|1|274,0,0,0,-2.53327,0,0,False,69.0|274,411
1,9|411|cc|5|1|274,0,0,0,0.137123,0,0,False,69.0|274,411
1,9|411|cc|6|1|274,0,0,0,-1.0218,0,0,False,69.0|274,411
1,9|411|cc|7|1|274,0,0,0,0.802925,0,0,False,69.0|274,411
1,9|411|cc|8|1|274,0,0,0,0.090542,0,0,False,69.0|274,411
1,9|411|vc|1|2|274,0,0,0,0.60717,0,0,False,69.0|274,411
1,9|411|vc|2|2|274,0,0,0,1.41258,0,0,False,69.0|274,411
1,9|411|vc|3|2|274,0,0,0,1.75046,0,0,False,69.0|274,411
1,9|411|vc|4|2|274,0,0,0,1.69081,0,0,False,69.0|274,411
1,9|411|vc|5|2|274,0,0,0,-0.282377,0,0,False,69.0|274,411
1,9|411|vc|6|2|274,0,0,0,-1.80294,0,0,False,69.0|274,411
1,9|411|vc|7|2|274,0,0,0,-0.373642,0,0,False,69.0|274,411
1,9|411|vc|8|2|274,0,0,0,-1.45745,0,0,False,69.0|274,411
1,14|783|sample|3|71,0,0,0,-3.86726,0,0,True,6.0|71,783
1,14|783|sample|4|71,0,0,0,-4.14837,0,0,True,6.0|71,783
1,14|783|sample|5|71,0,0,0,-3.38608,0,0,True,6.0|71,783
1,14|783|sample|6|71,0,0,0,-3.32861,0,0,True,6.0|71,783
1,14|783|sample|7|71,0,0,0,1.91594,0,0,True,6.0|71,783
1,14|783|sample|8|71,0,0,0,2.0146,0,0,True,6.0|71,783
1,14|783|sample|10|71,0,0,0,-3.93076,0,0,True,6.0|71,783
1,14|783|sample|9|71,0,0,0,-4.0553,0,0,True,6.0|71,783
1,14|783|sample|12|71,0,0,0,3.18166,0,0,True,6.0|71,783
1,14|783|sample|11|71,0,0,0,3.38533,0,0,True,6.0|71,783
1,14|783|cc|1|1|71,0,0,0,0.0143724,0,0,False,69.0|71,783
1,14|783|cc|2|1|71,0,0,0,-0.772835,0,0,False,69.0|71,783
1,14|783|cc|3|1|71,0,0,0,-0.147704,0,0,False,69.0|71,783
1,14|783|cc|4|1|71,0,0,0,0.456468,0,0,False,69.0|71,783
1,14|783|cc|5|1|71,0,0,0,-1.96162,0,0,False,69.0|71,783
1,14|783|cc|6|1|71,0,0,0,0.741804,0,0,False,69.0|71,783
1,14|783|cc|7|1|71,0,0,0,-1.09101,0,0,False,69.0|71,783
1,14|783|cc|8|1|71,0,0,0,0.203936,0,0,False,69.0|71,783
