id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,1.23311e-06,0,-9.59917e-07,0,0,-9.95567e-09,0,1.31494e-08,0,0,False,69.0|162,84
8|84|cc|2|1|162,-8.16367e-07,0,3.77963e-07,0,0,3.14344e-09,0,-8.14448e-09,0,0,False,69.0|162,84
8|84|cc|3|1|162,2.92627e-06,0,2.49439e-06,0,0,8.02908e-09,0,-9.46533e-09,0,0,False,69.0|162,84
8|84|cc|4|1|162,-1.05762e-06,0,-1.64483e-07,0,0,-2.39095e-09,0,-1.16059e-08,0,0,False,69.0|162,84
8|84|cc|5|1|162,1.25406e-06,0,-9.24579e-10,0,0,-9.69158e-09,0,1.35623e-08,0,0,False,69.0|162,84
8|84|cc|6|1|162,-1.71261e-06,0,-1.32847e-06,0,0,-1.11963e-08,0,-4.82395e-09,0,0,False,69.0|162,84
8|84|cc|7|1|162,-1.11376e-06,0,8.15383e-07,0,0,-1.26302e-08,0,1.54453e-08,0,0,False,69.0|162,84
8|84|cc|8|1|162,-1.11199e-06,0,-4.17249e-07,0,0,-6.36607e-09,0,6.53421e-09,0,0,False,69.0|162,84
8|84|sample|10|162,2.52025e-06,0,-7.11597e-08,0,0,-1.53223e-08,0,6.5953e-09,0,0,True,32.0|162,84
8|84|sample|11|162,5.03875e-07,0,-1.05643e-06,0,0,-2.09619e-08,0,-1.66868e-08,0,0,True,22.0|162,84
8|84|sample|12|162,1.1191e-06,0,2.3691e-06,0,0,1.76769e-08,0,-1.88033e-08,0,0,True,22.0|162,84
8|84|sample|3|162,-9.38722e-07,0,-1.0665e-06,0,0,2.06951e-08,0,-7.76119e-09,0,0,True,55.0|162,84
8|84|sample|4|162,1.19348e-06,0,-1.18916e-06,0,0,8.69909e-09,0,1.15487e-08,0,0,True,55.0|162,84
8|84|sample|5|162,1.07659e-06,0,-1.2163e-06,0,0,5.52131e-09,0,-2.09182e-08,0,0,True,55.0|162,84
8|84|sample|6|162,8.92848e-07,0,-1.17674e-06,0,0,-4.37672e-09,0,1.22839e-08,0,0,True,55.0|162,84
8|84|sample|7|162,-5.16785e-07,0,6.3483e-07,0,0,1.20278e-08,0,-1.46819e-08,0,0,True,32.0|162,84
8|84|sample|8|162,4.07247e-07,0,-8.89036e-08,0,0,9.94652e-09,0,-1.18251e-08,0,0,True,32.0|162,84
8|84|sample|9|162,-2.03932e-06,0,-8.41795e-07,0,0,-6.28967e-09,0,-1.07435e-08,0,0,True,32.0|162,84
8|84|vc|1|2|162,6.26585e-07,0,2.17249e-06,0,0,8.58103e-09,0,2.13102e-09,0,0,False,69.0|162,84
8|84|vc|2|2|162,-1.75149e-07,0,-4.50446e-07,0,0,-5.49232e-09,0,-2.23922e-08,0,0,False,69.0|162,84
