rep,id,eta_U,eta_L,eta_L_gap,eta_h,eta_f,eta_alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,-1.98488e-08,0,7.54421e-08,-4.81601e-07,-19.0001,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1.96596e-08,0,-8.55471e-09,-4.40881e-08,-14.067,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,-2.76777e-08,0,-1.42808e-08,4.44553e-07,-11.0753,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,-2.13768e-08,0,1.22419e-09,-1.91238e-07,-14.6828,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.63272e-08,0,7.4019e-08,-1.11447e-07,-14.7827,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,-4.48053e-08,0,5.04787e-08,2.81189e-07,-20.1379,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,-4.62751e-09,0,7.45796e-08,2.3411e-07,-14.4562,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,-1.2049e-08,0,-2.31408e-08,8.30349e-08,-16.0857,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,-4.3714e-08,0,-9.1448e-08,1.7052e-07,-12.7503,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,-5.38712e-08,0,-6.49281e-08,-9.80438e-08,-15.5098,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,3.48664e-08,0,-9.38091e-09,3.00993e-07,-14.4247,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,5.27216e-08,0,9.67267e-08,3.21204e-07,23.386,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1.75933e-08,0,6.661e-08,-1.0839e-07,-35.5318,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,2.2148e-08,0,-2.38041e-08,4.60575e-08,-6.71844,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-2.07074e-08,0,7.51042e-08,-1.67577e-07,0.25067,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,3.84171e-08,0,2.10597e-08,4.9321e-07,-39.0615,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,7.59028e-08,0,-3.12814e-08,2.97111e-07,8.73688,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,9.98116e-08,0,-9.53779e-08,7.7057e-08,9.77071,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1.62065e-07,0,1.65409e-08,1.23249e-07,-7.37316,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,2.00234e-08,0,2.94513e-08,6.35931e-08,-11.929,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1.25612e-07,0,4.34383e-08,-6.28048e-08,16.721,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,2.2017e-08,0,-8.50494e-08,-2.06223e-07,9.75704,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,-3.05154e-08,0,2.23051e-08,-4.25636e-07,-13.9003,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,-1.77533e-08,0,-4.6484e-08,1.05376e-07,-23.3187,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,1.13185e-07,0,6.66346e-08,-1.24227e-07,7.59323,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,-4.42233e-08,0,9.0612e-09,-1.67224e-07,16.3215,0,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,9.29867e-09,0,-4.32441e-08,-9.78916e-08,-32.1272,0,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,-6.9922e-08,0,7.45579e-08,3.21123e-07,-35.9911,0,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,9.08767e-08,0,8.32505e-08,-8.12693e-08,-27.3753,0,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,1.39698e-09,0,4.99447e-08,-2.2273e-07,-28.0521,0,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,8.76898e-08,0,8.42488e-08,-6.76696e-09,-38.9162,0,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,-1.92958e-08,0,3.22946e-08,-2.96049e-08,-28.4849,0,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,8.46921e-08,0,-3.91488e-08,-5.02123e-07,-32.6203,0,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,1.40004e-07,0,9.68377e-08,-6.19606e-07,-33.5525,0,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,3.90864e-08,0,7.01403e-08,-3.61914e-07,-32.7234,0,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,7.49424e-08,0,4.73747e-08,-5.67714e-08,-34.919,0,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,7.90169e-09,0,6.42418e-09,2.72607e-07,-14.735,0,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,7.59464e-08,0,-3.86453e-08,-1.56599e-07,-13.2388,0,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,3.59869e-08,0,6.79685e-09,1.34661e-07,13.2427,0,False,69.0|233,705
1,14|705|14|705|cc|4|1|233|1|233|69.0,3.18832e-08,0,-5.86921e-10,-1.26295e-07,9.95445,0,False,69.0|233,705
1,14|705|14|705|cc|5|1|233|1|233|69.0,4.45871e-08,0,4.06109e-08,9.53924e-08,33.3353,0,False,69.0|233,705
1,14|705|14|705|cc|6|1|233|1|233|69.0,-4.904e-09,0,3.64171e-08,4.94765e-08,-20.825,0,False,69.0|233,705
1,14|705|14|705|cc|7|1|233|1|233|69.0,3.53466e-08,0,2.29009e-08,-1.59955e-07,6.63723,0,False,69.0|233,705
1,14|705|14|705|cc|8|1|233|1|233|69.0,6.96309e-08,0,3.32676e-08,-2.22102e-07,11.6949,0,False,69.0|233,705
1,14|705|14|705|vc|1|2|233|2|233|69.0,3.01516e-08,0,1.99582e-08,1.59992e-07,3.01377,0,False,69.0|233,705
1,14|705|14|705|vc|2|2|233|2|233|69.0,-6.25587e-08,0,-3.03174e-08,-1.464e-07,-18.5674,0,False,69.0|233,705
1,14|705|14|705|vc|3|2|233|2|233|69.0,2.14786e-08,0,-3.31011e-08,2.52395e-07,-0.638187,0,False,69.0|233,705
1,14|705|14|705|vc|4|2|233|2|233|69.0,4.81668e-09,0,5.99746e-09,-8.61947e-08,-13.0439,0,False,69.0|233,705
1,14|705|14|705|vc|5|2|233|2|233|69.0,-3.33239e-08,0,-5.85451e-08,-1.7498e-07,11.4772,0,False,69.0|233,705
1,14|705|14|705|vc|6|2|233|2|233|69.0,6.34755e-08,0,-2.76518e-08,-4.00906e-07,-2.11215,0,False,69.0|233,705
1,14|705|14|705|vc|7|2|233|2|233|69.0,-1.44646e-08,0,-6.84069e-08,-7.3792e-09,-25.0979,0,False,69.0|233,705
1,14|705|14|705|vc|8|2|233|2|233|69.0,3.22761e-08,0,-6.94187e-08,3.16583e-07,13.5879,0,False,69.0|233,705
1,8|152|8|152|sample|8|322|8|322|65.0,-1.00263e-08,0,3.58564e-08,-8.08084e-09,-12.8137,0,True,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,-7.40692e-09,0,-5.92763e-08,-1.74313e-07,-5.27646,0,True,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,7.69942e-08,0,4.46465e-08,5.1986e-07,-12.7298,0,True,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,8.00355e-10,0,-1.08826e-08,5.80785e-07,-11.6132,0,True,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,3.7573e-08,0,-2.38524e-08,-1.03608e-07,-17.3768,0,True,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,3.66708e-09,0,6.66777e-08,-4.91251e-08,-9.87374,0,True,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,8.0734e-08,0,-4.65432e-09,2.3487e-07,-5.55005,0,True,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,2.31084e-08,0,8.79578e-08,-1.28808e-07,-9.23224,0,True,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,8.70205e-09,0,7.93297e-09,3.31807e-08,-7.73835,0,True,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,-7.69796e-09,0,-2.72236e-09,2.13676e-08,-11.1957,0,True,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,-1.3446e-08,0,4.564e-08,8.3757e-08,-14.541,0,False,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,8.18691e-08,0,7.7788e-09,2.52337e-07,7.15004,0,False,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,1.06855e-07,0,-6.17746e-09,6.92028e-07,-25.6211,0,False,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,-4.37722e-08,0,1.01553e-07,2.69604e-08,-6.07442,0,False,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,-5.66506e-08,0,-4.79853e-08,3.20026e-07,-3.43554,0,False,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,-8.03848e-08,0,2.5985e-08,5.6529e-08,13.7886,0,False,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,6.82921e-08,0,1.29832e-08,4.95361e-08,-21.001,0,False,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,1.19326e-09,0,3.75855e-08,-6.31462e-07,-2.47301,0,False,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,-1.68802e-09,0,-5.17343e-09,-2.10494e-07,-12.647,0,False,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,-1.60653e-08,0,7.80101e-08,-2.79647e-07,-10.1343,0,False,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,6.21512e-08,0,2.71811e-08,4.15358e-07,-6.60623,0,False,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,1.10231e-07,0,-1.13474e-08,3.54939e-07,15.5024,0,False,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,8.68167e-08,0,-3.25464e-08,-3.02154e-07,2.52415,0,False,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,4.49654e-09,0,6.17592e-08,1.7162e-07,-24.352,0,False,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,-5.26197e-08,0,-8.57589e-08,1.16528e-07,-4.29285,0,False,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,-1.023e-08,0,9.22643e-09,1.22164e-07,-12.0279,0,False,69.0|322,152
1,8|1159|8|1159|sample|8|292|8|292|65.0,-3.07336e-08,0,-3.16248e-09,-2.69098e-07,-7.17834,0,True,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,1.67493e-08,0,-2.94837e-08,-6.00979e-08,24.4658,0,True,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,-3.24362e-08,0,-4.13549e-08,1.57401e-07,-3.97915,0,True,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,-1.78785e-07,0,8.19134e-09,1.6696e-09,-4.78526,0,True,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,1.63171e-07,0,5.63247e-08,1.89121e-07,-2.14826,0,True,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,5.28089e-08,0,-5.76287e-08,-1.15775e-07,-14.0869,0,True,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,-3.22761e-08,0,-5.18726e-08,1.97813e-07,-2.25615,0,True,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,2.38942e-08,0,-2.62752e-08,-1.6473e-07,-4.04248,0,True,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,-4.01051e-08,0,6.94775e-08,1.50047e-07,-0.325071,0,True,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,5.50353e-08,0,-2.75669e-09,1.9094e-07,1.16909,0,True,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,7.1901e-08,0,-8.27429e-08,3.13629e-08,0.757033,0,False,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,-3.14321e-09,0,7.6514e-08,-5.96296e-07,0.44243,0,False,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,1.24564e-08,0,-6.47457e-08,2.20736e-08,22.4278,0,False,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,3.42698e-08,0,5.61861e-08,-8.99813e-08,27.829,0,False,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,1.27111e-07,0,-5.78084e-09,-1.00317e-07,22.2593,0,False,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,7.18137e-08,0,4.52332e-08,5.3346e-08,-12.1799,0,False,69.0|292,1159
1,8|1159|8|1159|cc|7|1|292|1|292|69.0,8.51724e-08,0,3.04889e-09,-2.00355e-07,-3.8975,0,False,69.0|292,1159
1,8|1159|8|1159|cc|8|1|292|1|292|69.0,3.69619e-08,0,-1.50162e-08,-6.44356e-07,-17.1195,0,False,69.0|292,1159
1,8|1159|8|1159|vc|1|2|292|2|292|69.0,9.35688e-09,0,2.81249e-09,-7.58828e-08,-9.45509,0,False,69.0|292,1159
1,8|1159|8|1159|vc|2|2|292|2|292|69.0,-3.04572e-08,0,-1.74063e-08,-2.09884e-07,0.770729,0,False,69.0|292,1159
1,8|1159|8|1159|vc|3|2|292|2|292|69.0,3.89409e-08,0,8.81551e-09,-1.88454e-07,-1.09892,0,False,69.0|292,1159
1,8|1159|8|1159|vc|4|2|292|2|292|69.0,9.92441e-09,0,-2.26294e-08,-3.15366e-07,-11.7851,0,False,69.0|292,1159
1,8|1159|8|1159|vc|5|2|292|2|292|69.0,3.03553e-08,0,1.52158e-08,-4.85025e-07,-5.84115,0,False,69.0|292,1159
1,8|1159|8|1159|vc|6|2|292|2|292|69.0,1.23036e-07,0,-4.06164e-08,3.48498e-07,0.636496,0,False,69.0|292,1159
1,8|1159|8|1159|vc|7|2|292|2|292|69.0,-1.35333e-08,0,7.02958e-08,3.4395e-07,-16.4414,0,False,69.0|292,1159
1,8|1159|8|1159|vc|8|2|292|2|292|69.0,7.84348e-09,0,1.42523e-08,3.3513e-07,48.2697,0,False,69.0|292,1159
1,8|1197|8|1197|sample|7|103|7|103|65.0,2.41562e-08,0,6.39592e-08,8.49572e-08,-14.7153,0,True,65.0|103,1197
1,8|1197|8|1197|sample|8|103|8|103|65.0,8.44011e-09,0,2.29198e-08,-8.85216e-08,-13.1053,0,True,65.0|103,1197
1,8|1197|8|1197|sample|6|103|6|103|65.0,1.57161e-09,0,6.65515e-09,-2.43331e-07,-5.74876,0,True,65.0|103,1197
1,8|1197|8|1197|sample|5|103|5|103|65.0,-3.62634e-08,0,-1.33289e-08,1.13152e-07,-11.1761,0,True,65.0|103,1197
1,8|1197|8|1197|sample|12|103|12|103|28.0,5.1703e-08,0,2.74357e-09,2.01216e-07,-17.6028,0,True,28.0|103,1197
1,8|1197|8|1197|sample|10|103|10|103|28.0,9.99717e-08,0,1.6351e-08,-4.31239e-08,-17.342,0,True,28.0|103,1197
1,8|1197|8|1197|sample|9|103|9|103|28.0,-3.54194e-08,0,7.82563e-08,-6.18123e-07,-9.13422,0,True,28.0|103,1197
1,8|1197|8|1197|sample|3|103|3|103|22.0,3.65253e-08,0,1.04937e-08,2.08341e-09,-11.409,0,True,22.0|103,1197
1,8|1197|8|1197|sample|4|103|4|103|22.0,-1.83209e-08,0,-3.92733e-08,-2.176e-07,-16.3373,0,True,22.0|103,1197
1,8|1197|8|1197|sample|11|103|11|103|28.0,6.73899e-08,0,4.18925e-08,-2.22983e-07,-22.5353,0,True,28.0|103,1197
1,8|1197|8|1197|cc|1|1|103|1|103|69.0,1.81899e-08,0,1.93665e-08,5.30221e-07,33.0527,0,False,69.0|103,1197
1,8|1197|8|1197|cc|2|1|103|1|103|69.0,4.15166e-08,0,-2.25251e-08,2.96284e-07,0.102401,0,False,69.0|103,1197
1,8|1197|8|1197|cc|3|1|103|1|103|69.0,-7.1188e-08,0,6.36008e-08,1.14948e-07,23.4405,0,False,69.0|103,1197
1,8|1197|8|1197|cc|4|1|103|1|103|69.0,-1.09139e-08,0,2.11623e-08,1.09997e-07,28.4242,0,False,69.0|103,1197
1,8|1197|8|1197|cc|5|1|103|1|103|69.0,7.90169e-09,0,5.45053e-09,3.96928e-08,-0.843621,0,False,69.0|103,1197
1,8|1197|8|1197|cc|6|1|103|1|103|69.0,-5.15138e-08,0,6.10522e-08,1.84144e-07,5.13442,0,False,69.0|103,1197
1,8|1197|8|1197|cc|7|1|103|1|103|69.0,2.90456e-08,0,-1.65001e-08,4.82297e-07,0.813602,0,False,69.0|103,1197
1,8|1197|8|1197|cc|8|1|103|1|103|69.0,-6.8394e-09,0,-1.9508e-08,-1.04055e-09,41.7876,0,False,69.0|103,1197
1,8|1197|8|1197|vc|1|2|103|2|103|69.0,8.37026e-08,0,-1.07362e-08,1.13771e-07,11.7382,0,False,69.0|103,1197
1,8|1197|8|1197|vc|2|2|103|2|103|69.0,2.92493e-08,0,-4.41112e-08,-2.7386e-07,35.8087,0,False,69.0|103,1197
1,8|1197|8|1197|vc|3|2|103|2|103|69.0,3.52302e-08,0,-5.69994e-08,1.64772e-07,8.9563,0,False,69.0|103,1197
1,8|1197|8|1197|vc|4|2|103|2|103|69.0,8.41101e-08,0,-3.83564e-08,1.45024e-07,-33.2382,0,False,69.0|103,1197
1,8|1197|8|1197|vc|5|2|103|2|103|69.0,8.54488e-08,0,6.39448e-08,-1.67553e-07,7.30067,0,False,69.0|103,1197
1,8|1197|8|1197|vc|6|2|103|2|103|69.0,1.74623e-09,0,-7.9154e-08,8.27549e-08,21.9899,0,False,69.0|103,1197
1,8|1197|8|1197|vc|7|2|103|2|103|69.0,6.96455e-08,0,4.31132e-08,-7.32778e-08,-36.7482,0,False,69.0|103,1197
