rep,id,U,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,1,0.00264622,0.894868,0.147989,17.4378,0.405601,0.7408,False,69.0|162,84
1,8|84|cc|2|1|162,1,0.00264622,0.894868,0.00396356,15.8,0.405601,0.7408,False,69.0|162,84
1,8|84|cc|3|1|162,1,0.00264622,0.894868,0.021797,16.1385,0.405601,0.7408,False,69.0|162,84
1,8|84|cc|4|1|162,1,0.00264622,0.894868,0.081692,16.7961,0.405601,0.7408,False,69.0|162,84
1,8|84|cc|5|1|162,1,0.00264622,0.894868,0.0006816,16.6106,0.405601,0.7408,False,69.0|162,84
1,8|84|cc|6|1|162,1,0.00264622,0.894868,0.00129161,15.6758,0.405601,0.7408,False,69.0|162,84
1,8|84|cc|7|1|162,1,0.00264622,0.894868,0.000928444,14.8928,0.405601,0.7408,False,69.0|162,84
1,8|84|cc|8|1|162,1,0.00264622,0.894868,0.0325543,15.4585,0.405601,0.7408,False,69.0|162,84
1,8|84|sample|10|162,1,0.00264575,0.894873,0.732753,2.78767,0.405601,0.7408,True,32.0|162,84
1,8|84|sample|11|162,1,0.00264577,0.89489,0.358689,3.50533,0.405601,0.7408,True,22.0|162,84
1,8|84|sample|12|162,1,0.00264577,0.89489,0.282459,5.02452,0.405601,0.7408,True,22.0|162,84
1,8|84|sample|3|162,1,0.0026458,0.894931,0.552838,1.44112,0.405601,0.7408,True,55.0|162,84
1,8|84|sample|4|162,1,0.0026458,0.894931,0.100884,4.32312,0.405601,0.7408,True,55.0|162,84
1,8|84|sample|5|162,1,0.0026458,0.894931,4.80393,0.612436,0.405601,0.7408,True,55.0|162,84
1,8|84|sample|6|162,1,0.0026458,0.894931,2.18624,0.646224,0.405601,0.7408,True,55.0|162,84
1,8|84|sample|7|162,1,0.00264575,0.894873,0.570918,3.02398,0.405601,0.7408,True,32.0|162,84
1,8|84|sample|8|162,1,0.00264575,0.894873,0.598722,3.2442,0.405601,0.7408,True,32.0|162,84
1,8|84|sample|9|162,1,0.00264575,0.894873,0.629032,3.33282,0.405601,0.7408,True,32.0|162,84
1,8|84|vc|1|2|162,1,0.00264622,0.894868,0.000439281,15.3825,0.405601,0.7408,False,69.0|162,84
1,8|84|vc|2|2|162,1,0.00264622,0.894868,0.00136995,17.2355,0.405601,0.7408,False,69.0|162,84
1,8|84|vc|3|2|162,1,0.00264622,0.894868,0.0349255,15.7414,0.405601,0.7408,False,69.0|162,84
1,8|84|vc|4|2|162,1,0.00264622,0.894868,0.0112627,13.9617,0.405601,0.7408,False,69.0|162,84
1,8|84|vc|5|2|162,1,0.00264622,0.894868,1.84471,15.0929,0.405601,0.7408,False,69.0|162,84
1,8|84|vc|6|2|162,1,0.00264622,0.894868,0.00656482,14.5146,0.405601,0.7408,False,69.0|162,84
1,8|84|vc|7|2|162,1,0.00264622,0.894868,0.00175099,13.9171,0.405601,0.7408,False,69.0|162,84
1,8|84|vc|8|2|162,1,0.00264622,0.894868,0.00324149,16.7345,0.405601,0.7408,False,69.0|162,84
1,8|719|cc|1|1|274,1,0.00264616,0.894868,0.000543067,17.0557,0.247302,0.740813,False,69.0|274,719
1,8|719|cc|2|1|274,1,0.00264616,0.894868,0.000651232,18.4257,0.247302,0.740813,False,69.0|274,719
1,8|719|cc|3|1|274,1,0.00264616,0.894868,0.00334301,17.0405,0.247302,0.740813,False,69.0|274,719
1,8|719|cc|4|1|274,1,0.00264616,0.894868,0.175773,17.0295,0.247302,0.740813,False,69.0|274,719
