id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,0,0.140823,-0.0672025,0,0,0,0,0,-3.58249e-07,-2.34055e-07,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,0,-0.0164685,0.0308685,0,0,0,0,0,3.32381e-08,-2.95937e-07,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,0,0.208555,0.135511,0,0,0,0,0,2.28666e-07,-1.27383e-08,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,0,0.192779,-0.0389814,0,0,0,0,0,-2.82248e-07,2.11028e-07,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,0,0.0745098,0.155523,0,0,0,0,0,2.41578e-07,2.95163e-07,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,0,0.082295,-0.128148,0,0,0,0,0,3.06589e-07,-1.82271e-07,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,0,-0.13999,-0.036314,0,0,0,0,0,3.26147e-07,2.98174e-07,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,0,-0.112395,0.0350875,0,0,0,0,0,1.79716e-07,-8.31104e-09,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,0,-1.07502,-0.840373,0,0,0,0,0,-1.33627,-0.583671,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,0,-2.56064,1.37345,0,0,0,0,0,-2.41896,0.903293,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,0,-2.36532,1.3739,0,0,0,0,0,-2.04769,0.409126,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,0,-2.32631,-0.97302,0,0,0,0,0,-1.55461,-1.96845,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,0,-1.56896,-1.80149,0,0,0,0,0,-1.21834,-2.08612,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,0,0.189653,-2.50602,0,0,0,0,0,-0.0690688,-2.4605,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,0,-0.545717,-2.43668,0,0,0,0,0,-0.545293,-2.40486,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,0,-2.15639,0.785786,0,0,0,0,0,-1.87155,-0.0269122,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,0,-1.72261,-0.206586,0,0,0,0,0,-1.48762,-0.591286,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,0,-1.57163,-0.0817099,0,0,0,0,0,-1.61877,-0.084359,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0,0,0.0683805,-0.208335,0,0,0,0,0,4.19586e-07,1.94699e-07,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0,0,0.013026,-0.14335,0,0,0,0,0,-4.50598e-07,2.64812e-07,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0,0,-0.16378,-0.0329183,0,0,0,0,0,-1.28797e-07,-2.02558e-07,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0,0,0.0204883,0.0185116,0,0,0,0,0,3.35337e-07,2.83069e-07,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0,0,-0.197601,0.128924,0,0,0,0,0,2.47877e-07,6.40994e-08,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0,0,0.166629,-0.0201379,0,0,0,0,0,2.80796e-07,1.7757e-07,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,0,0,0.0154382,-0.287882,0,0,0,0,0,8.68703e-08,2.50781e-07,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,0,0,-0.0827217,-0.0308072,0,0,0,0,0,2.28881e-07,-2.33157e-07,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,0,0,-0.154114,-0.231613,0,0,0,0,0,4.54939e-08,2.42267e-07,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,0,0,0.0258103,-0.0979426,0,0,0,0,0,-2.83386e-07,3.46174e-08,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,0,0,-0.0968342,-0.022753,0,0,0,0,0,2.6483e-07,-2.07661e-08,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,0,0,0.0958393,-0.0403037,0,0,0,0,0,-4.44486e-07,-7.22491e-08,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,0,0,0.0789721,-0.00067383,0,0,0,0,0,-1.85376e-07,-4.11687e-07,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,0,0,-0.016085,0.0310562,0,0,0,0,0,-2.55407e-07,1.92687e-07,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,0,0,0.159879,-0.108874,0,0,0,0,0,3.22446e-07,-7.87934e-08,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,0,0,0.133159,0.0478822,0,0,0,0,0,-5.0426e-07,-3.4194e-08,0,0,False,69.0|274,719
8|719|sample|10|274,0,0,0,-1.13392,1.14335,0,0,0,0,0,-0.843272,0.263657,0,0,True,32.0|274,719
8|719|sample|11|274,0,0,0,-0.996245,1.49997,0,0,0,0,0,-0.715417,0.6042,0,0,True,22.0|274,719
8|719|sample|12|274,0,0,0,-0.928615,1.59191,0,0,0,0,0,-0.984972,1.63544,0,0,True,22.0|274,719
8|719|sample|3|274,0,0,0,-2.78928,0.0204924,0,0,0,0,0,-2.6431,-0.393892,0,0,True,55.0|274,719
