id,importanceSampling
411|4,153.646218
411|3,150.499266
411|5,176.102119
411|6,174.273091
411|8,150.358263
411|7,151.187218
411|9,175.114484
411|10,176.883458
411|12,114.732874
411|11,151.979026
411|1,143.780052
411|2,186.509373
783|3,178.428519
783|4,178.203555
783|5,176.735099
783|6,174.194051
783|7,148.429348
783|8,146.980814
783|10,178.129437
783|9,177.100495
783|12,139.896284
783|11,140.510291
783|1,97.779071
783|2,183.726191
491|10,158.796393
491|9,158.181049
491|12,165.066494
491|11,169.056603
491|4,175.016395
491|3,175.691060
491|6,175.282422
491|5,172.783884
491|7,155.447808
491|8,154.296251
491|1,115.293333
491|2,192.023952
433|4,154.148255
433|3,152.117866
433|6,171.958301
433|5,171.573638
433|8,144.546970
433|7,145.542067
433|10,159.589948
433|9,122.516025
433|11,164.786751
433|12,164.580300
433|1,104.981670
433|2,186.988923
297|3,168.151127
297|4,170.950346
297|5,148.778607
297|6,148.972163
297|8,158.203597
297|7,156.892916
297|9,153.619012
297|10,117.011181
297|12,175.097429
297|11,143.036690
297|1,102.711169
297|2,183.833848
183|4,166.804849
183|3,159.669495
183|6,156.533452
183|5,159.305470
183|7,169.126848
183|8,168.490786
183|10,153.558954
183|9,157.928982
183|12,154.249359
183|11,128.479856
183|1,102.874399
183|2,219.410522
705|3,175.675705
705|4,174.642628
705|5,141.079382
705|6,175.718526
705|7,176.331517
705|8,175.972690
705|10,168.418011
705|9,172.738553
705|12,161.997326
705|11,135.548421
705|1,101.681230
705|2,231.898599
555|4,172.897282
555|3,169.891646
555|5,171.957395
555|6,173.449865
555|7,159.673676
555|8,160.244971
555|9,169.998250
555|10,174.140370
555|12,154.429490
555|11,115.417429
555|1,96.910621
555|2,175.446746
394|5,165.895806
394|6,166.126474
394|7,173.276629
394|8,172.768792
394|10,158.925109
394|9,159.335141
394|12,166.703889
394|11,167.525901
394|3,160.165768
394|4,161.176507
394|1,113.480930
394|2,198.971656
1099|3,141.326554
1099|4,140.886101
1099|5,146.258584
1099|6,145.787164
1099|8,152.545740
1099|7,149.916113
1099|9,143.798415
1099|10,144.703219
1099|11,154.242889
1099|12,155.904024
1099|1,109.688117
1099|2,226.607068
611|4,170.337017
611|3,171.301721
611|5,166.615257
611|6,166.730315
611|7,168.983948
611|8,171.424545
611|9,156.300085
611|10,161.850903
611|12,167.958319
611|11,170.109352
611|1,66.361395
611|2,234.327364
84|5,175.413284
84|6,175.592996
84|4,180.826876
84|3,180.398443
84|9,132.808905
84|10,167.585655
84|7,179.250037
84|8,175.818377
84|12,168.302809
84|11,170.507873
84|1,104.615970
84|2,181.388203
1042|8,125.926984
1042|7,160.070033
1042|6,168.642130
1042|5,168.070599
1042|12,159.353446
1042|11,159.622171
1042|9,167.544328
1042|10,165.968196
1042|4,165.631600
1042|3,164.373403
1042|1,107.583041
1042|2,181.297425
719|5,172.917631
719|6,173.460041
719|3,183.626155
719|4,182.619538
719|10,162.930035
719|9,165.177140
719|8,172.678798
719|7,173.564950
719|12,160.888279
719|11,160.354360
719|1,99.511045
719|2,148.438213
863|7,152.662020
863|8,153.193664
863|6,159.730969
863|5,159.795276
863|11,152.059069
863|12,153.341182
863|9,158.639981
863|10,160.295953
863|3,154.096363
863|4,155.361007
863|1,99.564669
863|2,182.563254
488|6,183.512071
488|5,182.898821
488|4,186.190064
488|3,185.376380
488|10,174.337532
488|9,174.291735
488|8,181.566605
488|7,146.708364
488|11,166.335184
488|12,133.138710
