rep,id,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,271.571,1.02514,2.7911,12976.2,12.0631,False,69.0|162,84
1,8|84|cc|2|1|162,258.927,1.02514,2.7911,12976.2,12.0631,False,69.0|162,84
1,8|84|cc|3|1|162,267.153,1.02514,2.7911,12976.2,12.0631,False,69.0|162,84
1,8|84|cc|4|1|162,260.476,1.02514,2.7911,12976.2,12.0631,False,69.0|162,84
1,8|84|cc|5|1|162,269.664,1.02514,2.7911,12976.2,12.0631,False,69.0|162,84
1,8|84|cc|6|1|162,259.004,1.02514,2.7911,12976.2,12.0631,False,69.0|162,84
1,8|84|cc|7|1|162,269.225,1.02514,2.7911,12976.2,12.0631,False,69.0|162,84
1,8|84|cc|8|1|162,252.143,1.02514,2.7911,12976.2,12.0631,False,69.0|162,84
1,8|84|sample|10|162,279.382,1.02514,2.79099,12976.2,12.0631,True,32.0|162,84
1,8|84|sample|11|162,277.534,1.02514,2.79105,12976.2,12.0631,True,22.0|162,84
1,8|84|sample|12|162,280.551,1.02514,2.79105,12976.2,12.0631,True,22.0|162,84
1,8|84|sample|3|162,282.925,1.02514,2.79102,12976.2,12.0631,True,55.0|162,84
1,8|84|sample|4|162,271.765,1.02514,2.79102,12976.2,12.0631,True,55.0|162,84
1,8|84|sample|5|162,276.513,1.02514,2.79102,12976.2,12.0631,True,55.0|162,84
1,8|84|sample|6|162,274.451,1.02514,2.79102,12976.2,12.0631,True,55.0|162,84
1,8|84|sample|7|162,281.97,1.02514,2.79099,12976.2,12.0631,True,32.0|162,84
1,8|84|sample|8|162,271.263,1.02514,2.79099,12976.2,12.0631,True,32.0|162,84
1,8|84|sample|9|162,282.32,1.02514,2.79099,12976.2,12.0631,True,32.0|162,84
1,8|84|vc|1|2|162,264.771,1.02514,2.7911,12976.2,12.0631,False,69.0|162,84
1,8|84|vc|2|2|162,259.626,1.02514,2.7911,12976.2,12.0631,False,69.0|162,84
1,8|84|vc|3|2|162,266.652,1.02514,2.7911,12976.2,12.0631,False,69.0|162,84
1,8|84|vc|4|2|162,266.696,1.02514,2.7911,12976.2,12.0631,False,69.0|162,84
1,8|84|vc|5|2|162,267.68,1.02514,2.7911,12976.2,12.0631,False,69.0|162,84
1,8|84|vc|6|2|162,255.364,1.02514,2.7911,12976.2,12.0631,False,69.0|162,84
1,8|84|vc|7|2|162,271.741,1.02514,2.7911,12976.2,12.0631,False,69.0|162,84
