id,importanceSampling
411|4,140.740008
411|3,136.721278
411|5,161.539955
411|6,160.554744
411|8,139.560553
411|7,138.747888
411|9,159.501390
411|10,161.350010
411|12,137.625265
411|11,138.562102
411|1,83.994178
411|2,147.920566
783|3,186.661775
783|4,188.380710
783|5,187.220168
783|6,188.051988
783|7,141.672803
783|8,141.214358
783|10,187.777217
783|9,187.799092
783|12,143.128228
783|11,142.982462
783|1,81.767160
783|2,157.387387
491|10,143.903986
491|9,143.817397
491|12,155.061802
491|11,158.533226
491|4,155.188666
491|3,153.758023
491|6,169.870739
491|5,170.443349
491|7,135.541042
491|8,134.338986
491|1,64.220300
491|2,151.232461
433|4,178.936541
433|3,155.002394
433|6,176.314644
433|5,185.775718
433|8,134.751697
433|7,136.871806
433|10,153.899910
433|9,153.551064
433|11,169.119222
433|12,189.767908
433|1,64.686147
433|2,165.240937
297|3,172.719570
297|4,175.613002
297|5,148.866563
297|6,148.237776
297|8,154.395607
297|7,154.291927
297|9,154.077231
297|10,150.083108
297|12,179.100464
297|11,170.895195
297|1,67.954441
297|2,149.204544
183|4,133.670344
183|3,139.466721
183|6,129.742578
183|5,130.171066
183|7,133.046555
183|8,134.096186
183|10,131.685099
183|9,131.720745
183|12,133.623693
183|11,133.532512
183|1,88.137037
183|2,121.826383
705|3,142.444352
705|4,142.570570
705|5,143.004707
705|6,142.699494
705|7,144.245750
705|8,143.090190
705|10,129.692649
705|9,133.402963
705|12,128.615325
705|11,128.666740
705|1,67.301712
705|2,125.643133
555|4,162.165616
555|3,164.205768
555|5,164.044332
555|6,166.738744
555|7,136.320930
555|8,136.674790
555|9,162.663029
555|10,163.241665
555|12,133.199325
555|11,131.860927
555|1,80.115895
555|2,135.563267
394|5,150.359039
394|6,150.165535
394|7,164.270968
394|8,166.748506
394|10,150.645595
394|9,148.495014
394|12,150.053474
394|11,151.532531
394|3,139.137927
394|4,145.306817
394|1,63.418051
394|2,140.901522
1099|3,157.615688
1099|4,159.396945
1099|5,171.267628
1099|6,171.708420
1099|8,143.142275
1099|7,151.007832
1099|9,156.938890
1099|10,160.731743
1099|11,139.810214
1099|12,142.783008
1099|1,67.594377
1099|2,120.151769
611|4,142.471551
611|3,140.374659
611|5,142.830887
611|6,141.263342
611|7,142.213447
611|8,142.836541
611|9,148.097022
611|10,146.282492
611|12,144.419704
611|11,141.897671
611|1,67.799404
611|2,125.281702
84|5,189.848786
84|6,182.529801
84|4,174.507856
84|3,173.326376
84|9,157.848122
84|10,157.568296
84|7,168.356603
84|8,166.235153
84|12,158.497827
84|11,161.353274
84|1,76.885915
84|2,156.436596
1042|8,152.856703
1042|7,155.468462
1042|6,158.934127
1042|5,158.638403
1042|12,151.321074
1042|11,152.671742
1042|9,160.754950
1042|10,159.443477
1042|4,155.727375
1042|3,154.199769
1042|1,82.954839
1042|2,157.648905
719|5,160.526622
719|6,161.647626
719|3,170.570530
719|4,170.819659
719|10,155.173139
719|9,154.835476
719|8,162.316019
719|7,162.692147
719|12,156.749014
719|11,154.293345
719|1,80.395116
719|2,166.136445
863|7,144.681534
863|8,143.225070
863|6,152.992958
863|5,151.044719
863|11,144.075177
863|12,143.648758
863|9,152.203850
863|10,150.692535
863|3,145.793846
863|4,148.276164
863|1,79.876416
863|2,157.046339
488|6,169.777588
488|5,169.588093
488|4,174.565405
488|3,174.544394
488|10,209.068881
488|9,206.963826
488|8,193.147623
488|7,191.953294
488|11,159.761114
488|12,160.973116
488|1,78.179276
488|2,155.199634
152|8,149.609048
152|7,150.540631
152|6,160.631730
152|5,158.830221
152|12,149.241481
152|11,146.364123
152|10,152.200027
152|9,154.636000
152|3,154.314688
152|4,152.871795
152|1,78.483436
152|2,152.671575
847|6,214.062938
847|3,192.225329
847|4,193.810199
847|10,158.238724
847|9,159.462551
847|7,170.226453
847|8,169.270819
847|12,169.829493
847|11,170.688404
847|5,209.480134
847|1,84.965503
847|2,162.771753
1241|8,158.468703
1241|7,160.250729
1241|5,168.235933
1241|6,167.325570
1241|11,153.187868
1241|12,151.555953
1241|9,165.824765
1241|10,162.486898
1241|3,163.525374
1241|4,168.810919
1241|1,79.000234
1241|2,162.621184
474|5,168.468378
474|6,170.134412
474|3,175.055672
474|4,174.927340
474|9,148.311306
474|10,148.648171
474|8,159.066308
474|7,160.728480
474|12,158.914478
474|11,162.123389
474|1,82.103495
474|2,161.424776
1056|8,150.673446
1056|7,151.590813
1056|6,158.070295
1056|5,159.541773
1056|12,141.514598
1056|11,143.907054
1056|10,154.069424
1056|9,155.113956
1056|4,152.818364
1056|3,152.774415
1056|1,78.136793
1056|2,161.063059
462|6,206.393116
462|5,204.200493
462|4,192.704005
462|3,191.458525
462|9,146.476082
462|10,148.621509
462|7,157.643211
462|8,157.021612
462|11,166.909564
462|12,161.673977
462|1,91.041071
462|2,161.786338
1159|8,159.232483
1159|7,161.231263
1159|5,165.239875
1159|6,164.906943
1159|11,149.196787
1159|12,145.183259
1159|9,161.941457
1159|10,161.211425
1159|4,162.081054
1159|3,161.102161
1159|1,81.209811
1159|2,159.737009
75|6,141.707225
75|5,137.796632
75|3,133.761900
75|4,133.341220
75|9,147.809559
75|10,147.532925
75|7,145.332479
75|8,142.860976
75|12,124.824649
75|11,126.050326
75|1,77.514243
75|2,125.841001
1017|7,117.735872
1017|8,117.505299
1017|5,124.044824
1017|6,123.684126
1017|12,119.314059
1017|11,121.335603
1017|10,125.175912
1017|9,125.722370
1017|4,122.032574
1017|3,120.560675
1017|1,87.610801
1017|2,135.403663
291|6,157.742791
291|5,156.987775
291|4,171.288559
291|3,170.580155
291|9,150.223929
291|10,147.305117
291|8,157.053021
291|7,155.294925
291|11,145.532537
291|12,145.031091
291|1,79.785981
291|2,157.246713
1197|7,140.318399
1197|8,139.397253
1197|6,148.821448
1197|5,149.244648
1197|12,137.338151
1197|10,149.267295
1197|9,151.364939
1197|3,141.718172
1197|4,142.570487
1197|11,136.030475
1197|1,80.975221
1197|2,157.464762
77|6,134.477527
77|5,143.526046
77|3,143.446951
77|4,137.535970
77|9,147.780970
77|10,150.140165
77|8,153.482308
77|7,150.691905
77|12,136.821621
77|11,136.749966
77|1,79.595733
77|2,141.952310
745|7,123.875923
745|8,121.249357
745|6,141.200972
745|5,138.408102
745|3,133.396024
745|11,126.286536
745|12,128.248172
745|10,137.140090
745|9,137.127681
745|4,134.986160
745|1,78.684862
745|2,141.201256
322|6,150.767368
322|5,156.716172
322|3,155.073367
322|4,156.652835
322|10,135.348488
322|9,137.013143
322|7,147.492493
322|8,146.544778
322|12,134.799395
322|11,137.705701
322|1,91.476086
322|2,176.071018
1043|6,137.239386
1043|7,122.171778
1043|8,125.563189
1043|5,138.572288
1043|11,128.051298
1043|12,127.037672
1043|10,137.351258
1043|9,137.278710
1043|4,131.411393
1043|3,132.080694
1043|1,72.702801
1043|2,152.762776
963|6,118.130675
963|5,121.745077
963|4,133.256634
963|3,133.902497
963|10,133.476949
963|9,132.063767
963|7,139.553068
963|8,142.672444
963|11,141.592924
963|12,139.296492
963|1,87.304799
963|2,143.442029
1260|8,115.549558
1260|7,116.360522
1260|6,130.828032
1260|5,129.592606
1260|11,127.786793
1260|12,127.163043
1260|10,138.623243
1260|9,138.687040
1260|4,136.032270
1260|3,135.715200
1260|1,90.332672
1260|2,144.846381
