rep,id,eta_U,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,4.15354e-08,-1.26414e-09,1.82473e-08,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,-2.50937e-08,5.94182e-08,1.77709e-08,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,4.64405e-08,-1.20328e-08,9.51709e-08,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,4.7736e-09,-8.62465e-09,-5.66878e-08,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,3.45961e-08,1.26276e-08,-1.43115e-08,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,5.18503e-08,-3.58319e-08,-7.4968e-08,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,3.97662e-08,3.35315e-08,-3.09821e-09,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,1.0248e-07,9.78955e-09,9.60874e-09,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,6.75685e-09,4.26032e-08,1.07223e-08,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,1.84037e-08,-4.48106e-08,2.23887e-08,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,-1.32043e-09,-6.75209e-09,-1.81047e-08,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,-4.56163e-08,-1.4427e-08,4.14862e-08,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,1.65859e-08,-1.41831e-08,5.32615e-08,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,2.28626e-08,-2.37043e-09,2.4559e-08,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,-9.63739e-08,4.14753e-09,7.71382e-08,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,1.05372e-07,-3.89368e-08,3.53098e-09,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,1.15024e-07,-2.68734e-08,4.64608e-08,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,-3.38763e-09,4.04736e-08,-4.52373e-08,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,-1.41975e-07,-1.3876e-08,2.46004e-08,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,-7.44172e-08,4.25871e-09,5.58363e-08,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,2.88672e-08,-1.25755e-08,6.48203e-08,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,2.28169e-08,3.67103e-09,1.30508e-07,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,-4.23315e-08,4.31605e-08,6.0925e-08,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,1.04519e-07,3.30497e-09,-6.98171e-08,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,7.42587e-08,2.14802e-08,2.62957e-08,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,2.03749e-08,-5.94178e-08,4.42683e-08,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,-9.5837e-08,-2.3052e-08,5.83371e-08,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,-8.99715e-08,1.75721e-08,-2.88223e-08,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,-1.31056e-08,-3.98255e-08,-5.51944e-08,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,6.60543e-08,-3.86037e-10,4.92102e-08,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,1.54702e-08,5.84806e-08,-1.84901e-08,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,-2.5816e-08,1.26343e-08,-9.12409e-08,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,-5.88993e-08,5.80288e-08,-6.56457e-08,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,3.6934e-09,-7.3175e-09,9.91675e-08,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,1.02187e-07,7.68924e-09,-8.42468e-08,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,5.15796e-09,2.26721e-08,1.35751e-08,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,-3.98809e-08,3.43498e-09,-4.23537e-08,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,8.42087e-08,1.22764e-08,7.64402e-08,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,1.49268e-08,-1.17468e-08,1.27162e-09,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,5.35808e-08,2.55003e-08,2.68492e-08,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,5.51327e-08,4.76689e-08,9.52939e-09,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,-1.53666e-08,2.5643e-10,-1.41529e-08,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,-9.72393e-08,-4.83675e-08,-1.05551e-08,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,4.16575e-09,-4.65397e-08,6.67923e-09,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,-2.933e-08,1.81821e-08,-5.37749e-08,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,-3.83805e-08,-1.17345e-09,1.38179e-07,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,2.62649e-08,-1.5276e-08,3.2947e-08,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,-5.57769e-08,5.14056e-08,-1.98077e-07,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,-3.77559e-08,1.38177e-08,6.27867e-08,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,-3.8059e-08,-3.21243e-08,1.01509e-07,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,0,-3.38051e-08,2.48347e-08,-5.73634e-08,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,0,-6.87664e-09,2.88901e-08,7.04126e-08,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,0,-3.5936e-08,3.978e-09,-5.66665e-08,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,0,-2.50254e-09,2.86375e-08,-2.91141e-08,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,0,3.81131e-08,9.69885e-09,8.22408e-09,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,0,-2.70686e-08,-4.28748e-08,-8.31981e-09,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,0,6.11117e-08,1.52704e-09,2.94349e-08,0,0,False,69.0|322,488
