id,importanceSampling
411|4,143.105006
411|3,138.689327
411|5,165.162021
411|6,165.273093
411|8,141.847713
411|7,140.861454
411|9,163.610510
411|10,164.984515
411|12,140.187569
411|11,141.264470
411|1,84.027254
411|2,148.425190
783|3,176.728916
783|4,178.057634
783|5,180.281461
783|6,181.033528
783|7,140.983555
783|8,141.281787
783|10,144.932506
783|9,177.536640
783|12,136.040892
783|11,135.374740
783|1,81.755399
783|2,157.619587
491|10,144.365966
491|9,144.708551
491|12,162.508280
491|11,166.234071
491|4,159.544887
491|3,157.571141
491|6,142.185049
491|5,175.621453
491|7,141.154215
491|8,139.945310
491|1,64.220230
491|2,151.382852
433|4,181.720014
433|3,160.022257
433|6,174.623793
433|5,182.296351
433|8,103.777946
433|7,137.015479
433|10,157.851088
433|9,159.892648
433|11,170.362620
433|12,188.770013
433|1,64.690544
433|2,163.550446
297|3,177.639780
297|4,179.509728
297|5,142.434601
297|6,108.442698
297|8,152.063534
297|7,151.585315
297|9,146.282506
297|10,142.933430
297|12,178.316966
297|11,173.199225
297|1,67.955553
297|2,149.495166
183|4,137.230501
183|3,145.473641
183|6,131.343005
183|5,131.845951
183|7,135.284798
183|8,137.563911
183|10,132.509866
183|9,133.057954
183|12,135.805933
183|11,136.273126
183|1,88.152565
183|2,122.524251
705|3,147.632897
705|4,148.092010
705|5,148.392740
705|6,148.220175
705|7,148.902925
705|8,148.446254
705|10,130.538577
705|9,134.022787
705|12,131.171793
705|11,130.210669
705|1,67.304529
705|2,125.963512
555|4,162.703700
555|3,163.863640
555|5,129.954268
555|6,165.164036
555|7,137.941921
555|8,138.669114
555|9,162.261995
555|10,162.892086
555|12,133.225090
555|11,132.639566
555|1,80.131329
555|2,136.235361
394|5,184.267189
394|6,186.255079
394|7,170.861840
394|8,169.708929
394|10,203.266813
394|9,199.499877
394|12,183.891955
394|11,183.461143
394|3,199.006472
394|4,197.001329
394|1,63.422997
394|2,141.433165
1099|3,158.620790
1099|4,127.373861
1099|5,169.547315
1099|6,170.113591
1099|8,146.813462
1099|7,153.270554
1099|9,157.595521
1099|10,160.882705
1099|11,143.902352
1099|12,145.674831
1099|1,67.598860
1099|2,122.623315
611|4,146.459464
611|3,145.035641
611|5,147.764076
611|6,146.437756
611|7,146.761503
611|8,146.431972
611|9,149.228859
611|10,148.860246
611|12,148.238506
611|11,146.162477
611|1,67.814494
611|2,125.422173
84|5,191.495965
84|6,186.076153
84|4,178.313591
84|3,177.291868
84|9,160.643601
84|10,160.816032
84|7,171.338542
84|8,170.014459
84|12,160.361466
84|11,163.033986
84|1,76.869805
84|2,156.980754
1042|8,154.543226
1042|7,155.878793
1042|6,161.491313
1042|5,160.897758
1042|12,152.723512
1042|11,153.869844
1042|9,129.997916
1042|10,161.630078
1042|4,157.657954
1042|3,156.278243
1042|1,82.953408
1042|2,158.124403
719|5,131.272036
719|6,163.702306
719|3,174.500292
719|4,174.772246
719|10,157.015086
719|9,156.563768
719|8,165.094679
719|7,165.355384
719|12,157.249727
719|11,155.483080
719|1,80.377840
719|2,165.586408
863|7,147.914853
863|8,146.511103
863|6,156.076483
863|5,154.408936
863|11,145.419886
863|12,145.819625
863|9,153.666842
863|10,152.764100
863|3,147.773523
863|4,150.207248
863|1,47.102126
863|2,157.470205
488|6,175.298604
488|5,175.157929
488|4,178.604509
488|3,178.492061
488|10,206.533793
488|9,204.884869
488|8,193.749753
488|7,192.828170
488|11,165.448759
488|12,166.754828
488|1,78.222207
488|2,155.643948
152|8,153.419134
152|7,154.667766
152|6,166.573606
152|5,165.006932
152|12,153.389740
152|11,118.169777
152|10,157.736903
152|9,159.593269
152|3,160.219198
152|4,157.882688
152|1,78.491583
152|2,153.222285
847|6,211.869499
847|3,194.012753
847|4,162.521938
847|10,160.652863
847|9,161.437770
847|7,172.103545
847|8,171.428409
847|12,170.816250
847|11,171.935708
847|5,208.384027
847|1,84.982691
847|2,163.353525
1241|8,159.833671
1241|7,161.671657
1241|5,169.215109
1241|6,168.320388
1241|11,153.912081
1241|12,152.928420
1241|9,166.408478
1241|10,164.103320
1241|3,163.401847
1241|4,134.617268
1241|1,79.016705
1241|2,163.325109
474|5,175.613525
474|6,177.426920
474|3,179.203719
474|4,179.861795
474|9,150.386419
474|10,150.691190
474|8,161.412579
474|7,162.820218
474|12,159.669108
474|11,162.404486
474|1,49.311254
474|2,161.938931
1056|8,118.751750
1056|7,152.517872
1056|6,126.363597
1056|5,160.067713
1056|12,144.262868
1056|11,146.174226
1056|10,155.859527
1056|9,157.035798
1056|4,153.853494
1056|3,153.036085
1056|1,78.111478
1056|2,161.575364
462|6,205.973345
462|5,204.205043
462|4,194.152174
462|3,193.129619
462|9,153.127181
462|10,154.610901
462|7,164.487338
462|8,164.802991
462|11,135.656822
462|12,163.964663
462|1,91.045819
462|2,162.405278
1159|8,127.510477
1159|7,129.211720
1159|5,166.885819
1159|6,166.405377
1159|11,150.508234
1159|12,146.812811
1159|9,162.457759
1159|10,162.389261
1159|4,129.231505
1159|3,161.057228
1159|1,81.182657
1159|2,160.441478
75|6,147.126036
75|5,143.631076
75|3,139.309050
75|4,138.711371
75|9,151.880384
75|10,151.385181
75|7,149.078129
75|8,113.942375
75|12,94.868312
75|11,129.410694
75|1,77.532986
75|2,125.989935
1017|7,120.785579
1017|8,121.005222
1017|5,127.411162
1017|6,126.804847
1017|12,122.427658
1017|11,124.287671
1017|10,128.496039
1017|9,128.492211
1017|4,124.766854
1017|3,124.059089
1017|1,87.610587
1017|2,135.193000
291|6,160.773017
291|5,159.501479
291|4,174.271622
291|3,173.375749
291|9,151.504103
291|10,149.365464
291|8,159.233932
291|7,125.105308
291|11,148.453210
291|12,147.681544
291|1,79.803099
291|2,157.770946
1197|7,142.159210
1197|8,141.584755
1197|6,150.250552
1197|5,150.115367
1197|12,140.026958
1197|10,151.035141
1197|9,119.501603
1197|3,143.372764
1197|4,143.770391
1197|11,139.255178
1197|1,80.972393
1197|2,157.907210
77|6,144.320050
77|5,155.406067
77|3,153.099720
77|4,145.366642
77|9,154.039303
77|10,157.180095
77|8,159.932180
77|7,155.634343
77|12,140.068597
77|11,140.387171
77|1,79.595711
77|2,142.980590
745|7,128.684941
745|8,125.110872
745|6,143.425122
745|5,140.736256
745|3,135.471981
745|11,129.711882
745|12,130.365135
745|10,140.512276
745|9,139.868875
745|4,136.975651
745|1,78.661140
745|2,143.010633
322|6,160.613468
322|5,166.590370
322|3,131.930775
322|4,165.882002
322|10,138.001757
322|9,139.489002
322|7,149.683882
322|8,148.917100
322|12,138.585462
322|11,139.579545
322|1,91.476210
322|2,174.110227
1043|6,139.610366
1043|7,93.439509
1043|8,128.780257
1043|5,141.798734
1043|11,131.393375
1043|12,129.747701
1043|10,140.056089
1043|9,139.589234
1043|4,133.653883
1043|3,134.630508
1043|1,72.694980
1043|2,153.070060
963|6,126.150521
963|5,129.999281
963|4,141.052926
963|3,140.859067
963|10,136.029134
963|9,135.609498
963|7,145.014887
963|8,146.576955
963|11,144.127743
963|12,142.527083
963|1,87.283893
963|2,144.040488
1260|8,89.025452
1260|7,122.139201
1260|6,134.706522
1260|5,133.121975
1260|11,130.943886
1260|12,130.084424
1260|10,140.178624
1260|9,140.183746
1260|4,138.332797
1260|3,138.551988
1260|1,90.334518
1260|2,145.298517
