rep,id,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,466.572,1.32634,0.642617,17674.3,12.987,False,69.0|162,84
1,8|84|cc|2|1|162,466.572,1.32634,19.2715,17674.3,12.987,False,69.0|162,84
1,8|84|cc|3|1|162,466.572,1.32634,100.272,17674.3,12.987,False,69.0|162,84
1,8|84|cc|4|1|162,466.572,1.32634,5.04836,17674.3,12.987,False,69.0|162,84
1,8|84|cc|5|1|162,466.572,1.32634,3.57467,17674.3,12.987,False,69.0|162,84
1,8|84|cc|6|1|162,466.572,1.32634,0.551609,17674.3,12.987,False,69.0|162,84
1,8|84|cc|7|1|162,466.572,1.32634,1.05633,17674.3,12.987,False,69.0|162,84
1,8|84|cc|8|1|162,466.572,1.32634,74.2406,17674.3,12.987,False,69.0|162,84
1,8|84|sample|10|162,466.572,1.32634,4.00497,17674.3,12.987,True,32.0|162,84
1,8|84|sample|11|162,466.572,1.32634,2.47204,17674.3,12.987,True,22.0|162,84
1,8|84|sample|12|162,466.572,1.32634,2.9142,17674.3,12.987,True,22.0|162,84
1,8|84|sample|3|162,466.572,1.32634,0.503069,17674.3,12.987,True,55.0|162,84
1,8|84|sample|4|162,466.572,1.32634,0.711555,17674.3,12.987,True,55.0|162,84
1,8|84|sample|5|162,466.572,1.32634,0.217428,17674.3,12.987,True,55.0|162,84
1,8|84|sample|6|162,466.572,1.32634,0.415407,17674.3,12.987,True,55.0|162,84
1,8|84|sample|7|162,466.572,1.32634,2.34891,17674.3,12.987,True,32.0|162,84
1,8|84|sample|8|162,466.572,1.32634,3.16992,17674.3,12.987,True,32.0|162,84
1,8|84|sample|9|162,466.572,1.32634,3.55717,17674.3,12.987,True,32.0|162,84
1,8|84|vc|1|2|162,466.572,1.32634,196.343,17674.3,12.987,False,69.0|162,84
1,8|84|vc|2|2|162,466.572,1.32634,30.9723,17674.3,12.987,False,69.0|162,84
1,8|84|vc|3|2|162,466.572,1.32634,8.02311,17674.3,12.987,False,69.0|162,84
1,8|84|vc|4|2|162,466.572,1.32634,85.7735,17674.3,12.987,False,69.0|162,84
1,8|84|vc|5|2|162,466.572,1.32634,0.791154,17674.3,12.987,False,69.0|162,84
1,8|84|vc|6|2|162,466.572,1.32634,236.112,17674.3,12.987,False,69.0|162,84
1,8|84|vc|7|2|162,466.572,1.32634,2.4997,17674.3,12.987,False,69.0|162,84
1,8|84|vc|8|2|162,466.572,1.32634,14.7804,17674.3,12.987,False,69.0|162,84
1,8|719|cc|1|1|274,466.572,1.32634,126.649,17674.3,12.987,False,69.0|274,719
1,8|719|cc|2|1|274,466.572,1.32634,20.0036,17674.3,12.987,False,69.0|274,719
1,8|719|cc|3|1|274,466.572,1.32634,0.224297,17674.3,12.987,False,69.0|274,719
1,8|719|cc|4|1|274,466.572,1.32634,8.96589,17674.3,12.987,False,69.0|274,719
1,8|719|cc|5|1|274,466.572,1.32634,0.502398,17674.3,12.987,False,69.0|274,719
1,8|719|cc|6|1|274,466.572,1.32634,158.88,17674.3,12.987,False,69.0|274,719
1,8|719|cc|7|1|274,466.572,1.32634,2.08968,17674.3,12.987,False,69.0|274,719
1,8|719|cc|8|1|274,466.572,1.32634,15.7853,17674.3,12.987,False,69.0|274,719
1,8|719|sample|10|274,466.572,1.32634,5.21393,17674.3,12.987,True,32.0|274,719
1,8|719|sample|11|274,466.572,1.32634,9.28494,17674.3,12.987,True,22.0|274,719
1,8|719|sample|12|274,466.572,1.32634,7.93457,17674.3,12.987,True,22.0|274,719
1,8|719|sample|3|274,466.572,1.32634,1.01537,17674.3,12.987,True,55.0|274,719
1,8|719|sample|4|274,466.572,1.32634,1.02935,17674.3,12.987,True,55.0|274,719
1,8|719|sample|5|274,466.572,1.32634,0.927164,17674.3,12.987,True,55.0|274,719
1,8|719|sample|6|274,466.572,1.32634,0.798691,17674.3,12.987,True,55.0|274,719
1,8|719|sample|7|274,466.572,1.32634,7.79264,17674.3,12.987,True,32.0|274,719
1,8|719|sample|8|274,466.572,1.32634,7.71934,17674.3,12.987,True,32.0|274,719
1,8|719|sample|9|274,466.572,1.32634,6.02571,17674.3,12.987,True,32.0|274,719
1,8|719|vc|1|2|274,466.572,1.32634,1.69287,17674.3,12.987,False,69.0|274,719
1,8|719|vc|2|2|274,466.572,1.32634,14.7635,17674.3,12.987,False,69.0|274,719
1,8|719|vc|3|2|274,466.572,1.32634,151.898,17674.3,12.987,False,69.0|274,719
1,8|719|vc|4|2|274,466.572,1.32634,10.3142,17674.3,12.987,False,69.0|274,719
1,8|719|vc|5|2|274,466.572,1.32634,195.634,17674.3,12.987,False,69.0|274,719
1,8|719|vc|6|2|274,466.572,1.32634,3.40668,17674.3,12.987,False,69.0|274,719
1,8|719|vc|7|2|274,466.572,1.32634,80.017,17674.3,12.987,False,69.0|274,719
1,8|719|vc|8|2|274,466.572,1.32634,37.1,17674.3,12.987,False,69.0|274,719
1,8|488|cc|1|1|322,466.572,1.32634,183.384,17674.3,30.8186,False,69.0|322,488
1,8|488|cc|2|1|322,466.572,1.32634,9.75201,17674.3,30.8186,False,69.0|322,488
1,8|488|cc|3|1|322,466.572,1.32634,9.50507,17674.3,30.8186,False,69.0|322,488
1,8|488|cc|4|1|322,466.572,1.32634,30.0372,17674.3,30.8186,False,69.0|322,488
1,8|488|cc|5|1|322,466.572,1.32634,9.31393,17674.3,30.8186,False,69.0|322,488
1,8|488|cc|6|1|322,466.572,1.32634,3.14685,17674.3,30.8186,False,69.0|322,488
1,8|488|cc|7|1|322,466.572,1.32634,20.236,17674.3,30.8186,False,69.0|322,488
1,8|488|cc|8|1|322,466.572,1.32634,12.6086,17674.3,30.8186,False,69.0|322,488
1,8|488|sample|10|322,466.572,1.32634,0.385822,17674.3,30.8186,True,32.0|322,488
1,8|488|sample|11|322,466.572,1.32634,5.41647,17674.3,30.8186,True,22.0|322,488
1,8|488|sample|12|322,466.572,1.32634,7.46495,17674.3,30.8186,True,22.0|322,488
1,8|488|sample|3|322,466.572,1.32634,0.34021,17674.3,30.8186,True,55.0|322,488
1,8|488|sample|4|322,466.572,1.32634,0.346437,17674.3,30.8186,True,55.0|322,488
1,8|488|sample|5|322,466.572,1.32634,0.178129,17674.3,30.8186,True,55.0|322,488
1,8|488|sample|6|322,466.572,1.32634,0.218313,17674.3,30.8186,True,55.0|322,488
1,8|488|sample|7|322,466.572,1.32634,1.12771,17674.3,30.8186,True,32.0|322,488
1,8|488|sample|8|322,466.572,1.32634,1.23112,17674.3,30.8186,True,32.0|322,488
1,8|488|sample|9|322,466.572,1.32634,0.483488,17674.3,30.8186,True,32.0|322,488
1,8|488|vc|1|2|322,466.572,1.32634,131.571,17674.3,30.8186,False,69.0|322,488
1,8|488|vc|2|2|322,466.572,1.32634,14.2715,17674.3,30.8186,False,69.0|322,488
