id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,2.6949e-09,1.00868,-0.268351,0,8.21565e-15,0.996417,-0.00819093,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,6.87917e-09,1.35983,-0.288276,0,-4.30767e-14,1.35868,0.0465533,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,2.95477e-09,0.937496,0.150033,0,-7.77156e-15,0.941235,-0.00477544,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,-1.87261e-09,0.890784,-0.020311,0,-3.37508e-14,0.885292,0.0064458,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,9.23947e-09,1.17416,0.0214708,0,-5.24025e-14,1.15848,-0.0249314,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,-2.41916e-10,1.22556,-0.389362,0,-2.08722e-14,1.21028,-6.41214e-05,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,-2.6548e-09,0.981572,-0.13968,0,-2.08722e-14,0.981018,0.00610845,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,-1.37642e-08,0.902876,-0.259741,0,2.22045e-14,0.902589,-0.00535913,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,6.04444e-09,1.205,0.370171,0,-1.2057e-13,1.20959,0.00818599,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,3.37711e-09,1.1429,0.214173,0,-4.88498e-14,1.14225,0.0192918,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,-4.38862e-09,-0.0257812,-0.263345,0,-6.43929e-15,3.83606e-07,-3.49496e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,-2.42137e-09,0.171653,0.191346,0,0,-3.43623e-07,2.26196e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,5.80005e-09,-0.0551023,-0.194539,0,3.33067e-15,1.55598e-07,-1.78687e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,2.22056e-10,-0.00224081,0.13107,0,1.15463e-14,-3.27931e-07,-3.46537e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,2.0264e-12,0.125719,-0.355694,0,2.22045e-15,3.22918e-08,2.76759e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,-3.00231e-09,0.118297,0.0828484,0,4.88498e-15,-2.95061e-08,2.93746e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,4.31045e-09,-0.023086,-0.348455,0,-9.76996e-15,-1.18844e-08,-1.89117e-07,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,3.78878e-09,0.101501,0.188268,0,-1.02141e-14,-2.78655e-07,3.93231e-09,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,6.20306e-10,0.297693,-0.107108,0,-1.13243e-14,-2.44859e-07,1.11369e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,-8.81868e-11,-0.0736621,-0.0534314,0,-1.11022e-15,4.27783e-08,-2.66188e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,7.52616e-10,0.230495,-0.103283,0,-6.21725e-15,-3.50509e-07,-3.86858e-08,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,3.34889e-09,0.0996716,-0.0300077,0,8.88178e-15,7.41624e-08,3.32055e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,5.32743e-09,-0.299525,0.109827,0,-3.55271e-15,-5.38655e-07,1.29604e-07,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,-3.69921e-09,0.0112699,-0.150577,0,-6.88338e-15,-3.70337e-07,1.62993e-07,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,4.06022e-09,-0.00505961,-0.145543,0,-2.22045e-16,-2.15956e-07,-3.30483e-07,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,-5.12295e-11,-0.0474847,-0.0693066,0,-9.54792e-15,2.88788e-08,4.31001e-07,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0,4.94904e-09,1.08457,0.124383,0,1.55653e-13,1.08202,-0.024478,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0,-1.85898e-09,1.02686,-0.402978,0,1.22347e-13,1.03309,-0.000428214,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0,3.67967e-09,1.01933,0.30362,0,-7.59393e-14,1.01627,0.0400308,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0,1.28263e-08,1.06414,0.54152,0,-1.66533e-14,1.06006,0.0540142,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0,-2.14083e-09,1.49848,-0.0800103,0,-2.25375e-13,1.50444,0.0150537,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0,-4.26713e-09,1.43757,-0.205377,0,7.90479e-14,1.43552,-0.0128114,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0,-1.62142e-08,1.44658,0.52667,0,1.32672e-13,1.44636,0.0531855,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0,1.00044e-08,1.37223,-0.296644,0,1.00808e-13,1.36671,-0.00106425,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0,-1.14779e-09,0.961529,0.812078,0,9.54792e-15,0.96177,0.111997,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0,-6.34242e-09,0.921691,0.635393,0,1.19793e-13,0.919045,0.0388626,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0,2.00746e-09,-0.167043,0.100404,0,-1.77636e-15,-9.25953e-08,4.02888e-07,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0,-7.00307e-09,-0.0974743,0.106299,0,-2.66454e-15,2.38937e-07,1.1251e-07,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0,1.9919e-09,0.0601336,-0.0805364,0,1.04361e-14,-1.98632e-07,1.07386e-07,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0,-9.57573e-11,-0.169825,0.0767264,0,-6.21725e-15,-1.14885e-07,7.40031e-08,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0,-2.29944e-09,-0.148257,-0.146128,0,6.66134e-15,-2.59962e-07,-1.75688e-07,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0,-4.86206e-10,-0.183936,0.0421673,0,-3.10862e-15,-4.78983e-07,2.542e-07,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0,8.92072e-10,-0.0668935,-0.164579,0,1.24345e-14,3.57782e-07,-1.90155e-08,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0,-8.94587e-09,-0.387605,-0.125401,0,1.46549e-14,1.67663e-07,1.46062e-07,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,0,5.08985e-10,-0.140749,-0.140942,0,-6.21725e-15,-2.88439e-07,-1.79363e-07,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0,1.99247e-09,0.168409,-0.401559,0,4.44089e-15,6.94585e-08,1.14075e-07,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,0,5.21346e-09,-0.107894,0.34341,0,-5.32907e-15,-1.36751e-07,-4.28896e-07,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,0,8.08909e-09,0.191186,-0.107976,0,1.9984e-15,1.61457e-07,-3.55928e-07,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,0,-4.81924e-11,-0.03593,0.0712033,0,-5.32907e-15,1.40116e-07,-3.32596e-07,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,0,2.3867e-09,0.233718,-0.110502,0,4.44089e-15,-2.54148e-07,1.13795e-07,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,0,-6.08713e-09,-0.313495,-0.128405,0,7.99361e-15,3.79919e-07,4.06834e-07,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,0,3.91808e-09,0.0984316,-0.0444821,0,-7.99361e-15,-6.6498e-08,1.99495e-07,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,0,8.75456e-11,2.04527,0.163063,0,-1.9984e-14,2.06068,0.00711575,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,0,-1.38026e-08,2.07089,0.1222,0,1.33227e-14,2.07471,0.0544777,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,0,-2.14259e-12,2.03934,-0.185984,0,6.75016e-14,2.04278,0.0103127,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,0,-1.33469e-08,2.10726,0.25534,0,1.60982e-13,2.0827,0.0112233,65.0|276,1056
8|1056|8|1056|sample|12|276|12|276|28.0,0,-2.57018e-09,2.71623,-0.0746221,0,-1.05693e-13,2.71873,-0.00248076,28.0|276,1056
8|1056|8|1056|sample|11|276|11|276|28.0,0,-7.36501e-09,2.58259,0.317439,0,-2.56462e-14,2.59193,0.0401875,28.0|276,1056
