rep,id,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,504.497,0.863224,1.02465,146797,15.2389,False,69.0|162,84
1,8|84|cc|2|1|162,504.497,1.24213,0.39948,146797,15.2389,False,69.0|162,84
1,8|84|cc|3|1|162,504.497,0.8974,0.924666,146797,15.2389,False,69.0|162,84
1,8|84|cc|4|1|162,504.497,0.615839,0.112448,146797,15.2389,False,69.0|162,84
1,8|84|cc|5|1|162,504.497,0.365958,6.91255,146797,15.2389,False,69.0|162,84
1,8|84|cc|6|1|162,504.497,1.73419,0.506985,146797,15.2389,False,69.0|162,84
1,8|84|cc|7|1|162,504.497,1.1274,4.64808,146797,15.2389,False,69.0|162,84
1,8|84|cc|8|1|162,504.497,1.01798,18.0902,146797,15.2389,False,69.0|162,84
1,8|84|sample|10|162,504.495,1.33735,3.06349,146797,15.2389,True,32.0|162,84
1,8|84|sample|11|162,504.495,1.40338,2.08726,146797,15.2389,True,22.0|162,84
1,8|84|sample|12|162,504.495,1.14318,3.56863,146797,15.2389,True,22.0|162,84
1,8|84|sample|3|162,504.495,1.34765,0.665564,146797,15.2389,True,55.0|162,84
1,8|84|sample|4|162,504.495,0.9295,0.786606,146797,15.2389,True,55.0|162,84
1,8|84|sample|5|162,504.495,0.684514,1.34265,146797,15.2389,True,55.0|162,84
1,8|84|sample|6|162,504.495,0.907345,0.739921,146797,15.2389,True,55.0|162,84
1,8|84|sample|7|162,504.495,1.21855,2.6352,146797,15.2389,True,32.0|162,84
1,8|84|sample|8|162,504.495,1.5053,2.54066,146797,15.2389,True,32.0|162,84
1,8|84|sample|9|162,504.495,1.73166,2.82187,146797,15.2389,True,32.0|162,84
1,8|84|vc|1|2|162,504.497,1.49874,2.4193,146797,15.2389,False,69.0|162,84
1,8|84|vc|2|2|162,504.497,1.4281,0.785918,146797,15.2389,False,69.0|162,84
1,8|84|vc|3|2|162,504.497,0.708196,1.51392,146797,15.2389,False,69.0|162,84
1,8|84|vc|4|2|162,504.497,1.58675,0.175814,146797,15.2389,False,69.0|162,84
1,8|84|vc|5|2|162,504.497,1.49303,0.311586,146797,15.2389,False,69.0|162,84
1,8|84|vc|6|2|162,504.497,1.59035,3.87348,146797,15.2389,False,69.0|162,84
1,8|84|vc|7|2|162,504.497,1.34208,1.7247,146797,15.2389,False,69.0|162,84
1,8|84|vc|8|2|162,504.497,1.19077,58.6821,146797,15.2389,False,69.0|162,84
1,8|719|cc|1|1|274,504.497,0.966269,0.530548,146797,15.2389,False,69.0|274,719
1,8|719|cc|2|1|274,504.497,1.40216,0.146095,146797,15.2389,False,69.0|274,719
1,8|719|cc|3|1|274,504.497,1.41603,0.507556,146797,15.2389,False,69.0|274,719
1,8|719|cc|4|1|274,504.497,1.5632,1.97612,146797,15.2389,False,69.0|274,719
1,8|719|cc|5|1|274,504.497,0.638335,4.02446,146797,15.2389,False,69.0|274,719
1,8|719|cc|6|1|274,504.497,1.67378,0.548593,146797,15.2389,False,69.0|274,719
1,8|719|cc|7|1|274,504.497,0.753311,2.24833,146797,15.2389,False,69.0|274,719
1,8|719|cc|8|1|274,504.497,1.39124,0.971956,146797,15.2389,False,69.0|274,719
1,8|719|sample|10|274,504.495,1.88555,5.99966,146797,15.2389,True,32.0|274,719
1,8|719|sample|11|274,504.495,1.55666,8.50116,146797,15.2389,True,22.0|274,719
1,8|719|sample|12|274,504.495,1.92983,7.06743,146797,15.2389,True,22.0|274,719
1,8|719|sample|3|274,504.495,1.51754,0.740803,146797,15.2389,True,55.0|274,719
1,8|719|sample|4|274,504.495,1.5943,0.691364,146797,15.2389,True,55.0|274,719
1,8|719|sample|5|274,504.495,1.63962,0.691035,146797,15.2389,True,55.0|274,719
1,8|719|sample|6|274,504.495,1.4067,0.845404,146797,15.2389,True,55.0|274,719
1,8|719|sample|7|274,504.495,1.30567,7.62442,146797,15.2389,True,32.0|274,719
1,8|719|sample|8|274,504.495,1.41026,7.26967,146797,15.2389,True,32.0|274,719
1,8|719|sample|9|274,504.495,1.36727,7.36427,146797,15.2389,True,32.0|274,719
1,8|719|vc|1|2|274,504.497,0.870293,1.16667,146797,15.2389,False,69.0|274,719
1,8|719|vc|2|2|274,504.497,1.49476,3.919,146797,15.2389,False,69.0|274,719
