id,eta_U_offset_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_offset_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,-0.0933571,-0.121371,0,-1.26975,0,0,0.0274174,-0.000441144,0,-1.26852,0,0,True,70.0|274,411
9|411|sample|3|274,-0.0937148,-0.0392228,0,-0.679581,0,0,-0.020587,-0.000168922,0,-0.696704,0,0,True,70.0|274,411
9|411|sample|5|274,-0.0549473,-0.0253915,0,-1.39063,0,0,0.169208,-0.000107168,0,-1.38514,0,0,True,70.0|274,411
9|411|sample|6|274,-0.139754,-0.164527,0,-1.38652,0,0,-0.0395833,0.000839932,0,-1.37771,0,0,True,70.0|274,411
9|411|sample|8|274,-0.0285592,-0.0155272,0,-1.05839,0,0,0.0388691,-0.000849274,0,-1.01017,0,0,True,70.0|274,411
9|411|sample|7|274,-0.0224304,-0.0842524,0,-0.995521,0,0,0.0138799,-0.00062364,0,-0.945673,0,0,True,70.0|274,411
9|411|sample|9|274,-0.0607887,-0.00601322,0,-1.26745,0,0,0.0304125,0.000389834,0,-1.24805,0,0,True,70.0|274,411
9|411|sample|10|274,-0.0389931,-0.0757574,0,-1.42105,0,0,0.0427038,-3.58266e-05,0,-1.41551,0,0,True,70.0|274,411
9|411|sample|12|274,-0.0396513,0.133272,0,-0.924102,0,0,0.0624548,-0.000317251,0,-0.884418,0,0,True,70.0|274,411
9|411|sample|11|274,0.0221175,0.109239,0,-0.997789,0,0,0.018637,-0.000186978,0,-0.994924,0,0,True,70.0|274,411
9|411|cc|1|1|274,0.018523,-0.0567506,0,0.208434,0,0,-6.07846e-08,-3.44844e-07,0,4.85801e-07,0,0,False,69.0|274,411
9|411|cc|2|1|274,-0.0328469,-0.0475432,0,-0.0180011,0,0,1.741e-08,1.99287e-07,0,-1.83655e-07,0,0,False,69.0|274,411
9|411|cc|3|1|274,0.00611211,-0.0563715,0,-0.0455733,0,0,-6.98212e-08,1.7106e-07,0,-2.14248e-07,0,0,False,69.0|274,411
9|411|cc|4|1|274,0.0190258,-0.0517184,0,-0.0536814,0,0,-2.42567e-08,2.51132e-07,0,-6.61124e-09,0,0,False,69.0|274,411
9|411|cc|5|1|274,0.0139699,0.0174256,0,-0.0152412,0,0,5.27053e-08,-1.05683e-09,0,5.37431e-07,0,0,False,69.0|274,411
9|411|cc|6|1|274,-0.0202861,0.188712,0,0.135912,0,0,-2.93883e-09,-4.3051e-08,0,-2.70807e-07,0,0,False,69.0|274,411
9|411|cc|7|1|274,0.0306807,0.0358505,0,-0.0412938,0,0,-4.17568e-08,-5.8672e-08,0,-2.58087e-07,0,0,False,69.0|274,411
9|411|cc|8|1|274,0.00169252,-0.135563,0,-0.116399,0,0,-3.50731e-08,1.67849e-07,0,3.33394e-07,0,0,False,69.0|274,411
9|411|vc|1|2|274,-0.0271618,0.103861,0,0.112713,0,0,-0.000136976,1.25706e-07,0,-4.72922e-08,0,0,False,69.0|274,411
9|411|vc|2|2|274,-0.0438791,-0.00826253,0,0.171268,0,0,5.38319e-05,-1.8557e-07,0,-7.97322e-08,0,0,False,69.0|274,411
9|411|vc|3|2|274,-0.0171433,0.0058566,0,0.400891,0,0,-0.000120388,-2.08335e-07,0,-3.83298e-08,0,0,False,69.0|274,411
9|411|vc|4|2|274,-0.0108585,0.0967568,0,0.143748,0,0,1.09843e-05,-1.31686e-07,0,7.28732e-08,0,0,False,69.0|274,411
9|411|vc|5|2|274,0.0164984,0.0390332,0,0.233963,0,0,-0.000100195,-1.64665e-07,0,-1.41488e-07,0,0,False,69.0|274,411
9|411|vc|6|2|274,-0.0107882,-0.0515481,0,-0.179444,0,0,4.18765e-05,-1.41349e-07,0,1.12418e-07,0,0,False,69.0|274,411
9|411|vc|7|2|274,0.01751,0.11515,0,0.389899,0,0,0.000139493,-6.78383e-08,0,-3.20818e-07,0,0,False,69.0|274,411
9|411|vc|8|2|274,0.0232834,-0.00192671,0,0.209049,0,0,-2.58417e-06,1.45039e-07,0,-3.39571e-08,0,0,False,69.0|274,411
14|783|sample|3|71,-0.0545153,-0.179567,0,-5.16224,0,0,0.0943216,0.000504942,0,-5.21566,0,0,True,6.0|71,783
14|783|sample|4|71,-0.0195593,-0.0944257,0,-5.19637,0,0,0.0987578,0.00050479,0,-5.24365,0,0,True,6.0|71,783
14|783|sample|5|71,0.121129,0.154522,0,-4.63393,0,0,0.310377,0.00202793,0,-4.63293,0,0,True,6.0|71,783
14|783|sample|6|71,-0.0065425,-0.0228885,0,-4.61867,0,0,0.142657,0.00222932,0,-4.55722,0,0,True,6.0|71,783
14|783|sample|7|71,-0.0144613,-0.0454608,0,0.998025,0,0,0.0261448,-0.0019532,0,1.0096,0,0,True,6.0|71,783
14|783|sample|8|71,-0.0366478,-0.0463916,0,0.848947,0,0,0.0514233,-0.00220007,0,0.871993,0,0,True,6.0|71,783
14|783|sample|10|71,-0.0849537,0.196316,0,-5.20476,0,0,-0.00451824,0.000526076,0,-5.20451,0,0,True,6.0|71,783
14|783|sample|9|71,-0.0577187,0.116417,0,-5.29215,0,0,0.0219959,0.0004701,0,-5.24479,0,0,True,6.0|71,783
14|783|sample|12|71,0.052775,0.240995,0,2.09781,0,0,0.0432042,-0.00490817,0,2.10255,0,0,True,6.0|71,783
14|783|sample|11|71,-0.148613,0.0537829,0,2.13296,0,0,-0.0078013,-0.00504151,0,2.1488,0,0,True,6.0|71,783
14|783|cc|1|1|71,0.00866238,0.0518146,0,-0.233515,0,0,4.05047e-08,6.32065e-08,0,3.36901e-07,0,0,False,69.0|71,783
14|783|cc|2|1|71,0.00741388,0.0199826,0,0.412754,0,0,1.04632e-08,-1.88754e-07,0,-2.66441e-07,0,0,False,69.0|71,783
14|783|cc|3|1|71,0.0181017,-0.0956021,0,-0.426284,0,0,3.03403e-08,-3.43862e-08,0,-8.18818e-08,0,0,False,69.0|71,783
14|783|cc|4|1|71,-0.00630431,0.0798005,0,-0.0208515,0,0,-6.04277e-09,-1.85271e-07,0,3.66991e-08,0,0,False,69.0|71,783
