id,importanceSampling
411|4,141.375794
411|3,136.608702
411|5,164.856288
411|6,166.713207
411|8,140.160751
411|7,138.700372
411|9,164.237501
411|10,164.624006
411|12,138.767801
411|11,139.737236
411|1,82.991295
411|2,147.226343
152|8,154.455125
152|7,156.657037
152|6,172.462629
152|5,171.358896
152|12,157.462297
152|11,153.647858
152|10,162.444225
152|9,162.516447
152|3,168.274307
152|4,162.106686
152|1,77.843070
152|2,150.668269
1056|8,148.347411
1056|7,149.917419
1056|6,155.239729
1056|5,156.146054
1056|12,144.341960
1056|11,145.068440
1056|10,153.801368
1056|9,155.177917
1056|4,151.194365
1056|3,149.229123
1056|1,77.105238
1056|2,163.667436
462|6,212.308274
462|5,209.963669
462|4,196.102530
462|3,194.888165
462|9,148.498408
462|10,151.432819
462|7,161.134637
462|8,160.664923
462|11,166.333340
462|12,172.194212
462|1,90.959125
462|2,161.669459
1159|8,158.420921
1159|7,160.136287
1159|5,165.151415
1159|6,164.594012
1159|11,146.490416
1159|12,148.798734
1159|9,159.155889
1159|10,160.159567
1159|4,157.277613
1159|3,156.241685
1159|1,81.589821
1159|2,158.638479
1197|7,140.670441
1197|8,139.920641
1197|6,147.205317
1197|5,147.170460
1197|12,139.866112
1197|10,149.789607
1197|9,149.579457
1197|3,139.995038
1197|4,140.987993
1197|11,138.990237
1197|1,81.397077
1197|2,159.264433
