rep,id,U_offset,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,0.000141494,773.914,1.32378,1.86304,27768.1,12.8888,True,70.0|274,411
1,9|411|sample|3|274,0.000141494,773.914,1.32378,3.71522,27768.1,12.8888,True,70.0|274,411
1,9|411|sample|5|274,0.000141494,773.914,1.32378,1.75121,27768.1,12.8888,True,70.0|274,411
1,9|411|sample|6|274,0.000141494,773.914,1.32378,1.76704,27768.1,12.8888,True,70.0|274,411
1,9|411|sample|8|274,0.000141494,773.914,1.32379,2.30842,27768.1,12.8888,True,70.0|274,411
1,9|411|sample|7|274,0.000141494,773.914,1.32378,3.07714,27768.1,12.8888,True,70.0|274,411
1,9|411|sample|9|274,0.000141494,773.914,1.32377,1.6039,27768.1,12.8888,True,70.0|274,411
1,9|411|sample|10|274,0.000141494,773.914,1.32379,1.41171,27768.1,12.8888,True,70.0|274,411
1,9|411|sample|12|274,0.000141494,773.914,1.32379,2.70305,27768.1,12.8888,True,70.0|274,411
1,9|411|sample|11|274,0.000141494,773.914,1.32378,2.38252,27768.1,12.8888,True,70.0|274,411
1,9|411|cc|1|1|274,0.000141492,770.104,2.53852,0.396504,27768.1,12.8888,False,69.0|274,411
1,9|411|cc|2|1|274,0.000141492,770.104,2.53852,4.67695,27768.1,12.8888,False,69.0|274,411
1,9|411|cc|3|1|274,0.000141492,770.104,2.53852,0.219163,27768.1,12.8888,False,69.0|274,411
1,9|411|cc|4|1|274,0.000141492,770.104,2.53852,9.88798,27768.1,12.8888,False,69.0|274,411
1,9|411|cc|5|1|274,0.000141492,770.104,2.53852,0.401342,27768.1,12.8888,False,69.0|274,411
1,9|411|cc|6|1|274,0.000141492,770.104,2.53852,0.106588,27768.1,12.8888,False,69.0|274,411
1,9|411|cc|7|1|274,0.000141492,770.104,2.53852,0.710602,27768.1,12.8888,False,69.0|274,411
1,9|411|cc|8|1|274,0.000141492,770.104,2.53852,20.1748,27768.1,12.8888,False,69.0|274,411
1,9|411|vc|1|2|274,0.000141492,770.104,2.53853,0.0379671,27768.1,12.8888,False,69.0|274,411
1,9|411|vc|2|2|274,0.000141492,770.104,2.53853,0.00899239,27768.1,12.8888,False,69.0|274,411
1,9|411|vc|3|2|274,0.000141492,770.104,2.53851,0.00164943,27768.1,12.8888,False,69.0|274,411
1,9|411|vc|4|2|274,0.000141492,770.104,2.53852,0.0785503,27768.1,12.8888,False,69.0|274,411
1,9|411|vc|5|2|274,0.000141492,770.104,2.53852,0.27106,27768.1,12.8888,False,69.0|274,411
1,9|411|vc|6|2|274,0.000141492,770.104,2.53851,0.0473927,27768.1,12.8888,False,69.0|274,411
1,9|411|vc|7|2|274,0.000141492,770.104,2.53851,0.0432577,27768.1,12.8888,False,69.0|274,411
1,9|411|vc|8|2|274,0.000141492,770.104,2.53852,3.20419,27768.1,12.8888,False,69.0|274,411
1,14|783|sample|3|71,0.000141491,769.09,1.13887,0.0455333,27768.1,43.9426,True,6.0|71,783
1,14|783|sample|4|71,0.000141491,769.09,1.13886,0.0463087,27768.1,43.9426,True,6.0|71,783
1,14|783|sample|5|71,0.000141491,769.09,1.13888,0.125613,27768.1,43.9426,True,6.0|71,783
1,14|783|sample|6|71,0.000141491,769.09,1.13887,0.133743,27768.1,43.9426,True,6.0|71,783
1,14|783|sample|7|71,0.000141491,769.09,1.13888,21.383,27768.1,43.9426,True,6.0|71,783
