rep,id,eta_f,eta_h,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,-3.11959e-08,0,0,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,3.47331e-08,0,0,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,6.16665e-09,0,0,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.40871e-08,0,0,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,-2.68844e-08,0,0,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,-8.06667e-09,0,0,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,2.03933e-08,0,0,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,2.02545e-08,0,0,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,-2.7633e-08,0,0,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,-4.16683e-08,0,0,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-1.47131e-08,0,0,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1.54488e-08,0,0,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,2.07722e-08,0,0,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,5.57527e-09,0,0,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-1.19585e-08,0,0,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1.81362e-08,0,0,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,5.09832e-08,0,0,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,5.95728e-08,0,0,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,7.30102e-09,0,0,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,-4.67086e-08,0,0,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,6.28125e-08,0,0,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,5.4343e-09,0,0,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1.87326e-08,0,0,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,4.45378e-08,0,0,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,1.27925e-08,0,0,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,-2.11246e-08,0,0,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,-7.60594e-09,0,0,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,6.61774e-08,0,0,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,-1.07107e-09,0,0,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,-1.25334e-08,0,0,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,4.97371e-08,0,0,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,1.85682e-08,0,0,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,-7.59278e-10,0,0,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,-2.6248e-08,0,0,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,3.97345e-09,0,0,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,1.0095e-09,0,0,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,1.32e-08,0,0,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,1.44186e-08,0,0,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,8.49627e-08,0,0,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,2.50246e-09,0,0,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,-3.18907e-08,0,0,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,-6.63086e-09,0,0,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,4.81698e-09,0,0,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,4.6302e-08,0,0,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,-2.0682e-08,0,0,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,-4.35779e-08,0,0,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,1.20809e-08,0,0,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,-1.58334e-08,0,0,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,-1.83225e-08,0,0,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,1.49588e-08,0,0,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,-1.92587e-08,0,0,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,4.33059e-08,0,0,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,-2.26702e-08,0,0,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,-3.29431e-09,0,0,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,-4.28726e-08,0,0,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,3.16611e-08,0,0,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,4.89514e-08,0,0,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,-3.50786e-09,0,0,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,1.36171e-08,0,0,28.0|276,1056
