id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,8.19336e-09,-1.99029e-09,0.0120723,0,0,0,5.32907e-15,4.44089e-16,-4.01988e-07,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,-1.97649e-09,-2.92568e-10,0.106831,0,0,0,-1.77636e-15,-9.54792e-15,8.12686e-08,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,1.4602e-08,-3.62933e-09,-0.415156,0,0,0,1.24345e-14,3.9968e-15,-3.93837e-07,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,8.5725e-10,6.24468e-10,0.129966,0,0,0,-3.55271e-15,-7.99361e-15,1.84788e-07,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,-2.43798e-09,-1.34872e-09,0.0540227,0,0,0,-1.59872e-14,-3.10862e-15,-1.33012e-07,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,7.4036e-09,5.50957e-09,-0.336558,0,0,0,8.88178e-15,-2.66454e-15,3.41331e-07,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,-4.08211e-09,2.21099e-09,-0.0328814,0,0,0,-5.32907e-15,-1.17684e-14,3.07869e-07,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,-9.57539e-09,-3.2101e-09,0.140261,0,0,0,-1.77636e-15,-2.66454e-15,3.09574e-07,0,0,False,69.0|162,84
8|84|sample|10|162,0,3.05438e-09,-2.90668e-09,0.930441,0,0,0,2.45137e-13,1.3739e-13,0.927512,0,0,True,32.0|162,84
8|84|sample|11|162,0,1.7848e-09,-2.69644e-09,0.565025,0,0,0,-9.91207e-13,8.32667e-16,0.563553,0,0,True,22.0|162,84
8|84|sample|12|162,0,1.73798e-08,1.0543e-08,0.814013,0,0,0,1.77636e-14,3.45668e-13,0.819419,0,0,True,22.0|162,84
8|84|sample|3|162,0,-5.62879e-09,9.24721e-09,-0.038186,0,0,0,1.24345e-13,2.88658e-14,0.0421948,0,0,True,55.0|162,84
8|84|sample|4|162,0,1.37755e-08,1.88229e-09,0.163927,0,0,0,-8.17124e-14,-1.10301e-13,0.18179,0,0,True,55.0|162,84
8|84|sample|5|162,0,1.95926e-09,-1.62206e-08,-0.0578799,0,0,0,-1.1724e-13,2.43999e-13,-0.0317912,0,0,True,55.0|162,84
8|84|sample|6|162,0,2.68187e-09,8.83646e-09,-0.209137,0,0,0,1.81188e-13,-2.04059e-13,-0.177155,0,0,True,55.0|162,84
8|84|sample|7|162,0,-3.51936e-09,7.3582e-10,0.748915,0,0,0,-4.93827e-13,2.30205e-13,0.753349,0,0,True,32.0|162,84
8|84|sample|8|162,0,-9.69195e-09,-3.64354e-09,0.817373,0,0,0,-2.84217e-14,-2.00895e-13,0.818944,0,0,True,32.0|162,84
8|84|sample|9|162,0,2.44893e-09,3.90092e-10,0.922229,0,0,0,-2.13163e-13,-1.34726e-13,0.934326,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,5.68806e-09,5.84184e-09,-0.123651,0,0,0,-1.77636e-15,1.9984e-15,-3.63108e-07,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,3.99351e-09,2.01231e-09,0.0769926,0,0,0,5.32907e-15,1.17684e-14,-2.25417e-07,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,-1.81896e-09,1.33265e-09,0.104631,0,0,0,5.32907e-15,-1.22125e-14,-1.15346e-07,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,9.8586e-09,8.36923e-11,0.209318,0,0,0,-8.88178e-15,-1.08802e-14,-2.38965e-07,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,-4.47026e-09,4.45745e-09,-0.138187,0,0,0,5.32907e-15,4.21885e-15,5.48082e-07,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,-4.72985e-09,3.31185e-09,0.0717207,0,0,0,5.32907e-15,7.10543e-15,2.67861e-07,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,4.01017e-10,-7.97909e-09,0.202268,0,0,0,8.88178e-15,-3.9968e-15,8.64989e-08,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,-4.63255e-09,2.29181e-09,-0.00896475,0,0,0,-5.12479e-12,-5.75762e-13,-0.00914981,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,2.20047e-09,-2.6564e-09,0.0234337,0,0,0,7.10543e-15,7.77156e-15,-1.27397e-08,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,-5.68015e-09,-4.99704e-09,0.0362348,0,0,0,-1.06581e-14,-1.13243e-14,-3.82379e-07,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,-6.48928e-09,7.56338e-11,0.157517,0,0,0,7.10543e-15,-1.08802e-14,1.16439e-06,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,1.73687e-09,-3.31054e-09,0.269545,0,0,0,-1.42109e-14,-1.17684e-14,2.80254e-07,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,7.60687e-10,4.73187e-09,0.211148,0,0,0,-7.10543e-15,-5.9952e-15,3.92865e-07,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,2.30313e-10,-2.37642e-09,0.387739,0,0,0,-1.42109e-14,-8.65974e-15,1.4248e-08,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,-2.8027e-09,1.8354e-09,0.389354,0,0,0,-7.10543e-15,6.21725e-15,-4.26808e-07,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,-4.33635e-09,-3.0837e-09,0.229376,0,0,0,-3.55271e-15,2.88658e-15,4.24082e-07,0,0,False,69.0|274,719
8|719|sample|10|274,0,-9.26563e-09,-2.98472e-09,1.97052,0,0,0,1.13687e-13,8.471e-14,1.95394,0,0,True,32.0|274,719
8|719|sample|11|274,0,-9.10967e-09,-8.45937e-09,2.03706,0,0,0,-3.05533e-13,-1.98286e-13,2.03172,0,0,True,22.0|274,719
8|719|sample|12|274,0,6.32025e-09,3.03062e-09,2.17679,0,0,0,7.4607e-14,-3.24185e-13,2.1429,0,0,True,22.0|274,719
8|719|sample|3|274,0,-1.93186e-09,2.70378e-09,-0.0807349,0,0,0,1.06581e-13,-2.503e-13,-0.0758115,0,0,True,55.0|274,719
8|719|sample|4|274,0,3.80629e-09,4.33558e-09,-0.135737,0,0,0,-4.08562e-14,-7.92144e-14,-0.10468,0,0,True,55.0|274,719
8|719|sample|5|274,0,-9.00317e-09,-2.44796e-09,-0.0672805,0,0,0,-2.34479e-13,-4.47031e-13,-0.0564085,0,0,True,55.0|274,719
