rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.35186,0,0,-0.82737,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.773753,0,0,-0.213411,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.42614,0,0,0.173097,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.40299,0,0,0.348707,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.06284,0,0,-0.46892,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.03298,0,0,0.232638,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.29046,0,0,0.244939,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.50361,0,0,0.150948,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.977675,0,0,-0.511984,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.12125,0,0,-0.362821,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,2.18643,0,0,0.126593,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,-2.37362,0,0,-0.694576,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-0.453561,0,0,-0.0747522,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-1.81066,0,0,0.0353566,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.350062,0,0,-0.379671,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-1.03344,0,0,0.0187264,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,-2.34345,0,0,0.395279,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.708227,0,0,0.174733,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-1.17444,0,0,-0.0187159,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,-1.61843,0,0,-0.683428,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,-1.21198,0,0,-0.0479717,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-3.3037,0,0,0.512588,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,-3.023,0,0,0.129594,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.235571,0,0,0.263623,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.297733,0,0,-0.197759,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,-2.40464,0,0,-0.0246841,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.749507,0,0,-0.248524,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,1.04069,0,0,-0.485263,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.829436,0,0,-0.0671084,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.800325,0,0,0.00928441,65.0|322,152
