id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.0843014,0,-0.0721284,0.0770804,0,-0.00351538,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-0.291098,0,0.403843,-0.266458,0,-0.00681653,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.156361,0,0.364311,0.14917,0,0.0014126,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.193609,0,0.374729,0.192171,0,0.00480871,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.0736941,0,0.151587,-0.0907943,0,-0.00939533,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-0.12033,0,-0.297278,-0.135285,0,-0.00775622,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.0750853,0,0.124892,0.0857974,0,0.00252866,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.181191,0,0.402142,0.189731,0,0.00190445,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-0.161275,0,0.0517804,-0.153164,0,-0.00724208,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-0.0430832,0,-0.0608182,-0.0734298,0,-0.00549324,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.0176171,0,0.198781,2.07917e-08,0,-1.77261e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.0150156,0,0.599727,-4.68284e-08,0,1.25492e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.00638481,0,-0.196978,-6.15783e-09,0,-2.31327e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,-0.0027687,0,-0.00381141,-7.21522e-09,0,3.05866e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.00176866,0,0.240523,2.02417e-08,0,1.07721e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.00585356,0,0.34906,-4.34779e-09,0,1.22527e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.021331,0,0.232952,-1.57289e-08,0,-1.64357e-07,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.000620879,0,-0.252385,1.03591e-08,0,6.91365e-08,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.0112157,0,-0.697032,-2.21694e-09,0,-4.92931e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-0.00392086,0,0.237342,-1.83858e-08,0,-2.63329e-08,69.0|274,411
