rep,id,U,L,L_gap,h,f,alpha,goes_down,mab_virus,run_id
1,8|152|8|152|cc|3|1|322|1|322|69.0,52966.7,765.73,1.95173,0.158999,0.0687247,-0.532983,False,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,52966.7,765.73,0.236003,0.158999,51.3109,-0.532983,False,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,52966.7,765.73,0.637921,0.159,3.02885,-0.532983,False,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,52966.7,765.73,0.921024,0.158999,3.40333,-0.532983,False,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,52966.7,765.73,0.345647,0.159,4.34069e-05,-0.532983,False,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,52966.7,765.73,0.532987,0.159001,0.0379755,-0.532983,False,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,52966.7,765.73,0.369779,0.159,63.4615,-0.532983,False,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,52966.7,765.73,1.11919,0.159,8.76505e-08,-0.532983,False,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,52966.7,765.73,0.487041,0.159,17.9429,-0.532983,False,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,52966.7,765.73,0.608003,0.159001,0.00524013,-0.532983,False,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,52966.7,765.73,1.90645,0.159,0.329933,-0.532983,False,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,52966.7,765.73,3.39398,0.159,15.2196,-0.532983,False,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,52966.7,765.73,9.82012,0.158998,0.00753478,-0.532983,False,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,52966.7,765.73,0.475277,0.159,100.141,-0.532983,False,69.0|322,152
1,8|1159|8|1159|sample|8|292|8|292|65.0,52966.9,768.487,2.00543,0.159,9.98367,-0.996619,True,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,52966.9,768.487,2.08926,0.158999,841520,-0.996619,True,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,52966.9,768.487,1.33601,0.158999,8584.46,-0.996619,True,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,52966.9,768.487,1.46572,0.159001,59249.2,-0.996619,True,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,52966.8,768.508,1.00311,0.158999,0.59686,-0.996619,True,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,52966.8,768.508,0.354201,0.159,0.0975244,-0.996619,True,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,52966.8,768.508,1.04512,0.159,86.9366,-0.996619,True,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,52966.8,768.508,2.09262,0.159,888.034,-0.996619,True,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,52967,768.147,1.50732,0.159,194.747,-0.996619,True,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,52967,768.147,1.25652,0.159,8.07109,-0.996619,True,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,52967,765.831,0.936897,0.159,52358.4,-0.996619,False,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,52967,765.831,6.80152,0.159001,4.12804,-0.996619,False,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,52967,765.831,0.784794,0.159,31.5269,-0.996619,False,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,52967,765.831,0.719384,0.159,0.925748,-0.996619,False,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,52967,765.831,0.485722,0.159001,46419.8,-0.996619,False,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,52967,765.831,0.979612,0.159,0.378007,-0.996619,False,69.0|292,1159
1,8|1159|8|1159|cc|7|1|292|1|292|69.0,52967,765.831,0.782823,0.159,2570.9,-0.996619,False,69.0|292,1159
1,8|1159|8|1159|cc|8|1|292|1|292|69.0,52967,765.831,1.11046,0.159001,1595.73,-0.996619,False,69.0|292,1159
1,8|1159|8|1159|vc|1|2|292|2|292|69.0,52967,765.831,0.452895,0.158999,13.1156,-0.996619,False,69.0|292,1159
1,8|1159|8|1159|vc|2|2|292|2|292|69.0,52967,765.831,0.0596054,0.159001,5.41378e-09,-0.996619,False,69.0|292,1159
1,8|1159|8|1159|vc|3|2|292|2|292|69.0,52967,765.831,2.97002,0.158999,1.25482,-0.996619,False,69.0|292,1159
1,8|1159|8|1159|vc|4|2|292|2|292|69.0,52967,765.831,1.82461,0.159,5.43176,-0.996619,False,69.0|292,1159
1,8|1159|8|1159|vc|5|2|292|2|292|69.0,52967,765.831,3.79909,0.159,2.36977e+06,-0.996619,False,69.0|292,1159
1,8|1159|8|1159|vc|6|2|292|2|292|69.0,52967,765.831,1.23077,0.159001,5.81738,-0.996619,False,69.0|292,1159
1,8|1159|8|1159|vc|7|2|292|2|292|69.0,52967,765.831,3.60365,0.159,0.0693085,-0.996619,False,69.0|292,1159
1,8|1159|8|1159|vc|8|2|292|2|292|69.0,52967,765.831,0.543609,0.159,305.839,-0.996619,False,69.0|292,1159
1,8|1197|8|1197|sample|7|103|7|103|65.0,52966.6,768.505,3.92379,0.159,0.162237,-0.598001,True,65.0|103,1197
1,8|1197|8|1197|sample|8|103|8|103|65.0,52966.6,768.505,0.717126,0.159,0.00725198,-0.598001,True,65.0|103,1197
1,8|1197|8|1197|sample|6|103|6|103|65.0,52966.6,768.505,0.26849,0.159,2.54633,-0.598001,True,65.0|103,1197
1,8|1197|8|1197|sample|5|103|5|103|65.0,52966.6,768.505,0.908094,0.159,0.0652621,-0.598001,True,65.0|103,1197
1,8|1197|8|1197|sample|12|103|12|103|28.0,52966.4,768.444,0.464782,0.158999,0.000741082,-0.598001,True,28.0|103,1197
1,8|1197|8|1197|sample|10|103|10|103|28.0,52966.4,768.444,1.14759,0.159,0.0188901,-0.598001,True,28.0|103,1197
1,8|1197|8|1197|sample|9|103|9|103|28.0,52966.4,768.444,2.05606,0.158999,0.000898116,-0.598001,True,28.0|103,1197
1,8|1197|8|1197|sample|3|103|3|103|22.0,52966.6,768.6,3.72918,0.159,0.000387064,-0.598001,True,22.0|103,1197
1,8|1197|8|1197|sample|4|103|4|103|22.0,52966.6,768.6,0.25147,0.159,0.551897,-0.598001,True,22.0|103,1197
1,8|1197|8|1197|sample|11|103|11|103|28.0,52966.4,768.444,1.155,0.159,0.000808294,-0.598001,True,28.0|103,1197
1,8|1197|8|1197|cc|1|1|103|1|103|69.0,52966.7,765.679,0.953496,0.159,49.105,-0.598001,False,69.0|103,1197
1,8|1197|8|1197|cc|2|1|103|1|103|69.0,52966.7,765.679,1.62888,0.158999,0.143072,-0.598001,False,69.0|103,1197
1,8|1197|8|1197|cc|3|1|103|1|103|69.0,52966.7,765.679,0.595401,0.159,4.49284,-0.598001,False,69.0|103,1197
1,8|1197|8|1197|cc|4|1|103|1|103|69.0,52966.7,765.679,3.30592,0.159,0.21332,-0.598001,False,69.0|103,1197
1,8|1197|8|1197|cc|5|1|103|1|103|69.0,52966.7,765.679,1.15537,0.159001,855.248,-0.598001,False,69.0|103,1197
1,8|1197|8|1197|cc|6|1|103|1|103|69.0,52966.7,765.679,0.862742,0.159,541.861,-0.598001,False,69.0|103,1197
1,8|1197|8|1197|cc|7|1|103|1|103|69.0,52966.7,765.679,1.18583,0.158999,2352.28,-0.598001,False,69.0|103,1197
1,8|1197|8|1197|cc|8|1|103|1|103|69.0,52966.7,765.679,1.82406,0.159,0.565559,-0.598001,False,69.0|103,1197
1,8|1197|8|1197|vc|1|2|103|2|103|69.0,52966.7,765.679,0.457064,0.159,0.0525699,-0.598001,False,69.0|103,1197
1,8|1197|8|1197|vc|2|2|103|2|103|69.0,52966.7,765.679,0.414563,0.159,777.698,-0.598001,False,69.0|103,1197
1,8|1197|8|1197|vc|3|2|103|2|103|69.0,52966.7,765.679,0.541323,0.159,0.00282463,-0.598001,False,69.0|103,1197
1,8|1197|8|1197|vc|4|2|103|2|103|69.0,52966.7,765.679,0.927692,0.159001,0.0206361,-0.598001,False,69.0|103,1197
1,8|1197|8|1197|vc|5|2|103|2|103|69.0,52966.7,765.679,0.472508,0.159001,0.0117098,-0.598001,False,69.0|103,1197
1,8|1197|8|1197|vc|6|2|103|2|103|69.0,52966.7,765.679,1.07682,0.159,134689,-0.598001,False,69.0|103,1197
1,8|1197|8|1197|vc|7|2|103|2|103|69.0,52966.7,765.679,0.906458,0.159,4.2172e-06,-0.598001,False,69.0|103,1197
1,8|1197|8|1197|vc|8|2|103|2|103|69.0,52966.7,765.679,0.780032,0.158999,0.00214628,-0.598001,False,69.0|103,1197
