parameter,value,CV
L_gap_pop,4.37564217476662,
beta_L_gap_goes_down_True,6.64642985056567e-05,
beta_L_gap_mab_virus_22_0_162,0.000442136297729243,
beta_L_gap_mab_virus_22_0_174,9.3473515886003e-06,
beta_L_gap_mab_virus_22_0_218,0.000244953398681152,
beta_L_gap_mab_virus_22_0_274,7.89744152437725e-07,
beta_L_gap_mab_virus_22_0_276,9.3865785549857e-06,
beta_L_gap_mab_virus_22_0_292,8.03427558873736e-06,
beta_L_gap_mab_virus_22_0_319,4.03925683487745e-06,
beta_L_gap_mab_virus_22_0_322,1.91790534307526e-06,
beta_L_gap_mab_virus_22_0_65,0.000191397488729201,
beta_L_gap_mab_virus_22_0_69,2.74748448196494e-06,
beta_L_gap_mab_virus_28_0_103,7.84954095947177e-07,
beta_L_gap_mab_virus_28_0_162,1.5450290073188e-06,
beta_L_gap_mab_virus_28_0_174,1.2556052270398e-06,
beta_L_gap_mab_virus_28_0_218,-9.82696369041725e-06,
beta_L_gap_mab_virus_28_0_274,5.43529779578963e-06,
beta_L_gap_mab_virus_28_0_276,-3.27022931952234e-06,
beta_L_gap_mab_virus_28_0_292,-3.27375149518514e-06,
beta_L_gap_mab_virus_28_0_319,1.20294578360859e-06,
beta_L_gap_mab_virus_28_0_322,-1.41367369310309e-05,
beta_L_gap_mab_virus_28_0_65,7.79107739046725e-05,
beta_L_gap_mab_virus_28_0_69,1.17702698524641e-07,
beta_L_gap_mab_virus_32_0_103,-1.02559955707802e-05,
beta_L_gap_mab_virus_32_0_162,-3.8459550279839e-06,
beta_L_gap_mab_virus_32_0_174,-1.16436784207686e-05,
beta_L_gap_mab_virus_32_0_218,0.00162058391266421,
beta_L_gap_mab_virus_32_0_274,7.11334616817348e-05,
beta_L_gap_mab_virus_32_0_276,3.66214899309559e-06,
beta_L_gap_mab_virus_32_0_292,4.31713375948107e-06,
beta_L_gap_mab_virus_32_0_319,-1.61964100596336e-05,
beta_L_gap_mab_virus_32_0_322,-1.43428359956563e-06,
beta_L_gap_mab_virus_32_0_65,-9.67305499076921e-06,
beta_L_gap_mab_virus_32_0_69,6.51157863410611e-07,
beta_L_gap_mab_virus_44_0_99,-4.60958202192694e-06,
beta_L_gap_mab_virus_55_0_103,-1.70508013666838e-07,
beta_L_gap_mab_virus_55_0_162,-6.74285589856997e-05,
beta_L_gap_mab_virus_55_0_174,0.000271990280503555,
beta_L_gap_mab_virus_55_0_218,0.000182823638797852,
beta_L_gap_mab_virus_55_0_274,-1.56704851175164e-05,
beta_L_gap_mab_virus_55_0_276,-1.45407906614343e-07,
beta_L_gap_mab_virus_55_0_292,-2.69734286066793e-06,
beta_L_gap_mab_virus_55_0_319,-0.000179062624085673,
beta_L_gap_mab_virus_55_0_322,-1.71644835413378e-05,
beta_L_gap_mab_virus_55_0_65,0.000545259255246511,
beta_L_gap_mab_virus_55_0_69,-5.07624288580937e-06,
beta_L_gap_mab_virus_6_0_233,-3.14529593197474e-05,
beta_L_gap_mab_virus_6_0_42,3.45984191295149e-06,
beta_L_gap_mab_virus_6_0_71,2.69469677506785e-05,
beta_L_gap_mab_virus_6_0_73,8.66252118351059e-06,
beta_L_gap_mab_virus_6_0_99,0.000232376564810194,
beta_L_gap_mab_virus_63_0_42,1.42479673070271e-06,
beta_L_gap_mab_virus_63_0_99,-1.73499557037151e-05,
beta_L_gap_mab_virus_65_0_103,3.14246790042006e-06,
beta_L_gap_mab_virus_65_0_162,2.24965836729557e-05,
beta_L_gap_mab_virus_65_0_174,1.12838562826848e-05,
beta_L_gap_mab_virus_65_0_218,1.54502754202822e-06,
beta_L_gap_mab_virus_65_0_274,2.77306404953687e-06,
beta_L_gap_mab_virus_65_0_276,-1.73151864160493e-05,
beta_L_gap_mab_virus_65_0_292,4.16231502064278e-07,
beta_L_gap_mab_virus_65_0_319,5.82154093659087e-07,
beta_L_gap_mab_virus_65_0_322,-5.27441179311887e-06,
beta_L_gap_mab_virus_65_0_65,1.95744651361393e-05,
beta_L_gap_mab_virus_65_0_69,8.26543259082838e-05,
beta_L_gap_mab_virus_69_0_103,-4.0924249719936e-05,
beta_L_gap_mab_virus_69_0_162,-2.1410036001172e-05,
beta_L_gap_mab_virus_69_0_174,-1.63662486142402e-05,
beta_L_gap_mab_virus_69_0_218,-2.04359539202308e-05,
beta_L_gap_mab_virus_69_0_233,-9.57234235122693e-06,
beta_L_gap_mab_virus_69_0_274,4.48322516487751e-05,
beta_L_gap_mab_virus_69_0_276,-1.12301759956639e-06,
beta_L_gap_mab_virus_69_0_292,-1.39819047253604e-05,
beta_L_gap_mab_virus_69_0_319,-4.07020311316972e-05,
beta_L_gap_mab_virus_69_0_322,-5.65538679404535e-06,
beta_L_gap_mab_virus_69_0_42,-1.14231902936856e-05,
beta_L_gap_mab_virus_69_0_65,-2.02243117153452e-06,
beta_L_gap_mab_virus_69_0_69,-1.38250792677773e-05,
beta_L_gap_mab_virus_69_0_71,-1.02871139542559e-05,
beta_L_gap_mab_virus_69_0_73,-1.75004579466228e-05,
beta_L_gap_mab_virus_69_0_99,-9.43744256718784e-06,
beta_L_gap_mab_virus_70_0_274,-2.97376766028959e-06,
m_pop,1.53312073386141,
beta_m_goes_down_True,0.000127183813533661,
e_pop,5.66002322424584,
beta_e_goes_down_True,-5.44887717337026,
beta_e_mab_virus_22_0_162,3.06786511538802,
beta_e_mab_virus_22_0_174,-0.245495742538165,
beta_e_mab_virus_22_0_218,0.462136953292464,
beta_e_mab_virus_22_0_274,1.58143337965093,
beta_e_mab_virus_22_0_276,1.37151834359393,
beta_e_mab_virus_22_0_292,2.3706977507225,
beta_e_mab_virus_22_0_319,1.11157989018417,
beta_e_mab_virus_22_0_322,2.44305742452797,
beta_e_mab_virus_22_0_65,0.910946422095056,
beta_e_mab_virus_22_0_69,2.48999240281616,
beta_e_mab_virus_28_0_103,-0.133145635277362,
beta_e_mab_virus_28_0_162,2.63416917633066,
beta_e_mab_virus_28_0_174,-0.565553403968348,
beta_e_mab_virus_28_0_218,0.445224026814606,
beta_e_mab_virus_28_0_274,1.45135930424457,
beta_e_mab_virus_28_0_276,0.524064198495586,
beta_e_mab_virus_28_0_292,0.850417596657704,
beta_e_mab_virus_28_0_319,0.115207829866327,
beta_e_mab_virus_28_0_322,1.80396051384143,
beta_e_mab_virus_28_0_65,1.13641052129479,
beta_e_mab_virus_28_0_69,1.62832469228295,
beta_e_mab_virus_32_0_103,-0.0129824261961355,
beta_e_mab_virus_32_0_162,2.85110962581284,
beta_e_mab_virus_32_0_174,-0.607827396868331,
beta_e_mab_virus_32_0_218,1.40229056816548,
beta_e_mab_virus_32_0_274,1.8597934636899,
beta_e_mab_virus_32_0_276,-0.298631618989212,
beta_e_mab_virus_32_0_292,-0.203524862312756,
beta_e_mab_virus_32_0_319,-0.647113295433279,
beta_e_mab_virus_32_0_322,4.59574046296379,
beta_e_mab_virus_32_0_65,4.96374898153888,
beta_e_mab_virus_32_0_69,0.834356060751707,
beta_e_mab_virus_44_0_99,1.91012621101643,
beta_e_mab_virus_55_0_103,2.95761683791687,
beta_e_mab_virus_55_0_162,4.93760969918912,
beta_e_mab_virus_55_0_174,-0.0605846351407229,
beta_e_mab_virus_55_0_218,-1.59000856742183,
beta_e_mab_virus_55_0_274,4.01583185576216,
beta_e_mab_virus_55_0_276,3.5152943949748,
beta_e_mab_virus_55_0_292,5.42438714276409,
beta_e_mab_virus_55_0_319,-2.56677055230809,
beta_e_mab_virus_55_0_322,5.3695236536096,
beta_e_mab_virus_55_0_65,1.3748257191183,
beta_e_mab_virus_55_0_69,4.98017841743397,
beta_e_mab_virus_6_0_233,3.17176058759935,
beta_e_mab_virus_6_0_42,6.8827086034536,
beta_e_mab_virus_6_0_71,3.20623882298524,
beta_e_mab_virus_6_0_73,7.67123336241453,
beta_e_mab_virus_6_0_99,1.26174761430066,
beta_e_mab_virus_63_0_42,4.7356758748406,
beta_e_mab_virus_63_0_99,-2.04710309151794,
beta_e_mab_virus_65_0_103,0.318699998912399,
beta_e_mab_virus_65_0_162,2.96141788936,
beta_e_mab_virus_65_0_174,-0.756271477553221,
