rep,id,f,h,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.513218,1.54617,-14.6526,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.513218,1.54617,-20.8453,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.513218,1.54617,-25.144,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.513218,1.54617,-14.7488,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.513218,1.54617,-12.149,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.513218,1.54617,-13.6889,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.513218,1.54617,-20.4756,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.513218,1.54617,-13.3392,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.513218,1.54617,-24.0941,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.513218,1.54617,-18.3778,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.0996495,1.54617,-17.1791,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.0996495,1.54617,-15.8546,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.0996495,1.54617,-22.0334,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.0996495,1.54617,-20.8652,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.0996495,1.54617,-19.0978,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.0996495,1.54617,-10.4473,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.0996495,1.54617,-24.5366,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.0996495,1.54617,-19.4435,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.0996495,1.54617,-26.1811,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.0996495,1.54617,-16.7011,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.0996495,1.54617,-21.259,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.0996495,1.54617,-15.3224,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.0996495,1.54617,-15.4614,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.0996495,1.54617,-26.5217,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.0996495,1.54617,-25.5284,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.0996495,1.54617,-20.4979,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.356812,1.54617,-5.44987,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.356812,1.54617,-5.75288,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.356812,1.54617,-6.26323,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.356812,1.54617,-3.5606,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.134447,1.54617,-5.15604,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.134447,1.54617,-0.707557,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.134447,1.54617,-1.43895,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.134447,1.54617,-9.46163,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.286613,1.54617,-9.98075,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.286613,1.54617,-10.3622,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.0996629,1.54617,-5.71871,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.0996629,1.54617,-4.14567,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.0996629,1.54617,-11.3992,69.0|322,152
