rep,id,L_gap,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,4.84951e-05,1.72844,0.703513,0.0567613,0.431523,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,2.62744e-06,1.47325,0.301749,0.0567613,0.431523,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,3.06085e-05,1.79219,0.816295,0.0567613,0.431523,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,6.18954e-05,1.49064,0.730847,0.0567613,0.431523,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.38261e-05,1.49411,0.483866,0.0567613,0.431523,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.00013057,1.39978,0.427855,0.0567613,0.431523,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.29867e-05,1.40893,0.552323,0.0567613,0.431523,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,5.13855e-05,1.57802,0.704865,0.0567613,0.431523,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1.10684e-05,1.47016,0.380156,0.0567613,0.431523,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,8.52174e-05,1.38404,0.403626,0.0567613,0.431523,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,6.48293e-05,2.64111,20.2307,0.0567613,0.431523,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,9.02442e-05,0.793141,71.1005,0.0567613,0.431523,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,7.67715e-05,1.38053,5.92071,0.0567613,0.431523,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.000102319,3.10279,3.72016,0.0567613,0.431523,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.00031921,4.22591,5.75396,0.0567613,0.431523,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.000122788,0.838434,31.1039,0.0567613,0.431523,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,3.07855e-05,1.13879,26.9443,0.0567613,0.431523,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,4.24665e-05,1.23111,85.6807,0.0567613,0.431523,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.000107942,1.81814,3.1435,0.0567613,0.431523,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,5.42568e-05,2.57981,93.0661,0.0567613,0.431523,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,5.56282e-05,3.34457,20.3099,0.0567613,0.431523,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.000108561,1.4357,7.97829,0.0567613,0.431523,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,7.48238e-05,0.950189,6.89388,0.0567613,0.431523,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,5.57974e-05,1.73739,24.7404,0.0567613,0.431523,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,5.88715e-06,1.52328,64.389,0.0567613,0.431523,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.000490604,1.68419,13.9207,0.0567613,0.431523,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,3.0261e-05,0.892888,15.7946,0.0567592,0.431527,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,2.79027e-05,0.550902,4.76069,0.0567592,0.431527,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,5.59896e-05,0.713705,3.16962,0.0567592,0.431527,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,0.000965219,0.758745,4.69998,0.0567592,0.431527,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,1.45097e-05,1.40619,0.0618817,0.0567592,0.431527,True,6.0|71,783
