id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,8.91252e-05,1.64535,0.643693,0.0575128,0.436811,4.99117e-05,1.58851,0.617649,0.0567613,0.431523,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,8.48309e-05,1.594,0.359902,0.0575128,0.436811,4.99118e-05,1.61259,0.356909,0.0567613,0.431523,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,7.17648e-05,1.488,0.649656,0.0575128,0.436811,4.99118e-05,1.51136,0.640198,0.0567613,0.431523,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.000103629,1.34869,0.61445,0.0575128,0.436811,4.99118e-05,1.34442,0.588432,0.0567613,0.431523,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,6.28781e-05,1.63646,0.507273,0.0575128,0.436811,4.99117e-05,1.60385,0.4826,0.0567613,0.431523,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,8.28254e-05,1.71546,0.494948,0.0575128,0.436811,4.99118e-05,1.64054,0.460935,0.0567613,0.431523,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,7.21661e-05,1.3757,0.523663,0.0575128,0.436811,4.99118e-05,1.45357,0.557961,0.0567613,0.431523,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,7.86655e-05,1.49258,0.688548,0.0575128,0.436811,4.99118e-05,1.51301,0.680534,0.0567613,0.431523,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,9.91756e-05,1.56145,0.406266,0.0575128,0.436811,4.99118e-05,1.49476,0.378435,0.0567613,0.431523,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,9.76913e-05,1.53294,0.469264,0.0575128,0.436811,4.99117e-05,1.52138,0.459689,0.0567613,0.431523,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.000207458,1.96455,16.2871,0.0575128,0.436811,0.000134716,1.73368,11.8715,0.0567613,0.431523,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.000208084,1.93441,17.8015,0.0575128,0.436811,0.000134716,1.73368,11.8715,0.0567613,0.431523,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.000229311,2.01357,18.0204,0.0575128,0.436811,0.000134716,1.73368,11.8715,0.0567613,0.431523,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.000293232,1.96171,17.1404,0.0575128,0.436811,0.000134716,1.73368,11.8715,0.0567613,0.431523,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.000213797,2.00197,18.5731,0.0575128,0.436811,0.000134716,1.73368,11.8715,0.0567613,0.431523,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.000320532,1.95414,20.3909,0.0575128,0.436811,0.000134716,1.73368,11.8715,0.0567613,0.431523,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.000250502,1.79757,17.5205,0.0575128,0.436811,0.000134716,1.73368,11.8715,0.0567613,0.431523,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.000223623,1.84444,17.2867,0.0575128,0.436811,0.000134716,1.73368,11.8715,0.0567613,0.431523,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.000206163,1.91509,16.9728,0.0575128,0.436811,0.000134716,1.73368,11.8715,0.0567613,0.431523,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.000206102,1.86366,18.7473,0.0575128,0.436811,0.000134716,1.73368,11.8715,0.0567613,0.431523,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.000232937,1.94957,21.0821,0.0575128,0.436811,0.000134716,1.73368,11.8715,0.0567613,0.431523,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.000218327,1.88447,19.0462,0.0575128,0.436811,0.000134716,1.73368,11.8715,0.0567613,0.431523,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.000236646,1.86303,18.3609,0.0575128,0.436811,0.000134716,1.73368,11.8715,0.0567613,0.431523,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.000240241,1.9951,19.8953,0.0575128,0.436811,0.000134716,1.73368,11.8715,0.0567613,0.431523,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.000229107,2.09974,20.6621,0.0575128,0.436811,0.000134716,1.73368,11.8715,0.0567613,0.431523,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.000200742,1.97247,19.6451,0.0575128,0.436811,0.000134716,1.73368,11.8715,0.0567613,0.431523,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,6.61693e-05,0.760971,11.9923,0.0575107,0.436815,4.99118e-05,0.74369,11.0043,0.0567592,0.431527,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,5.15568e-05,0.681042,9.72583,0.0575107,0.436815,4.99118e-05,0.688309,9.40687,0.0567592,0.431527,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,7.29232e-05,0.694032,3.98286,0.0575107,0.436815,4.99118e-05,0.680584,3.63047,0.0567592,0.431527,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,8.38446e-05,0.675571,3.72074,0.0575107,0.436815,4.99118e-05,0.666389,3.40993,0.0567592,0.431527,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,9.58779e-05,1.41001,0.0594784,0.0575107,0.436815,4.99118e-05,1.44304,0.0597206,0.0567592,0.431527,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,9.75261e-05,1.42687,0.0685308,0.0575107,0.436815,4.99118e-05,1.41178,0.0674231,0.0567592,0.431527,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,8.13841e-05,0.734733,11.2815,0.0575107,0.436815,4.99118e-05,0.735313,10.5922,0.0567592,0.431527,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,7.79077e-05,0.743664,11.7765,0.0575107,0.436815,4.99118e-05,0.732047,11.1574,0.0567592,0.431527,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,0.000106988,1.77997,0.0256168,0.0575107,0.436815,4.99117e-05,1.71397,0.0230366,0.0567592,0.431527,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,8.40404e-05,1.76516,0.0246237,0.0575107,0.436815,4.99117e-05,1.80432,0.0241354,0.0567592,0.431527,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,0.000199417,2.02937,28.9206,0.0575107,0.436815,0.000134716,1.73368,15.6064,0.0567592,0.431527,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,0.000244287,2.01363,25.739,0.0575107,0.436815,0.000134716,1.73368,15.6064,0.0567592,0.431527,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,0.000203471,1.85068,26.8358,0.0575107,0.436815,0.000134716,1.73368,15.6064,0.0567592,0.431527,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,0.000190447,2.10982,24.5515,0.0575107,0.436815,0.000134716,1.73368,15.6064,0.0567592,0.431527,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,0.000223452,1.92769,26.0667,0.0575107,0.436815,0.000134716,1.73368,15.6064,0.0567592,0.431527,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,0.00018659,1.88112,26.5207,0.0575107,0.436815,0.000134716,1.73368,15.6064,0.0567592,0.431527,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,0.000214858,1.86178,27.3512,0.0575107,0.436815,0.000134716,1.73368,15.6064,0.0567592,0.431527,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,0.000256869,1.93822,23.3711,0.0575107,0.436815,0.000134716,1.73368,15.6064,0.0567592,0.431527,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,0.000224271,1.8863,27.9069,0.0575107,0.436815,0.000134716,1.73368,15.6064,0.0567592,0.431527,False,69.0|71,783
14|783|14|783|vc|2|2|71|2|71|69.0,0.000234919,1.95001,22.196,0.0575107,0.436815,0.000134716,1.73368,15.6064,0.0567592,0.431527,False,69.0|71,783
14|783|14|783|vc|3|2|71|2|71|69.0,0.000223697,1.98126,25.4705,0.0575107,0.436815,0.000134716,1.73368,15.6064,0.0567592,0.431527,False,69.0|71,783
14|783|14|783|vc|4|2|71|2|71|69.0,0.000221403,1.96931,23.3934,0.0575107,0.436815,0.000134716,1.73368,15.6064,0.0567592,0.431527,False,69.0|71,783
14|783|14|783|vc|5|2|71|2|71|69.0,0.000201395,1.97037,25.7651,0.0575107,0.436815,0.000134716,1.73368,15.6064,0.0567592,0.431527,False,69.0|71,783
14|783|14|783|vc|6|2|71|2|71|69.0,0.000217166,1.92129,22.1046,0.0575107,0.436815,0.000134716,1.73368,15.6064,0.0567592,0.431527,False,69.0|71,783
14|783|14|783|vc|7|2|71|2|71|69.0,0.000213932,1.87619,23.337,0.0575107,0.436815,0.000134716,1.73368,15.6064,0.0567592,0.431527,False,69.0|71,783
14|783|14|783|vc|8|2|71|2|71|69.0,0.000209624,1.91859,25.8839,0.0575107,0.436815,0.000134716,1.73368,15.6064,0.0567592,0.431527,False,69.0|71,783
14|491|14|491|sample|10|99|10|99|6.0,8.82874e-05,1.4537,0.00699113,0.0575106,0.436815,4.9912e-05,1.51256,0.00712193,0.0567591,0.431527,True,6.0|99,491
14|491|14|491|sample|9|99|9|99|6.0,7.37884e-05,1.48489,0.00753928,0.0575106,0.436815,4.9912e-05,1.45049,0.00707376,0.0567591,0.431527,True,6.0|99,491
14|491|14|491|sample|12|99|12|99|6.0,8.38093e-05,1.0208,0.0207886,0.0575106,0.436815,4.99118e-05,0.984654,0.0175164,0.0567591,0.431527,True,6.0|99,491
14|491|14|491|sample|11|99|11|99|6.0,9.42136e-05,0.998326,0.0262924,0.0575106,0.436815,4.99118e-05,0.998795,0.0250689,0.0567591,0.431527,True,6.0|99,491
14|491|14|491|sample|4|99|4|99|44.0,7.36259e-05,1.36744,0.0775978,0.0575106,0.436815,4.99118e-05,1.38253,0.0789964,0.0567591,0.431527,True,44.0|99,491
14|491|14|491|sample|3|99|3|99|44.0,7.98505e-05,1.49,0.0994609,0.0575106,0.436815,4.99118e-05,1.47053,0.0935931,0.0567591,0.431527,True,44.0|99,491
14|491|14|491|sample|6|99|6|99|44.0,0.000101403,0.921723,0.0796045,0.0575106,0.436815,4.99118e-05,0.959739,0.0848457,0.0567591,0.431527,True,44.0|99,491
14|491|14|491|sample|5|99|5|99|44.0,8.72419e-05,0.909591,0.0689204,0.0575106,0.436815,4.99118e-05,0.924514,0.0705142,0.0567591,0.431527,True,44.0|99,491
14|491|14|491|sample|7|99|7|99|63.0,7.03573e-05,1.45727,0.00303427,0.0575106,0.436815,4.99119e-05,1.42532,0.00275647,0.0567591,0.431527,True,63.0|99,491
14|491|14|491|sample|8|99|8|99|63.0,0.000112237,1.48192,0.0031384,0.0575106,0.436815,4.9912e-05,1.48712,0.00304658,0.0567591,0.431527,True,63.0|99,491
14|491|14|491|cc|1|1|99|1|99|69.0,0.000223638,1.96768,216.564,0.0575106,0.436815,0.000134716,1.73368,138.386,0.0567591,0.431527,False,69.0|99,491
14|491|14|491|cc|2|1|99|1|99|69.0,0.000206652,2.08467,245.606,0.0575106,0.436815,0.000134716,1.73368,138.386,0.0567591,0.431527,False,69.0|99,491
14|491|14|491|cc|3|1|99|1|99|69.0,0.00020057,2.04953,248.017,0.0575106,0.436815,0.000134716,1.73368,138.386,0.0567591,0.431527,False,69.0|99,491
14|491|14|491|cc|4|1|99|1|99|69.0,0.000197587,1.94908,227.578,0.0575106,0.436815,0.000134716,1.73368,138.386,0.0567591,0.431527,False,69.0|99,491
14|491|14|491|cc|5|1|99|1|99|69.0,0.000232101,1.98501,211.627,0.0575106,0.436815,0.000134716,1.73368,138.386,0.0567591,0.431527,False,69.0|99,491
14|491|14|491|cc|6|1|99|1|99|69.0,0.000238325,2.01025,230.845,0.0575106,0.436815,0.000134716,1.73368,138.386,0.0567591,0.431527,False,69.0|99,491
14|491|14|491|cc|7|1|99|1|99|69.0,0.000238788,1.92287,198.046,0.0575106,0.436815,0.000134716,1.73368,138.386,0.0567591,0.431527,False,69.0|99,491
14|491|14|491|cc|8|1|99|1|99|69.0,0.000247295,1.82388,186.091,0.0575106,0.436815,0.000134716,1.73368,138.386,0.0567591,0.431527,False,69.0|99,491
14|491|14|491|vc|1|2|99|2|99|69.0,0.00024001,2.09117,202.393,0.0575106,0.436815,0.000134716,1.73368,138.386,0.0567591,0.431527,False,69.0|99,491
14|491|14|491|vc|2|2|99|2|99|69.0,0.00019116,1.89717,217.828,0.0575106,0.436815,0.000134716,1.73368,138.386,0.0567591,0.431527,False,69.0|99,491
14|491|14|491|vc|3|2|99|2|99|69.0,0.000242316,1.9531,199.193,0.0575106,0.436815,0.000134716,1.73368,138.386,0.0567591,0.431527,False,69.0|99,491
14|491|14|491|vc|4|2|99|2|99|69.0,0.00024724,1.98835,238.804,0.0575106,0.436815,0.000134716,1.73368,138.386,0.0567591,0.431527,False,69.0|99,491
14|491|14|491|vc|5|2|99|2|99|69.0,0.000254649,1.84201,197.135,0.0575106,0.436815,0.000134716,1.73368,138.386,0.0567591,0.431527,False,69.0|99,491
14|491|14|491|vc|6|2|99|2|99|69.0,0.000225111,2.00895,206.534,0.0575106,0.436815,0.000134716,1.73368,138.386,0.0567591,0.431527,False,69.0|99,491
14|491|14|491|vc|7|2|99|2|99|69.0,0.000215066,1.87518,214.246,0.0575106,0.436815,0.000134716,1.73368,138.386,0.0567591,0.431527,False,69.0|99,491
14|491|14|491|vc|8|2|99|2|99|69.0,0.000242131,1.95511,227.597,0.0575106,0.436815,0.000134716,1.73368,138.386,0.0567591,0.431527,False,69.0|99,491
14|433|14|433|sample|4|99|4|99|6.0,9.53302e-05,0.825512,0.00910582,0.0575166,0.436814,4.99118e-05,0.795312,0.0079004,0.0567649,0.431527,True,6.0|99,433
14|433|14|433|sample|3|99|3|99|6.0,9.42798e-05,0.964987,0.0144029,0.0575166,0.436814,4.99118e-05,1.00935,0.0151732,0.0567649,0.431527,True,6.0|99,433
14|433|14|433|sample|6|99|6|99|6.0,6.61802e-05,1.1691,0.746467,0.0575166,0.436814,4.99118e-05,1.04718,0.552381,0.0567649,0.431527,True,6.0|99,433
14|433|14|433|sample|5|99|5|99|6.0,8.27902e-05,0.91204,0.391421,0.0575166,0.436814,4.99118e-05,0.946415,0.406963,0.0567649,0.431527,True,6.0|99,433
14|433|14|433|sample|8|99|8|99|6.0,8.62031e-05,1.53021,0.0123979,0.0575166,0.436814,4.99118e-05,1.40251,0.0100775,0.0567649,0.431527,True,6.0|99,433
14|433|14|433|sample|7|99|7|99|6.0,9.18508e-05,1.7375,0.0130353,0.0575166,0.436814,4.99118e-05,1.72176,0.0127389,0.0567649,0.431527,True,6.0|99,433
14|433|14|433|sample|10|99|10|99|6.0,7.9814e-05,1.28573,0.0932965,0.0575166,0.436814,4.99117e-05,1.23639,0.0842016,0.0567649,0.431527,True,6.0|99,433
14|433|14|433|sample|9|99|9|99|6.0,5.82112e-05,1.14642,0.073567,0.0575166,0.436814,4.99118e-05,1.12947,0.0696255,0.0567649,0.431527,True,6.0|99,433
14|433|14|433|sample|11|99|11|99|6.0,9.60125e-05,1.05336,0.289548,0.0575166,0.436814,4.99118e-05,1.0029,0.248507,0.0567649,0.431527,True,6.0|99,433
14|433|14|433|sample|12|99|12|99|6.0,7.6942e-05,0.878014,0.151415,0.0575166,0.436814,4.99118e-05,0.862592,0.138691,0.0567649,0.431527,True,6.0|99,433
14|433|14|433|cc|1|1|99|1|99|69.0,0.000216841,2.02337,250.019,0.0575166,0.436814,0.000134716,1.73368,138.386,0.0567649,0.431527,False,69.0|99,433
14|433|14|433|cc|2|1|99|1|99|69.0,0.000212464,2.00627,220.014,0.0575166,0.436814,0.000134716,1.73368,138.386,0.0567649,0.431527,False,69.0|99,433
14|433|14|433|cc|3|1|99|1|99|69.0,0.00019758,2.07714,241.669,0.0575166,0.436814,0.000134716,1.73368,138.386,0.0567649,0.431527,False,69.0|99,433
14|433|14|433|cc|4|1|99|1|99|69.0,0.000213393,1.98537,224.11,0.0575166,0.436814,0.000134716,1.73368,138.386,0.0567649,0.431527,False,69.0|99,433
14|433|14|433|cc|5|1|99|1|99|69.0,0.000239606,1.91897,212.41,0.0575166,0.436814,0.000134716,1.73368,138.386,0.0567649,0.431527,False,69.0|99,433
14|433|14|433|cc|6|1|99|1|99|69.0,0.000229298,1.95908,212.708,0.0575166,0.436814,0.000134716,1.73368,138.386,0.0567649,0.431527,False,69.0|99,433
14|433|14|433|cc|7|1|99|1|99|69.0,0.000222902,1.78973,219.058,0.0575166,0.436814,0.000134716,1.73368,138.386,0.0567649,0.431527,False,69.0|99,433
14|433|14|433|cc|8|1|99|1|99|69.0,0.000225942,1.89284,222.527,0.0575166,0.436814,0.000134716,1.73368,138.386,0.0567649,0.431527,False,69.0|99,433
14|433|14|433|vc|1|2|99|2|99|69.0,0.000224484,1.96487,205.731,0.0575166,0.436814,0.000134716,1.73368,138.386,0.0567649,0.431527,False,69.0|99,433
14|433|14|433|vc|2|2|99|2|99|69.0,0.000238785,1.99732,212.493,0.0575166,0.436814,0.000134716,1.73368,138.386,0.0567649,0.431527,False,69.0|99,433
14|433|14|433|vc|3|2|99|2|99|69.0,0.000238007,1.88768,239.629,0.0575166,0.436814,0.000134716,1.73368,138.386,0.0567649,0.431527,False,69.0|99,433
14|433|14|433|vc|4|2|99|2|99|69.0,0.00023698,1.87278,216.914,0.0575166,0.436814,0.000134716,1.73368,138.386,0.0567649,0.431527,False,69.0|99,433
14|433|14|433|vc|5|2|99|2|99|69.0,0.000204613,2.01487,223.726,0.0575166,0.436814,0.000134716,1.73368,138.386,0.0567649,0.431527,False,69.0|99,433
14|433|14|433|vc|6|2|99|2|99|69.0,0.000269952,1.86769,232.197,0.0575166,0.436814,0.000134716,1.73368,138.386,0.0567649,0.431527,False,69.0|99,433
14|433|14|433|vc|7|2|99|2|99|69.0,0.000255682,2.11366,230.669,0.0575166,0.436814,0.000134716,1.73368,138.386,0.0567649,0.431527,False,69.0|99,433
14|433|14|433|vc|8|2|99|2|99|69.0,0.000234157,1.98633,238.298,0.0575166,0.436814,0.000134716,1.73368,138.386,0.0567649,0.431527,False,69.0|99,433
14|297|14|297|sample|3|71|3|71|6.0,0.000105773,0.921101,0.258122,0.0575083,0.436814,4.99118e-05,0.946012,0.273973,0.0567569,0.431526,True,6.0|71,297
14|297|14|297|sample|4|71|4|71|6.0,9.45611e-05,0.939098,0.300589,0.0575083,0.436814,4.99118e-05,0.921123,0.272967,0.0567569,0.431526,True,6.0|71,297
14|297|14|297|sample|5|71|5|71|6.0,8.08554e-05,1.59846,0.0253095,0.0575083,0.436814,4.99119e-05,1.63169,0.0261847,0.0567569,0.431526,True,6.0|71,297
14|297|14|297|sample|6|71|6|71|6.0,9.866e-05,1.76541,0.0316432,0.0575083,0.436814,4.99118e-05,1.7758,0.0307978,0.0567569,0.431526,True,6.0|71,297
14|297|14|297|sample|8|71|8|71|6.0,7.3286e-05,2.6692,0.124405,0.0575083,0.436814,4.99118e-05,2.58506,0.12296,0.0567569,0.431526,True,6.0|71,297
14|297|14|297|sample|7|71|7|71|6.0,7.54236e-05,2.51997,0.109139,0.0575083,0.436814,4.99119e-05,2.35544,0.099775,0.0567569,0.431526,True,6.0|71,297
14|297|14|297|sample|9|71|9|71|6.0,8.70902e-05,1.9863,0.0405873,0.0575083,0.436814,4.99118e-05,2.17386,0.0449225,0.0567569,0.431526,True,6.0|71,297
14|297|14|297|sample|10|71|10|71|6.0,0.000108624,2.03233,0.0428379,0.0575083,0.436814,4.99118e-05,1.9593,0.0392217,0.0567569,0.431526,True,6.0|71,297
14|297|14|297|sample|12|71|12|71|6.0,0.000103638,0.849379,0.846837,0.0575083,0.436814,4.99118e-05,0.826028,0.753439,0.0567569,0.431526,True,6.0|71,297
14|297|14|297|sample|11|71|11|71|6.0,0.000106071,1.14966,1.84068,0.0575083,0.436814,4.99118e-05,1.16619,1.83149,0.0567569,0.431526,True,6.0|71,297
14|297|14|297|cc|1|1|71|1|71|69.0,0.00025243,1.9881,25.5722,0.0575083,0.436814,0.000134716,1.73368,15.6064,0.0567569,0.431526,False,69.0|71,297
14|297|14|297|cc|2|1|71|1|71|69.0,0.000200137,1.90933,24.8872,0.0575083,0.436814,0.000134716,1.73368,15.6064,0.0567569,0.431526,False,69.0|71,297
14|297|14|297|cc|3|1|71|1|71|69.0,0.000223549,1.82635,26.4225,0.0575083,0.436814,0.000134716,1.73368,15.6064,0.0567569,0.431526,False,69.0|71,297
14|297|14|297|cc|4|1|71|1|71|69.0,0.000208525,1.97129,26.9421,0.0575083,0.436814,0.000134716,1.73368,15.6064,0.0567569,0.431526,False,69.0|71,297
14|297|14|297|cc|5|1|71|1|71|69.0,0.000225976,2.01194,29.0141,0.0575083,0.436814,0.000134716,1.73368,15.6064,0.0567569,0.431526,False,69.0|71,297
14|297|14|297|cc|6|1|71|1|71|69.0,0.000229575,1.96762,21.8063,0.0575083,0.436814,0.000134716,1.73368,15.6064,0.0567569,0.431526,False,69.0|71,297
14|297|14|297|cc|7|1|71|1|71|69.0,0.000214051,1.9298,25.3504,0.0575083,0.436814,0.000134716,1.73368,15.6064,0.0567569,0.431526,False,69.0|71,297
14|297|14|297|cc|8|1|71|1|71|69.0,0.000266007,2.01045,25.1381,0.0575083,0.436814,0.000134716,1.73368,15.6064,0.0567569,0.431526,False,69.0|71,297
14|297|14|297|vc|1|2|71|2|71|69.0,0.000201547,1.92121,24.8093,0.0575083,0.436814,0.000134716,1.73368,15.6064,0.0567569,0.431526,False,69.0|71,297
