rep,id,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,654.79,0.824334,1.2987,55.9762,-0.00980086,3.80632e-08,False,69.0|162,84
1,8|84|cc|2|1|162,654.79,0.824334,0.229962,334.073,-0.00980086,3.80632e-08,False,69.0|162,84
1,8|84|cc|3|1|162,654.79,0.824334,0.0643032,8.64615,-0.00980086,3.80632e-08,False,69.0|162,84
1,8|84|cc|4|1|162,654.79,0.824334,30.4275,147.263,-0.00980086,3.80632e-08,False,69.0|162,84
1,8|84|cc|5|1|162,654.79,0.824334,0.123026,199.904,-0.00980086,3.80632e-08,False,69.0|162,84
1,8|84|cc|6|1|162,654.79,0.824334,0.921023,124.164,-0.00980086,3.80632e-08,False,69.0|162,84
1,8|84|cc|7|1|162,654.79,0.824334,2.83554,29.9686,-0.00980086,3.80632e-08,False,69.0|162,84
1,8|84|cc|8|1|162,654.79,0.824334,1.57873,144.874,-0.00980086,3.80632e-08,False,69.0|162,84
1,8|84|sample|10|162,654.79,0.823151,0.557545,3.68781,-0.00980086,3.80632e-08,True,32.0|162,84
1,8|84|sample|11|162,654.79,0.823151,0.220483,4.68737,-0.00980086,3.80632e-08,True,22.0|162,84
1,8|84|sample|12|162,654.79,0.823151,0.668804,3.13001,-0.00980086,3.80632e-08,True,22.0|162,84
1,8|84|sample|3|162,654.79,0.823151,0.227499,2.23934,-0.00980086,3.80632e-08,True,55.0|162,84
1,8|84|sample|4|162,654.79,0.823151,0.244151,2.51342,-0.00980086,3.80632e-08,True,55.0|162,84
1,8|84|sample|5|162,654.79,0.823151,1.45889,0.960532,-0.00980086,3.80632e-08,True,55.0|162,84
1,8|84|sample|6|162,654.79,0.823151,1.95776,0.852206,-0.00980086,3.80632e-08,True,55.0|162,84
1,8|84|sample|7|162,654.79,0.823151,0.123252,8.48019,-0.00980086,3.80632e-08,True,32.0|162,84
1,8|84|sample|8|162,654.79,0.823151,0.339001,4.60684,-0.00980086,3.80632e-08,True,32.0|162,84
1,8|84|sample|9|162,654.79,0.823151,0.635463,3.25154,-0.00980086,3.80632e-08,True,32.0|162,84
1,8|84|vc|1|2|162,654.79,0.824334,0.0723699,68.9961,-0.00980086,3.80632e-08,False,69.0|162,84
1,8|84|vc|2|2|162,654.79,0.824334,8.47089,36.1259,-0.00980086,3.80632e-08,False,69.0|162,84
1,8|84|vc|3|2|162,654.79,0.824334,1.402,340.87,-0.00980086,3.80632e-08,False,69.0|162,84
1,8|84|vc|4|2|162,654.79,0.824334,1.62411,68.835,-0.00980086,3.80632e-08,False,69.0|162,84
1,8|84|vc|5|2|162,654.79,0.824334,0.0625075,3.56376,-0.00980086,3.80632e-08,False,69.0|162,84
