rep,id,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,0.377472,-0.616152,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,-1.35373,1.17028,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,-2.62804,-2.48396,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,3.53145,0.351138,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,-1.97925,0.656756,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,0.0338379,0.180528,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,1.15834,-1.24093,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,0.572727,0.334785,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,-0.62256,-0.402214,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,-1.55028,-0.162376,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,-0.440613,-0.566212,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,-1.51896,-0.901065,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,-1.44832,-0.785605,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,0.339325,-1.74752,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,0.633453,-1.86717,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,-2.13188,0.430485,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,-1.1201,-0.179706,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,-0.491749,-0.52812,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,-2.50986,-0.407029,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,2.25274,-1.05407,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,0.454007,1.19042,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,0.60107,-0.409366,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0,-2.65636,-3.37026,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,0,1.6466,-0.349471,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,0,-0.812543,-0.893167,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,0,1.88177,-0.142824,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,0,-3.37276,2.44037,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,0,3.52655,-0.39738,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,0,-0.909946,2.35675,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,0,-1.31578,1.95997,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,0,-1.15377,0.651706,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,0,-0.696454,-1.64161,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,0,-3.02324,-0.159244,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,0,-0.255945,0.226923,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,0,0.269274,-0.548277,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,0,-0.44059,0.178022,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,0,-0.984545,0.576248,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,0,-2.87957,0.243807,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,0,-2.65588,0.137516,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,0,-1.55259,-0.722389,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,0,-1.9834,-0.369035,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,0,-1.18389,0.394754,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,0,-1.0171,0.323408,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,0,-1.25116,0.586409,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,0,-1.34527,-0.982789,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,0,0.446744,0.568659,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,0,-1.43174,0.588623,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,0,1.62694,2.36331,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,0,0.0499446,-0.309586,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,0,2.2773,-0.442584,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,0,0,1.8201,0.239296,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,0,0,2.06779,-1.21861,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,0,0,0.222452,-0.587608,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,0,0,-1.25827,-1.64429,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,0,0,2.68624,0.849665,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,0,0,3.67441,1.73289,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,0,0,-3.26728,1.82701,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,0,0,1.32552,-0.126858,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,0,0,-0.568531,1.84298,0,0,False,69.0|322,488
