id,importanceSampling
411|4,137.801142
411|3,134.849467
411|5,160.800062
411|6,129.985736
411|8,102.949915
411|7,135.022418
411|9,160.703344
411|10,160.685571
411|12,134.331486
411|11,136.626474
411|1,83.307615
411|2,114.389952
152|8,148.969771
152|7,149.843729
152|6,157.166509
152|5,158.280621
152|12,140.461067
152|11,141.677977
152|10,118.325326
152|9,149.937911
152|3,155.668841
152|4,150.821994
152|1,76.979606
152|2,150.835840
1056|8,114.000449
1056|7,148.863596
1056|6,153.289734
1056|5,152.659763
1056|12,141.316914
1056|11,141.269131
1056|10,149.424167
1056|9,150.415236
1056|4,148.316290
1056|3,146.670426
1056|1,77.083110
1056|2,165.713311
462|6,245.535030
462|5,244.423480
462|4,226.234986
462|3,226.226960
462|9,143.910714
462|10,147.423130
462|7,157.462499
462|8,156.087574
462|11,166.567340
462|12,169.378217
462|1,90.952964
462|2,162.231074
1159|8,154.047054
1159|7,122.468007
1159|5,163.187055
1159|6,162.551488
1159|11,141.571791
1159|12,146.634078
1159|9,154.242822
1159|10,159.189137
1159|4,154.600582
1159|3,153.863461
1159|1,81.504152
1159|2,159.212635
1197|7,103.559568
1197|8,134.890070
1197|6,142.716956
1197|5,145.561595
1197|12,141.502688
1197|10,149.753056
1197|9,112.211222
1197|3,135.838721
1197|4,136.798969
1197|11,110.512532
1197|1,49.410503
1197|2,159.047823
