id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,7.16029e-10,0,-2.93789e-10,0,2.35723e-11,0,1.57199e-11,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,1.53557e-09,0,1.30483e-09,0,-1.00104e-11,0,-4.86633e-12,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,-3.40447e-10,0,3.02754e-09,0,3.64919e-12,0,1.6299e-11,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,3.60234e-09,0,4.0125e-09,0,1.07374e-11,0,1.42908e-12,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,-1.40299e-09,0,-2.63635e-09,0,1.42144e-11,0,-1.85629e-13,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,-6.09102e-09,0,4.7405e-09,0,-1.62291e-11,0,1.21654e-11,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,2.98975e-09,0,-1.71164e-09,0,1.32769e-11,0,7.83995e-12,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,3.23167e-09,0,-2.1934e-09,0,-9.77918e-12,0,2.01972e-12,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,3.10644e-10,0,-2.85468e-09,0,-1.25556e-11,0,-5.86908e-12,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,1.21255e-09,0,-5.7368e-09,0,-1.11657e-11,0,4.31974e-11,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,1.32511e-09,0,-8.16316e-10,0,-5.93947e-12,0,-1.90221e-11,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,6.95015e-10,0,5.06111e-09,0,-9.16356e-12,0,-2.18319e-11,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,1.77278e-09,0,4.97962e-10,0,-1.04259e-11,0,7.02416e-12,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,9.5937e-10,0,-4.654e-09,0,-1.50542e-11,0,-3.03491e-12,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,-2.12891e-09,0,2.70606e-09,0,1.78135e-11,0,-2.76299e-11,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,-1.83385e-09,0,-4.54927e-09,0,2.05547e-12,0,-2.26552e-11,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,1.89305e-09,0,4.18921e-09,0,-1.32583e-11,0,-1.91855e-11,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,-1.36677e-09,0,4.19169e-09,0,-9.84346e-12,0,6.45528e-12,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,-7.99679e-10,0,7.53535e-09,0,1.04583e-11,0,-3.85638e-11,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,-2.59583e-10,0,3.66567e-10,0,-3.53872e-12,0,-1.45599e-11,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,1.53145e-10,0,2.99014e-09,0,9.36051e-12,0,-1.31561e-11,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,-4.33454e-10,0,-2.93836e-09,0,-1.49902e-11,0,9.61231e-12,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,-1.9537e-09,0,-7.15908e-09,0,-4.18598e-12,0,1.78026e-11,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,-1.6285e-09,0,2.2947e-09,0,-4.97336e-12,0,3.44684e-11,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,1.38425e-09,0,-3.6239e-10,0,-6.23546e-12,0,1.95826e-11,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,6.72656e-11,0,2.68423e-09,0,5.97478e-12,0,2.35829e-11,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0,7.3706e-10,0,-1.88804e-09,0,1.07097e-11,0,2.08393e-11,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0,1.82475e-09,0,-1.77674e-10,0,8.21609e-12,0,-8.4337e-12,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0,-1.13737e-09,0,2.52935e-09,0,-9.50706e-12,0,2.73976e-11,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0,-3.12213e-09,0,-1.15354e-09,0,4.98446e-12,0,-2.33724e-11,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0,-3.3711e-10,0,-4.33767e-09,0,4.70091e-12,0,-1.76996e-11,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0,-9.39492e-10,0,1.3708e-09,0,1.48974e-11,0,-4.92584e-12,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0,8.67368e-10,0,2.1542e-09,0,-1.92046e-11,0,9.17257e-11,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0,-8.09398e-10,0,1.12808e-09,0,6.79146e-12,0,-2.17648e-12,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0,-1.39049e-09,0,1.36504e-09,0,2.11067e-11,0,-3.30638e-11,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0,6.83037e-10,0,8.94736e-11,0,8.32845e-12,0,1.68527e-11,22.0|322,152
