rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,-6.32698e-09,0,-2.49564e-08,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,-1.9024e-08,0,-1.08032e-08,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,-3.38814e-08,0,-5.935e-09,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,-9.1166e-09,0,-1.40212e-08,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,2.15254e-08,0,7.05418e-09,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,-2.78889e-08,0,8.06568e-09,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,4.66505e-09,0,6.27347e-08,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,1.98463e-08,0,-1.38467e-08,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,-1.67373e-08,0,-5.32679e-09,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,-6.16423e-09,0,-4.94257e-09,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,-1.04926e-08,0,-6.16661e-08,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,1.69769e-08,0,2.83953e-08,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,3.60556e-09,0,-3.25698e-08,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,-1.66404e-08,0,-2.35633e-08,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,1.86358e-09,0,-6.31152e-09,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,1.85542e-09,0,-7.88567e-09,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,2.10462e-08,0,5.27551e-08,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,1.45417e-08,0,3.62078e-08,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,-1.41349e-08,0,-2.77548e-08,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,-3.61307e-08,0,-1.5418e-08,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,-1.2539e-08,0,5.88187e-09,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,-2.82003e-08,0,2.34197e-08,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,-2.21689e-08,0,-2.49426e-08,69.0|274,411
