id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,1,0.00352366,0.655721,0.0360926,41.0161,0.247807,0.404615,1,0.00354654,0.656324,0.00495861,41.5091,0.249544,0.407459,False,69.0|162,84
8|84|cc|2|1|162,1,0.00352366,0.655721,0.0455674,41.0161,0.247807,0.404615,1,0.00354654,0.656324,0.00495861,41.5091,0.249544,0.407459,False,69.0|162,84
8|84|cc|3|1|162,1,0.00352366,0.655721,0.129395,41.0161,0.247807,0.404615,1,0.00354654,0.656324,0.00495861,41.5091,0.249544,0.407459,False,69.0|162,84
8|84|cc|4|1|162,1,0.00352366,0.655721,0.211974,41.0161,0.247807,0.404615,1,0.00354654,0.656324,0.00495861,41.5091,0.249544,0.407459,False,69.0|162,84
8|84|cc|5|1|162,1,0.00352366,0.655721,0.0610692,41.0161,0.247807,0.404615,1,0.00354654,0.656324,0.00495861,41.5091,0.249544,0.407459,False,69.0|162,84
8|84|cc|6|1|162,1,0.00352366,0.655721,0.0535142,41.0161,0.247807,0.404615,1,0.00354654,0.656324,0.00495861,41.5091,0.249544,0.407459,False,69.0|162,84
8|84|cc|7|1|162,1,0.00352366,0.655721,0.0345857,41.0161,0.247807,0.404615,1,0.00354654,0.656324,0.00495861,41.5091,0.249544,0.407459,False,69.0|162,84
8|84|cc|8|1|162,1,0.00352366,0.655721,0.0258693,41.0161,0.247807,0.404615,1,0.00354654,0.656324,0.00495861,41.5091,0.249544,0.407459,False,69.0|162,84
8|84|sample|10|162,1,0.00352471,0.655761,0.00649618,41.0159,0.247807,0.404615,1,0.00354759,0.656363,0.00709753,41.5089,0.249544,0.407459,True,32.0|162,84
8|84|sample|11|162,1,0.00352514,0.655761,0.00556527,41.0159,0.247807,0.404615,1,0.00354804,0.656363,0.0054823,41.5089,0.249544,0.407459,True,22.0|162,84
8|84|sample|12|162,1,0.00352514,0.655761,0.00666468,41.0159,0.247807,0.404615,1,0.00354804,0.656363,0.00683971,41.5089,0.249544,0.407459,True,22.0|162,84
8|84|sample|3|162,1,0.00352458,0.655761,0.00168297,41.0159,0.247807,0.404615,1,0.00354747,0.656363,0.00171777,41.5089,0.249544,0.407459,True,55.0|162,84
8|84|sample|4|162,1,0.00352458,0.655761,0.00170487,41.0159,0.247807,0.404615,1,0.00354747,0.656363,0.00185931,41.5089,0.249544,0.407459,True,55.0|162,84
8|84|sample|5|162,1,0.00352458,0.655761,0.000439407,41.0159,0.247807,0.404615,1,0.00354747,0.656363,0.000435992,41.5089,0.249544,0.407459,True,55.0|162,84
8|84|sample|6|162,1,0.00352458,0.655761,0.000477777,41.0159,0.247807,0.404615,1,0.00354747,0.656363,0.000480309,41.5089,0.249544,0.407459,True,55.0|162,84
8|84|sample|7|162,1,0.00352471,0.655761,0.00626695,41.0159,0.247807,0.404615,1,0.00354759,0.656363,0.00626707,41.5089,0.249544,0.407459,True,32.0|162,84
8|84|sample|8|162,1,0.00352471,0.655761,0.00680316,41.0159,0.247807,0.404615,1,0.00354759,0.656363,0.00628902,41.5089,0.249544,0.407459,True,32.0|162,84
8|84|sample|9|162,1,0.00352471,0.655761,0.00789364,41.0159,0.247807,0.404615,1,0.00354759,0.656363,0.00755575,41.5089,0.249544,0.407459,True,32.0|162,84
8|84|vc|1|2|162,1,0.00352366,0.655721,0.0568479,41.0161,0.247807,0.404615,1,0.00354654,0.656324,0.00495861,41.5091,0.249544,0.407459,False,69.0|162,84
8|84|vc|2|2|162,1,0.00352366,0.655721,0.0582369,41.0161,0.247807,0.404615,1,0.00354654,0.656324,0.00495861,41.5091,0.249544,0.407459,False,69.0|162,84
8|84|vc|3|2|162,1,0.00352366,0.655721,0.0442571,41.0161,0.247807,0.404615,1,0.00354654,0.656324,0.00495861,41.5091,0.249544,0.407459,False,69.0|162,84
8|84|vc|4|2|162,1,0.00352366,0.655721,0.0363943,41.0161,0.247807,0.404615,1,0.00354654,0.656324,0.00495861,41.5091,0.249544,0.407459,False,69.0|162,84
8|84|vc|5|2|162,1,0.00352366,0.655721,0.0266802,41.0161,0.247807,0.404615,1,0.00354654,0.656324,0.00495861,41.5091,0.249544,0.407459,False,69.0|162,84
8|84|vc|6|2|162,1,0.00352366,0.655721,0.0249181,41.0161,0.247807,0.404615,1,0.00354654,0.656324,0.00495861,41.5091,0.249544,0.407459,False,69.0|162,84
8|84|vc|7|2|162,1,0.00352366,0.655721,0.0224777,41.0161,0.247807,0.404615,1,0.00354654,0.656324,0.00495861,41.5091,0.249544,0.407459,False,69.0|162,84
8|84|vc|8|2|162,1,0.00352366,0.655721,0.0577934,41.0161,0.247807,0.404615,1,0.00354654,0.656324,0.00495861,41.5091,0.249544,0.407459,False,69.0|162,84
8|719|cc|1|1|274,1,0.00352333,0.655721,0.0468249,41.0161,0.180374,0.404675,1,0.0035462,0.656324,0.00495861,41.5091,0.186415,0.407517,False,69.0|274,719
8|719|cc|2|1|274,1,0.00352333,0.655721,0.0260046,41.0161,0.180374,0.404675,1,0.0035462,0.656324,0.00495861,41.5091,0.186415,0.407517,False,69.0|274,719
8|719|cc|3|1|274,1,0.00352333,0.655721,0.0278412,41.0161,0.180374,0.404675,1,0.0035462,0.656324,0.00495861,41.5091,0.186415,0.407517,False,69.0|274,719
8|719|cc|4|1|274,1,0.00352333,0.655721,0.022554,41.0161,0.180374,0.404675,1,0.0035462,0.656324,0.00495861,41.5091,0.186415,0.407517,False,69.0|274,719
8|719|cc|5|1|274,1,0.00352333,0.655721,0.0373036,41.0161,0.180374,0.404675,1,0.0035462,0.656324,0.00495861,41.5091,0.186415,0.407517,False,69.0|274,719
8|719|cc|6|1|274,1,0.00352333,0.655721,0.0813092,41.0161,0.180374,0.404675,1,0.0035462,0.656324,0.00495861,41.5091,0.186415,0.407517,False,69.0|274,719
8|719|cc|7|1|274,1,0.00352333,0.655721,0.0347605,41.0161,0.180374,0.404675,1,0.0035462,0.656324,0.00495861,41.5091,0.186415,0.407517,False,69.0|274,719
8|719|cc|8|1|274,1,0.00352333,0.655721,0.0554743,41.0161,0.180374,0.404675,1,0.0035462,0.656324,0.00495861,41.5091,0.186415,0.407517,False,69.0|274,719
8|719|sample|10|274,1,0.00352181,0.655761,0.0205719,41.0159,0.180374,0.404675,1,0.00354469,0.656363,0.0199747,41.5089,0.186415,0.407517,True,32.0|274,719
8|719|sample|11|274,1,0.00352509,0.655761,0.0245003,41.0159,0.180374,0.404675,1,0.00354798,0.656363,0.0260016,41.5089,0.186415,0.407517,True,22.0|274,719
8|719|sample|12|274,1,0.00352509,0.655761,0.02696,41.0159,0.180374,0.404675,1,0.00354798,0.656363,0.0284999,41.5089,0.186415,0.407517,True,22.0|274,719
8|719|sample|3|274,1,0.00352536,0.655761,0.00246429,41.0159,0.180374,0.404675,1,0.00354823,0.656363,0.00243886,41.5089,0.186415,0.407517,True,55.0|274,719
8|719|sample|4|274,1,0.00352536,0.655761,0.00228164,41.0159,0.180374,0.404675,1,0.00354823,0.656363,0.0023783,41.5089,0.186415,0.407517,True,55.0|274,719
8|719|sample|5|274,1,0.00352536,0.655761,0.00244735,41.0159,0.180374,0.404675,1,0.00354823,0.656363,0.00227522,41.5089,0.186415,0.407517,True,55.0|274,719
8|719|sample|6|274,1,0.00352536,0.655761,0.00270833,41.0159,0.180374,0.404675,1,0.00354823,0.656363,0.00268323,41.5089,0.186415,0.407517,True,55.0|274,719
