rep,id,U,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,1,0.00354654,0.656324,0.00255899,41.5091,0.249544,0.407459,False,69.0|162,84
1,8|84|cc|2|1|162,1,0.00354654,0.656324,0.00273078,41.5091,0.249544,0.407459,False,69.0|162,84
1,8|84|cc|3|1|162,1,0.00354654,0.656324,0.000759175,41.5091,0.249544,0.407459,False,69.0|162,84
1,8|84|cc|4|1|162,1,0.00354654,0.656324,0.00120528,41.5091,0.249544,0.407459,False,69.0|162,84
1,8|84|cc|5|1|162,1,0.00354654,0.656324,0.00297471,41.5091,0.249544,0.407459,False,69.0|162,84
1,8|84|cc|6|1|162,1,0.00354654,0.656324,0.00515631,41.5091,0.249544,0.407459,False,69.0|162,84
1,8|84|cc|7|1|162,1,0.00354654,0.656324,0.00410092,41.5091,0.249544,0.407459,False,69.0|162,84
1,8|84|cc|8|1|162,1,0.00354654,0.656324,6.31285e-05,41.5091,0.249544,0.407459,False,69.0|162,84
1,8|84|sample|10|162,1,0.00354759,0.656363,0.00640375,41.5089,0.249544,0.407459,True,32.0|162,84
1,8|84|sample|11|162,1,0.00354804,0.656363,0.00572563,41.5089,0.249544,0.407459,True,22.0|162,84
1,8|84|sample|12|162,1,0.00354804,0.656363,0.00649492,41.5089,0.249544,0.407459,True,22.0|162,84
1,8|84|sample|3|162,1,0.00354747,0.656363,0.00217589,41.5089,0.249544,0.407459,True,55.0|162,84
1,8|84|sample|4|162,1,0.00354747,0.656363,0.00145666,41.5089,0.249544,0.407459,True,55.0|162,84
1,8|84|sample|5|162,1,0.00354747,0.656363,0.000430518,41.5089,0.249544,0.407459,True,55.0|162,84
1,8|84|sample|6|162,1,0.00354747,0.656363,0.000487115,41.5089,0.249544,0.407459,True,55.0|162,84
1,8|84|sample|7|162,1,0.00354759,0.656363,0.00571178,41.5089,0.249544,0.407459,True,32.0|162,84
1,8|84|sample|8|162,1,0.00354759,0.656363,0.00635406,41.5089,0.249544,0.407459,True,32.0|162,84
1,8|84|sample|9|162,1,0.00354759,0.656363,0.00773516,41.5089,0.249544,0.407459,True,32.0|162,84
1,8|84|vc|1|2|162,1,0.00354654,0.656324,0.000731355,41.5091,0.249544,0.407459,False,69.0|162,84
1,8|84|vc|2|2|162,1,0.00354654,0.656324,0.000652883,41.5091,0.249544,0.407459,False,69.0|162,84
1,8|84|vc|3|2|162,1,0.00354654,0.656324,0.000499323,41.5091,0.249544,0.407459,False,69.0|162,84
1,8|84|vc|4|2|162,1,0.00354654,0.656324,0.128925,41.5091,0.249544,0.407459,False,69.0|162,84
1,8|84|vc|5|2|162,1,0.00354654,0.656324,0.0175103,41.5091,0.249544,0.407459,False,69.0|162,84
1,8|84|vc|6|2|162,1,0.00354654,0.656324,0.0067414,41.5091,0.249544,0.407459,False,69.0|162,84
1,8|84|vc|7|2|162,1,0.00354654,0.656324,0.0012217,41.5091,0.249544,0.407459,False,69.0|162,84
1,8|84|vc|8|2|162,1,0.00354654,0.656324,0.018194,41.5091,0.249544,0.407459,False,69.0|162,84
1,8|719|cc|1|1|274,1,0.0035462,0.656324,0.0835454,41.5091,0.186415,0.407517,False,69.0|274,719
1,8|719|cc|2|1|274,1,0.0035462,0.656324,0.0807822,41.5091,0.186415,0.407517,False,69.0|274,719
1,8|719|cc|3|1|274,1,0.0035462,0.656324,0.0162621,41.5091,0.186415,0.407517,False,69.0|274,719
1,8|719|cc|4|1|274,1,0.0035462,0.656324,0.00265674,41.5091,0.186415,0.407517,False,69.0|274,719
1,8|719|cc|5|1|274,1,0.0035462,0.656324,0.0029379,41.5091,0.186415,0.407517,False,69.0|274,719
1,8|719|cc|6|1|274,1,0.0035462,0.656324,0.00256962,41.5091,0.186415,0.407517,False,69.0|274,719
1,8|719|cc|7|1|274,1,0.0035462,0.656324,0.000158795,41.5091,0.186415,0.407517,False,69.0|274,719
1,8|719|cc|8|1|274,1,0.0035462,0.656324,0.0157462,41.5091,0.186415,0.407517,False,69.0|274,719
1,8|719|sample|10|274,1,0.00354469,0.656363,0.0215325,41.5089,0.186415,0.407517,True,32.0|274,719
1,8|719|sample|11|274,1,0.00354798,0.656363,0.0225598,41.5089,0.186415,0.407517,True,22.0|274,719
1,8|719|sample|12|274,1,0.00354798,0.656363,0.0289626,41.5089,0.186415,0.407517,True,22.0|274,719
1,8|719|sample|3|274,1,0.00354823,0.656363,0.002206,41.5089,0.186415,0.407517,True,55.0|274,719
1,8|719|sample|4|274,1,0.00354823,0.656363,0.00210562,41.5089,0.186415,0.407517,True,55.0|274,719
1,8|719|sample|5|274,1,0.00354823,0.656363,0.00169636,41.5089,0.186415,0.407517,True,55.0|274,719
1,8|719|sample|6|274,1,0.00354823,0.656363,0.00249996,41.5089,0.186415,0.407517,True,55.0|274,719
1,8|719|sample|7|274,1,0.00354469,0.656363,0.0185414,41.5089,0.186415,0.407517,True,32.0|274,719
1,8|719|sample|8|274,1,0.00354469,0.656363,0.0181151,41.5089,0.186415,0.407517,True,32.0|274,719
1,8|719|sample|9|274,1,0.00354469,0.656363,0.0179692,41.5089,0.186415,0.407517,True,32.0|274,719
1,8|719|vc|1|2|274,1,0.0035462,0.656324,0.00331255,41.5091,0.186415,0.407517,False,69.0|274,719
1,8|719|vc|2|2|274,1,0.0035462,0.656324,0.0399828,41.5091,0.186415,0.407517,False,69.0|274,719
1,8|719|vc|3|2|274,1,0.0035462,0.656324,0.000610029,41.5091,0.186415,0.407517,False,69.0|274,719
1,8|719|vc|4|2|274,1,0.0035462,0.656324,0.00281413,41.5091,0.186415,0.407517,False,69.0|274,719
