id,eta_U_offset_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_offset_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,-1.43835e-07,-1.29099e-07,0,0,0,0,-1.0416e-09,-2.08433e-09,0,0,0,0,True,70.0|274,411
9|411|sample|3|274,2.02111e-07,-3.83418e-08,0,0,0,0,1.37761e-09,-1.2069e-09,0,0,0,0,True,70.0|274,411
9|411|sample|5|274,-1.00053e-07,9.31274e-08,0,0,0,0,-1.90374e-09,1.22054e-09,0,0,0,0,True,70.0|274,411
9|411|sample|6|274,1.70902e-08,-3.75677e-07,0,0,0,0,-3.01416e-10,-2.68835e-09,0,0,0,0,True,70.0|274,411
9|411|sample|8|274,-4.77035e-08,2.02112e-07,0,0,0,0,-1.51887e-09,-3.51201e-09,0,0,0,0,True,70.0|274,411
9|411|sample|7|274,-1.52934e-07,-3.39904e-08,0,0,0,0,-1.68174e-09,-1.66369e-09,0,0,0,0,True,70.0|274,411
9|411|sample|9|274,-4.76945e-08,1.59192e-07,0,0,0,0,1.40404e-09,-1.22964e-09,0,0,0,0,True,70.0|274,411
9|411|sample|10|274,2.08001e-07,2.23344e-07,0,0,0,0,5.78146e-10,-3.08603e-09,0,0,0,0,True,70.0|274,411
9|411|sample|12|274,4.1078e-09,-1.52281e-07,0,0,0,0,1.11405e-09,-2.04636e-09,0,0,0,0,True,70.0|274,411
9|411|sample|11|274,-2.71426e-07,-9.27722e-08,0,0,0,0,-1.05462e-10,-2.33115e-09,0,0,0,0,True,70.0|274,411
9|411|cc|1|1|274,-2.32479e-07,-4.10093e-08,0,0,0,0,-3.04939e-09,-1.10481e-09,0,0,0,0,False,69.0|274,411
9|411|cc|2|1|274,2.44911e-08,1.93187e-07,0,0,0,0,-1.2925e-09,1.85071e-09,0,0,0,0,False,69.0|274,411
9|411|cc|3|1|274,2.22201e-07,3.38194e-07,0,0,0,0,-2.4567e-09,-8.65839e-10,0,0,0,0,False,69.0|274,411
9|411|cc|4|1|274,1.96714e-07,2.21845e-07,0,0,0,0,2.25029e-09,2.48133e-09,0,0,0,0,False,69.0|274,411
9|411|cc|5|1|274,-1.36394e-07,-1.47584e-07,0,0,0,0,4.61726e-10,-2.22065e-09,0,0,0,0,False,69.0|274,411
9|411|cc|6|1|274,2.208e-08,-1.19332e-07,0,0,0,0,1.57805e-09,-5.22732e-10,0,0,0,0,False,69.0|274,411
9|411|cc|7|1|274,-3.37024e-10,-1.41131e-07,0,0,0,0,6.50263e-10,1.55831e-09,0,0,0,0,False,69.0|274,411
9|411|cc|8|1|274,-3.50532e-08,-5.42125e-07,0,0,0,0,5.26126e-09,-3.93129e-10,0,0,0,0,False,69.0|274,411
9|411|vc|1|2|274,-1.839e-07,8.78265e-08,0,0,0,0,1.69177e-09,1.40619e-09,0,0,0,0,False,69.0|274,411
9|411|vc|2|2|274,-6.33341e-08,5.13505e-08,0,0,0,0,8.5062e-11,-2.60525e-09,0,0,0,0,False,69.0|274,411
9|411|vc|3|2|274,-2.24665e-07,-3.4663e-07,0,0,0,0,-1.05806e-09,-8.10473e-10,0,0,0,0,False,69.0|274,411
9|411|vc|4|2|274,-2.56736e-08,3.67215e-07,0,0,0,0,1.14893e-10,2.32808e-09,0,0,0,0,False,69.0|274,411
9|411|vc|5|2|274,4.70133e-08,1.21776e-07,0,0,0,0,1.82094e-09,-2.58365e-09,0,0,0,0,False,69.0|274,411
9|411|vc|6|2|274,-2.29589e-07,-4.27872e-07,0,0,0,0,-6.94166e-10,-3.33807e-09,0,0,0,0,False,69.0|274,411
9|411|vc|7|2|274,2.4872e-07,4.22197e-07,0,0,0,0,-3.61683e-10,1.31945e-09,0,0,0,0,False,69.0|274,411
9|411|vc|8|2|274,3.31472e-07,1.01157e-07,0,0,0,0,3.73963e-09,-1.17154e-09,0,0,0,0,False,69.0|274,411
