rep,id,eta_U_offset,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,-1.10576e-06,-2.74341e-06,0,0,0,0,True,70.0|274,411
1,9|411|sample|3|274,-9.24039e-08,9.95028e-07,0,0,0,0,True,70.0|274,411
1,9|411|sample|5|274,5.13747e-07,-2.73233e-06,0,0,0,0,True,70.0|274,411
1,9|411|sample|6|274,-3.66433e-06,-5.99378e-06,0,0,0,0,True,70.0|274,411
1,9|411|sample|8|274,1.29229e-06,-8.35052e-07,0,0,0,0,True,70.0|274,411
1,9|411|sample|7|274,3.56089e-06,-6.56362e-08,0,0,0,0,True,70.0|274,411
1,9|411|sample|9|274,-1.01166e-07,-2.71438e-08,0,0,0,0,True,70.0|274,411
1,9|411|sample|10|274,-2.80829e-06,-2.49902e-06,0,0,0,0,True,70.0|274,411
1,9|411|sample|12|274,-8.91934e-07,-6.23145e-07,0,0,0,0,True,70.0|274,411
1,9|411|sample|11|274,7.54496e-07,-4.64059e-06,0,0,0,0,True,70.0|274,411
1,9|411|cc|1|1|274,9.23311e-07,-5.36141e-06,0,0,0,0,False,69.0|274,411
1,9|411|cc|2|1|274,2.25961e-06,-9.22071e-07,0,0,0,0,False,69.0|274,411
1,9|411|cc|3|1|274,-1.94624e-06,1.13827e-06,0,0,0,0,False,69.0|274,411
1,9|411|cc|4|1|274,-3.03155e-07,-4.81688e-06,0,0,0,0,False,69.0|274,411
1,9|411|cc|5|1|274,1.65748e-06,2.01749e-06,0,0,0,0,False,69.0|274,411
1,9|411|cc|6|1|274,-4.8548e-07,3.20948e-06,0,0,0,0,False,69.0|274,411
1,9|411|cc|7|1|274,-4.56858e-07,-2.12053e-06,0,0,0,0,False,69.0|274,411
1,9|411|cc|8|1|274,-6.55787e-06,-3.67525e-06,0,0,0,0,False,69.0|274,411
1,9|411|vc|1|2|274,3.67951e-07,3.20857e-06,0,0,0,0,False,69.0|274,411
1,9|411|vc|2|2|274,-3.79987e-06,2.6182e-06,0,0,0,0,False,69.0|274,411
1,9|411|vc|3|2|274,2e-06,-4.06808e-06,0,0,0,0,False,69.0|274,411
1,9|411|vc|4|2|274,3.25385e-06,-7.64014e-07,0,0,0,0,False,69.0|274,411
1,9|411|vc|5|2|274,-2.84404e-07,5.26491e-06,0,0,0,0,False,69.0|274,411
1,9|411|vc|6|2|274,9.68833e-07,-1.3257e-06,0,0,0,0,False,69.0|274,411
1,9|411|vc|7|2|274,1.49855e-06,-5.6528e-06,0,0,0,0,False,69.0|274,411
1,9|411|vc|8|2|274,1.26063e-06,-3.21654e-06,0,0,0,0,False,69.0|274,411
1,14|783|sample|3|71,-7.36751e-07,-4.10014e-06,0,0,0,0,True,6.0|71,783
1,14|783|sample|4|71,1.30457e-06,2.17625e-06,0,0,0,0,True,6.0|71,783
1,14|783|sample|5|71,9.19767e-07,-1.1466e-06,0,0,0,0,True,6.0|71,783
1,14|783|sample|6|71,-1.36983e-06,3.19127e-06,0,0,0,0,True,6.0|71,783
1,14|783|sample|7|71,3.73917e-06,4.27801e-06,0,0,0,0,True,6.0|71,783
1,14|783|sample|8|71,1.4522e-06,4.21089e-06,0,0,0,0,True,6.0|71,783
1,14|783|sample|10|71,-1.37762e-06,-1.63443e-06,0,0,0,0,True,6.0|71,783
1,14|783|sample|9|71,-2.61971e-07,1.31994e-06,0,0,0,0,True,6.0|71,783
1,14|783|sample|12|71,4.12008e-06,7.76075e-06,0,0,0,0,True,6.0|71,783
1,14|783|sample|11|71,-2.32553e-06,8.62513e-07,0,0,0,0,True,6.0|71,783
1,14|783|cc|1|1|71,1.21608e-07,-9.27035e-08,0,0,0,0,False,69.0|71,783
