id,U_offset_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_offset_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,8.45418,769.259,0.688031,3.96733,1348.85,12.0537,8.45418,769.259,0.688025,3.96739,1347.5,12.0549,True,70.0|274,411
9|411|sample|3|274,8.45419,769.259,0.688031,3.96733,1348.85,12.0537,8.45418,769.259,0.688025,3.96739,1347.5,12.0549,True,70.0|274,411
9|411|sample|5|274,8.45418,769.259,0.688031,3.96733,1348.85,12.0537,8.45418,769.259,0.688025,3.96739,1347.5,12.0549,True,70.0|274,411
9|411|sample|6|274,8.45419,769.259,0.688031,3.96733,1348.85,12.0537,8.45418,769.259,0.688025,3.96739,1347.5,12.0549,True,70.0|274,411
9|411|sample|8|274,8.45418,769.259,0.688031,3.96733,1348.85,12.0537,8.45418,769.259,0.688025,3.96739,1347.5,12.0549,True,70.0|274,411
9|411|sample|7|274,8.45418,769.259,0.688031,3.96733,1348.85,12.0537,8.45418,769.259,0.688025,3.96739,1347.5,12.0549,True,70.0|274,411
9|411|sample|9|274,8.45418,769.259,0.688031,3.96733,1348.85,12.0537,8.45418,769.259,0.688025,3.96739,1347.5,12.0549,True,70.0|274,411
9|411|sample|10|274,8.45419,769.259,0.688031,3.96733,1348.85,12.0537,8.45418,769.259,0.688025,3.96739,1347.5,12.0549,True,70.0|274,411
9|411|sample|12|274,8.45419,769.259,0.688031,3.96733,1348.85,12.0537,8.45418,769.259,0.688025,3.96739,1347.5,12.0549,True,70.0|274,411
9|411|sample|11|274,8.45418,769.259,0.688031,3.96733,1348.85,12.0537,8.45418,769.259,0.688025,3.96739,1347.5,12.0549,True,70.0|274,411
9|411|cc|1|1|274,6.25501,769.894,0.688031,3.96733,1348.85,12.0537,6.25501,769.894,0.688025,3.96739,1347.5,12.0549,False,69.0|274,411
9|411|cc|2|1|274,6.25501,769.894,0.688031,3.96733,1348.85,12.0537,6.25501,769.894,0.688025,3.96739,1347.5,12.0549,False,69.0|274,411
9|411|cc|3|1|274,6.25501,769.894,0.688031,3.96733,1348.85,12.0537,6.25501,769.894,0.688025,3.96739,1347.5,12.0549,False,69.0|274,411
9|411|cc|4|1|274,6.25501,769.894,0.688031,3.96733,1348.85,12.0537,6.25501,769.894,0.688025,3.96739,1347.5,12.0549,False,69.0|274,411
9|411|cc|5|1|274,6.25501,769.894,0.688031,3.96733,1348.85,12.0537,6.25501,769.894,0.688025,3.96739,1347.5,12.0549,False,69.0|274,411
9|411|cc|6|1|274,6.25501,769.894,0.688031,3.96733,1348.85,12.0537,6.25501,769.894,0.688025,3.96739,1347.5,12.0549,False,69.0|274,411
9|411|cc|7|1|274,6.25501,769.894,0.688031,3.96733,1348.85,12.0537,6.25501,769.894,0.688025,3.96739,1347.5,12.0549,False,69.0|274,411
9|411|cc|8|1|274,6.25501,769.894,0.688031,3.96733,1348.85,12.0537,6.25501,769.894,0.688025,3.96739,1347.5,12.0549,False,69.0|274,411
9|411|vc|1|2|274,6.25501,769.894,0.688031,3.96733,1348.85,12.0537,6.25501,769.894,0.688025,3.96739,1347.5,12.0549,False,69.0|274,411
9|411|vc|2|2|274,6.25501,769.894,0.688031,3.96733,1348.85,12.0537,6.25501,769.894,0.688025,3.96739,1347.5,12.0549,False,69.0|274,411
9|411|vc|3|2|274,6.25501,769.894,0.688031,3.96733,1348.85,12.0537,6.25501,769.894,0.688025,3.96739,1347.5,12.0549,False,69.0|274,411
9|411|vc|4|2|274,6.25501,769.894,0.688031,3.96733,1348.85,12.0537,6.25501,769.894,0.688025,3.96739,1347.5,12.0549,False,69.0|274,411
9|411|vc|5|2|274,6.25501,769.894,0.688031,3.96733,1348.85,12.0537,6.25501,769.894,0.688025,3.96739,1347.5,12.0549,False,69.0|274,411
9|411|vc|6|2|274,6.25501,769.894,0.688031,3.96733,1348.85,12.0537,6.25501,769.894,0.688025,3.96739,1347.5,12.0549,False,69.0|274,411
9|411|vc|7|2|274,6.25501,769.894,0.688031,3.96733,1348.85,12.0537,6.25501,769.894,0.688025,3.96739,1347.5,12.0549,False,69.0|274,411
9|411|vc|8|2|274,6.25501,769.894,0.688031,3.96733,1348.85,12.0537,6.25501,769.894,0.688025,3.96739,1347.5,12.0549,False,69.0|274,411
14|783|sample|3|71,7.08295,770.707,0.688031,3.96733,1348.85,12.0537,7.08295,770.707,0.688025,3.96739,1347.5,12.055,True,6.0|71,783
14|783|sample|4|71,7.08295,770.707,0.688031,3.96733,1348.85,12.0537,7.08295,770.707,0.688025,3.96739,1347.5,12.055,True,6.0|71,783
14|783|sample|5|71,7.08295,770.707,0.688031,3.96733,1348.85,12.0537,7.08295,770.707,0.688025,3.96739,1347.5,12.055,True,6.0|71,783
14|783|sample|6|71,7.08295,770.707,0.688031,3.96733,1348.85,12.0537,7.08295,770.707,0.688025,3.96739,1347.5,12.055,True,6.0|71,783
14|783|sample|7|71,7.08295,770.707,0.688031,3.96733,1348.85,12.0537,7.08295,770.707,0.688025,3.96739,1347.5,12.055,True,6.0|71,783
14|783|sample|8|71,7.08295,770.707,0.688031,3.96733,1348.85,12.0537,7.08295,770.707,0.688025,3.96739,1347.5,12.055,True,6.0|71,783
14|783|sample|10|71,7.08295,770.707,0.688031,3.96733,1348.85,12.0537,7.08295,770.707,0.688025,3.96739,1347.5,12.055,True,6.0|71,783
14|783|sample|9|71,7.08295,770.707,0.688031,3.96733,1348.85,12.0537,7.08295,770.707,0.688025,3.96739,1347.5,12.055,True,6.0|71,783
14|783|sample|12|71,7.08295,770.707,0.688031,3.96733,1348.85,12.0537,7.08295,770.707,0.688025,3.96739,1347.5,12.055,True,6.0|71,783
14|783|sample|11|71,7.08295,770.707,0.688031,3.96733,1348.85,12.0537,7.08295,770.707,0.688025,3.96739,1347.5,12.055,True,6.0|71,783
14|783|cc|1|1|71,7.20055,770.902,0.688031,3.96733,1348.85,12.0537,7.20055,770.902,0.688025,3.96739,1347.5,12.055,False,69.0|71,783
