id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,0,0.0316351,0,0,0,0,0,-1.49092e-07,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,0,0.0829078,0,0,0,0,0,-2.33916e-08,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,0,0.0787452,0,0,0,0,0,1.03653e-07,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,0,0.00757319,0,0,0,0,0,4.25471e-07,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,0,-0.0486487,0,0,0,0,0,-1.31016e-07,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,0,-0.0166179,0,0,0,0,0,3.45718e-07,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,0,0.0569203,0,0,0,0,0,2.72682e-07,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,0,0.2132,0,0,0,0,0,2.5127e-07,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,0,-0.802944,0,0,0,0,0,-0.790438,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,0,-1.00167,0,0,0,0,0,-0.997757,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,0,-0.870273,0,0,0,0,0,-0.835418,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,0,-1.70718,0,0,0,0,0,-1.68577,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,0,-1.65423,0,0,0,0,0,-1.63181,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,0,-1.93282,0,0,0,0,0,-1.95283,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,0,-1.99713,0,0,0,0,0,-1.97716,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,0,-0.917592,0,0,0,0,0,-0.903802,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,0,-0.899783,0,0,0,0,0,-0.868139,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,0,-0.760993,0,0,0,0,0,-0.792051,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0,0,-0.211272,0,0,0,0,0,1.11632e-07,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0,0,0.0104692,0,0,0,0,0,1.98803e-07,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0,0,0.0178904,0,0,0,0,0,1.47067e-07,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0,0,-0.0324634,0,0,0,0,0,3.33867e-07,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0,0,0.0684057,0,0,0,0,0,2.36759e-07,0,0,False,69.0|162,84
