id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0.0583608,7.72737e-07,0,0,0,-3.97121e-07,-2.11209e-12,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0.00717141,1.22235e-06,0,0,0,-1.40828e-07,-9.94094e-12,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0.0292245,4.49834e-06,0,0,0,1.33085e-07,-1.95444e-11,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0.0367991,5.56292e-07,0,0,0,-3.21843e-07,1.72529e-12,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0.0417023,2.17721e-06,0,0,0,-5.38862e-08,-1.20406e-11,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,-0.0142738,-3.80703e-06,0,0,0,2.9748e-07,3.82272e-12,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0.0610655,1.22741e-06,0,0,0,1.81664e-07,8.84937e-12,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,-0.0257266,6.50297e-08,0,0,0,-3.14315e-07,-7.68141e-12,0,0,False,69.0|162,84
8|84|sample|10|162,0,0.456583,6.43885e-06,0,0,0,0.198414,2.15152e-11,0,0,True,32.0|162,84
8|84|sample|11|162,0,0.400324,2.33685e-06,0,0,0,0.20061,-1.48308e-11,0,0,True,22.0|162,84
8|84|sample|12|162,0,-0.0196895,4.94704e-07,0,0,0,0.0808589,-6.38067e-12,0,0,True,22.0|162,84
8|84|sample|3|162,0,0.147806,8.9467e-07,0,0,0,0.154451,1.33333e-11,0,0,True,55.0|162,84
8|84|sample|4|162,0,0.321454,-1.5065e-06,0,0,0,0.1671,-1.94511e-11,0,0,True,55.0|162,84
8|84|sample|5|162,0,0.394124,-4.54116e-06,0,0,0,0.178783,5.76978e-11,0,0,True,55.0|162,84
8|84|sample|6|162,0,0.393948,-2.02701e-06,0,0,0,0.176191,4.94147e-11,0,0,True,55.0|162,84
8|84|sample|7|162,0,0.198067,-2.6537e-06,0,0,0,0.181861,1.89218e-11,0,0,True,32.0|162,84
8|84|sample|8|162,0,0.223362,9.66791e-07,0,0,0,0.188328,1.78701e-12,0,0,True,32.0|162,84
8|84|sample|9|162,0,0.317818,-8.56255e-07,0,0,0,0.182725,3.82787e-11,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,-0.0233997,1.3207e-07,0,0,0,-4.41366e-07,-1.26144e-11,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,-0.0466077,2.90345e-07,0,0,0,-2.55459e-07,2.78888e-12,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,-0.0628351,-2.9104e-06,0,0,0,2.25924e-07,1.12208e-11,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,-0.014953,2.03792e-06,0,0,0,1.40804e-07,-7.21601e-12,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,-0.0702634,-1.33215e-06,0,0,0,2.48074e-07,1.48113e-11,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,-0.0930664,-1.60524e-06,0,0,0,2.91968e-07,-2.9412e-12,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,0.0517416,-3.25204e-06,0,0,0,-1.51029e-07,1.01643e-11,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,-0.022887,3.17719e-06,0,0,0,-1.13649e-07,-1.81184e-11,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,-0.0652204,4.27391e-06,0,0,0,-2.54732e-07,-2.42695e-13,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,-0.052761,-2.83955e-06,0,0,0,-2.88267e-07,-2.00082e-11,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,0.0255845,-1.62347e-06,0,0,0,-2.96401e-07,-5.78848e-12,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,0.101611,2.92732e-06,0,0,0,4.35513e-07,2.81339e-11,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,-0.0580162,6.08151e-06,0,0,0,-1.71589e-07,1.14775e-11,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,0.00136541,-1.0826e-06,0,0,0,-1.99655e-07,-1.38045e-12,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,0.0587098,1.7168e-08,0,0,0,2.93644e-07,4.22129e-12,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,-0.0891488,1.97893e-08,0,0,0,5.05149e-07,5.08704e-12,0,0,False,69.0|274,719
8|719|sample|10|274,0,0.391538,-2.08652e-06,0,0,0,0.119652,1.47704e-11,0,0,True,32.0|274,719
8|719|sample|11|274,0,0.302252,-1.541e-06,0,0,0,0.230408,-2.17426e-12,0,0,True,22.0|274,719
8|719|sample|12|274,0,0.195523,-1.43217e-06,0,0,0,0.138683,-6.90115e-12,0,0,True,22.0|274,719
8|719|sample|3|274,0,0.241398,-7.77471e-07,0,0,0,0.153345,1.83693e-11,0,0,True,55.0|274,719
8|719|sample|4|274,0,0.324564,-3.51139e-06,0,0,0,0.160607,1.12355e-11,0,0,True,55.0|274,719
8|719|sample|5|274,0,0.390716,3.19416e-06,0,0,0,0.144477,3.80176e-11,0,0,True,55.0|274,719
8|719|sample|6|274,0,0.389654,4.07742e-06,0,0,0,0.121247,-1.98419e-12,0,0,True,55.0|274,719
8|719|sample|7|274,0,0.353437,-2.80148e-06,0,0,0,0.113706,2.61231e-11,0,0,True,32.0|274,719
8|719|sample|8|274,0,0.291502,-1.3218e-06,0,0,0,0.126321,2.73275e-11,0,0,True,32.0|274,719
8|719|sample|9|274,0,0.31537,-1.80214e-07,0,0,0,0.118452,2.96971e-11,0,0,True,32.0|274,719
8|719|vc|1|2|274,0,-0.0325925,-4.04086e-06,0,0,0,-3.27238e-07,-4.56502e-12,0,0,False,69.0|274,719
8|719|vc|2|2|274,0,0.0406515,6.96512e-07,0,0,0,-4.22847e-07,5.12701e-12,0,0,False,69.0|274,719
8|719|vc|3|2|274,0,-0.0371629,-8.97928e-09,0,0,0,-1.95226e-07,1.948e-12,0,0,False,69.0|274,719
8|719|vc|4|2|274,0,0.0668478,4.47718e-07,0,0,0,3.73104e-07,1.27536e-11,0,0,False,69.0|274,719
8|719|vc|5|2|274,0,-0.0483523,1.33922e-06,0,0,0,1.20304e-07,2.73064e-11,0,0,False,69.0|274,719
8|719|vc|6|2|274,0,0.102923,5.63669e-07,0,0,0,-4.85309e-08,1.7047e-11,0,0,False,69.0|274,719
