rep,id,eta_f,eta_h,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,-2.55687,-0.0163677,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,-2.184,-0.0552219,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,-2.65753,-0.00371264,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,-2.82998,0.0884299,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,-2.37477,-0.103938,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,-2.36152,-0.204894,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,-2.63035,0.0847079,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,-2.74106,0.0235662,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,-2.42644,0.0148635,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,-2.3165,-0.27746,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,-5.72603,0.422101,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,3.97526,-0.129871,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,-6.08393,-0.0377618,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,-1.10006,0.108783,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,-1.47209,0.115558,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,0.152563,0.195592,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,1.05631,-0.185069,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,1.86967,-0.0896255,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,-4.03843,0.231387,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,-1.45372,0.0821781,69.0|274,411
