id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,0,0.0626442,0,0,0,0,0,3.92052e-07,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,0,-0.0906053,0,0,0,0,0,2.7736e-07,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,0,0.370065,0,0,0,0,0,7.60731e-08,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,0,-0.117636,0,0,0,0,0,-3.14469e-08,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,0,-0.0627758,0,0,0,0,0,-1.97597e-07,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,0,-0.0275294,0,0,0,0,0,-2.63028e-07,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,0,-0.376158,0,0,0,0,0,-8.57086e-09,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,0,-0.0411491,0,0,0,0,0,-3.9891e-07,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,0,-0.759812,0,0,0,0,0,-0.72497,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,0,-0.935938,0,0,0,0,0,-0.945493,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,0,-0.785705,0,0,0,0,0,-0.777922,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,0,-1.69202,0,0,0,0,0,-1.67692,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,0,-1.66215,0,0,0,0,0,-1.62485,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,0,-2.22132,0,0,0,0,0,-2.25208,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,0,-2.22292,0,0,0,0,0,-2.21006,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,0,-0.851107,0,0,0,0,0,-0.845988,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,0,-0.831283,0,0,0,0,0,-0.810411,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,0,-0.744076,0,0,0,0,0,-0.726499,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0,0,-0.0775068,0,0,0,0,0,1.73167e-07,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0,0,-0.0204171,0,0,0,0,0,3.44678e-08,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0,0,-0.172282,0,0,0,0,0,5.87744e-08,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0,0,-0.0618453,0,0,0,0,0,3.3098e-07,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0,0,0.0473053,0,0,0,0,0,-4.00836e-08,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0,0,0.072179,0,0,0,0,0,-8.23219e-08,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,0,0,-0.0933757,0,0,0,0,0,-2.82446e-07,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,0,0,0.0986817,0,0,0,0,0,-2.18444e-07,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,0,0,-0.188642,0,0,0,0,0,-2.8559e-07,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,0,0,0.246478,0,0,0,0,0,2.30485e-07,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,0,0,0.0957622,0,0,0,0,0,-1.11893e-07,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,0,0,-0.0852042,0,0,0,0,0,1.75718e-07,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,0,0,-0.0857354,0,0,0,0,0,9.15428e-08,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,0,0,0.000240331,0,0,0,0,0,4.29426e-07,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,0,0,0.00279354,0,0,0,0,0,7.96874e-09,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,0,0,-0.00540873,0,0,0,0,0,2.37368e-08,0,0,False,69.0|274,719
8|719|sample|10|274,0,0,0,-0.211946,0,0,0,0,0,-0.200448,0,0,True,32.0|274,719
8|719|sample|11|274,0,0,0,0.0302052,0,0,0,0,0,0.0536913,0,0,True,22.0|274,719
8|719|sample|12|274,0,0,0,0.0793421,0,0,0,0,0,0.0931003,0,0,True,22.0|274,719
8|719|sample|3|274,0,0,0,-1.57328,0,0,0,0,0,-1.53685,0,0,True,55.0|274,719
8|719|sample|4|274,0,0,0,-1.57694,0,0,0,0,0,-1.55211,0,0,True,55.0|274,719
8|719|sample|5|274,0,0,0,-1.56855,0,0,0,0,0,-1.54508,0,0,True,55.0|274,719
8|719|sample|6|274,0,0,0,-1.45036,0,0,0,0,0,-1.46347,0,0,True,55.0|274,719
8|719|sample|7|274,0,0,0,-0.296937,0,0,0,0,0,-0.211473,0,0,True,32.0|274,719
8|719|sample|8|274,0,0,0,-0.210788,0,0,0,0,0,-0.2004,0,0,True,32.0|274,719
8|719|sample|9|274,0,0,0,-0.210012,0,0,0,0,0,-0.185785,0,0,True,32.0|274,719
8|719|vc|1|2|274,0,0,0,0.229417,0,0,0,0,0,6.81435e-08,0,0,False,69.0|274,719
8|719|vc|2|2|274,0,0,0,0.165839,0,0,0,0,0,2.17225e-08,0,0,False,69.0|274,719
8|719|vc|3|2|274,0,0,0,0.019633,0,0,0,0,0,4.26697e-07,0,0,False,69.0|274,719
8|719|vc|4|2|274,0,0,0,-0.228165,0,0,0,0,0,1.99854e-07,0,0,False,69.0|274,719
8|719|vc|5|2|274,0,0,0,0.180895,0,0,0,0,0,1.26869e-07,0,0,False,69.0|274,719
8|719|vc|6|2|274,0,0,0,0.0212004,0,0,0,0,0,4.54239e-07,0,0,False,69.0|274,719
8|719|vc|7|2|274,0,0,0,-0.129023,0,0,0,0,0,1.59847e-07,0,0,False,69.0|274,719
8|719|vc|8|2|274,0,0,0,0.0189468,0,0,0,0,0,3.89809e-07,0,0,False,69.0|274,719
8|488|cc|1|1|322,0,0,0,0.0503393,0,0,0,0,0,4.12815e-07,0,0,False,69.0|322,488
8|488|cc|2|1|322,0,0,0,-0.0141585,0,0,0,0,0,3.49884e-07,0,0,False,69.0|322,488
8|488|cc|3|1|322,0,0,0,0.137662,0,0,0,0,0,9.61594e-08,0,0,False,69.0|322,488
8|488|cc|4|1|322,0,0,0,-0.0895428,0,0,0,0,0,-2.52537e-07,0,0,False,69.0|322,488
8|488|cc|5|1|322,0,0,0,0.203293,0,0,0,0,0,1.3181e-07,0,0,False,69.0|322,488
8|488|cc|6|1|322,0,0,0,-0.113755,0,0,0,0,0,-1.6088e-07,0,0,False,69.0|322,488
8|488|cc|7|1|322,0,0,0,-0.127758,0,0,0,0,0,-4.42519e-08,0,0,False,69.0|322,488
8|488|cc|8|1|322,0,0,0,0.0606815,0,0,0,0,0,-3.87795e-07,0,0,False,69.0|322,488
8|488|sample|10|322,0,0,0,-2.03147,0,0,0,0,0,-2.02056,0,0,True,32.0|322,488
8|488|sample|11|322,0,0,0,-0.348617,0,0,0,0,0,-0.298091,0,0,True,22.0|322,488
8|488|sample|12|322,0,0,0,-0.221807,0,0,0,0,0,-0.220228,0,0,True,22.0|322,488
