rep,id,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,0,1.49358,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,0,1.0008,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,0,-1.32154,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,0,-1.12337,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,0,1.41152,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,0,-0.276307,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,0,-0.0315142,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,0,0.91327,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,0,-0.911262,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,0,-1.08089,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,0,-0.755099,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,0,-1.6166,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,0,-1.69867,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,0,-2.25481,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,0,-2.32324,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,0,-0.927546,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,0,-0.731903,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,0,-0.774353,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,0,-0.210743,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,0,1.82832,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,0,1.90785,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,0,0.271398,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0,0,-2.31689,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,0,0,-0.329217,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,0,0,-1.28797,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,0,0,0.742956,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,0,0,-3.15199,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,0,0,0.624521,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,0,0,-1.06102,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,0,0,-0.0564117,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,0,0,1.42779,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,0,0,1.87299,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,0,0,-3.10782,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,0,0,2.01682,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,0,0,-0.149582,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,0,0,0.107844,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,0,0,-0.134233,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,0,0,-1.48492,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,0,0,-1.44128,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,0,0,-1.72387,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,0,0,-1.33949,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,0,0,-0.280928,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,0,0,-0.315086,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,0,0,-0.284863,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,0,0,-2.39303,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,0,0,1.64937,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,0,0,0.745102,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,0,0,-2.74854,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,0,0,2.80659,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,0,0,1.53162,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,0,0,0,0.155122,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,0,0,0,-1.90438,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,0,0,0,1.50853,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,0,0,0,0.234594,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,0,0,0,-0.958714,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,0,0,0,-1.82574,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,0,0,0,1.19818,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,0,0,0,1.32907,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,0,0,0,-1.94282,0,0,False,69.0|322,488
1,8|488|cc|8|1|322,0,0,0,-1.22009,0,0,False,69.0|322,488
1,8|488|sample|10|322,0,0,0,-1.94758,0,0,True,32.0|322,488
1,8|488|sample|11|322,0,0,0,-0.366347,0,0,True,22.0|322,488
1,8|488|sample|12|322,0,0,0,-0.192863,0,0,True,22.0|322,488
1,8|488|sample|3|322,0,0,0,-2.4959,0,0,True,55.0|322,488
1,8|488|sample|4|322,0,0,0,-2.72681,0,0,True,55.0|322,488
1,8|488|sample|5|322,0,0,0,-2.36388,0,0,True,55.0|322,488
1,8|488|sample|6|322,0,0,0,-2.38473,0,0,True,55.0|322,488
1,8|488|sample|7|322,0,0,0,-1.45373,0,0,True,32.0|322,488
1,8|488|sample|8|322,0,0,0,-1.40812,0,0,True,32.0|322,488
1,8|488|sample|9|322,0,0,0,-1.94928,0,0,True,32.0|322,488
