id,importanceSampling
8|84|cc|1|1|162,-9.84079
8|84|cc|2|1|162,-9.873013
8|84|cc|3|1|162,-9.752314
8|84|cc|4|1|162,-9.767109
8|84|cc|5|1|162,-9.68646
8|84|cc|6|1|162,-9.692365
8|84|cc|7|1|162,-9.696582
8|84|cc|8|1|162,-9.900777
8|84|sample|10|162,-27.243024
8|84|sample|11|162,-24.091361
8|84|sample|12|162,-20.741223
8|84|sample|3|162,-10.806701
8|84|sample|4|162,-12.586234
8|84|sample|5|162,-18.022824
8|84|sample|6|162,-20.731497
8|84|sample|7|162,-14.834912
8|84|sample|8|162,-18.489209
8|84|sample|9|162,-25.147422
8|84|vc|1|2|162,-2.203392
8|84|vc|2|2|162,-1.515182
8|84|vc|3|2|162,-1.474247
8|84|vc|4|2|162,-1.67181
8|84|vc|5|2|162,-1.485099
8|84|vc|6|2|162,-1.048346
8|84|vc|7|2|162,-1.971775
8|84|vc|8|2|162,-0.983874
8|719|cc|1|1|274,-9.945044
8|719|cc|2|1|274,-9.892884
8|719|cc|3|1|274,-9.807741
8|719|cc|4|1|274,-41.392738
8|719|cc|5|1|274,-9.738863
8|719|cc|6|1|274,-9.634479
8|719|cc|7|1|274,-9.560745
8|719|cc|8|1|274,-9.678997
8|719|sample|10|274,-30.600279
8|719|sample|11|274,-33.144731
8|719|sample|12|274,-30.57671
8|719|sample|3|274,-15.469711
8|719|sample|4|274,-14.859409
8|719|sample|5|274,-25.236274
8|719|sample|6|274,-24.602203
8|719|sample|7|274,-23.292192
8|719|sample|8|274,-23.615494
8|719|sample|9|274,-30.282369
8|719|vc|1|2|274,-1.633584
8|719|vc|2|2|274,-2.011064
8|719|vc|3|2|274,-2.152483
8|719|vc|4|2|274,-2.138261
8|719|vc|5|2|274,-2.155011
8|719|vc|6|2|274,-2.045776
8|719|vc|7|2|274,-1.658449
8|719|vc|8|2|274,-1.506775
8|488|cc|1|1|322,-9.988293
8|488|cc|2|1|322,-9.909319
8|488|cc|3|1|322,-9.980748
8|488|cc|4|1|322,-10.019271
8|488|cc|5|1|322,-10.002522
8|488|cc|6|1|322,-9.977386
8|488|cc|7|1|322,-41.735082
8|488|cc|8|1|322,-10.003709
8|488|sample|10|322,-23.241621
8|488|sample|11|322,-29.969628
8|488|sample|12|322,-29.491545
8|488|sample|3|322,-12.56021
