rep,id,eta_f,eta_h,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.250444,0,0,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-0.502765,0,0,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.415479,0,0,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.22286,0,0,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,-0.181685,0,0,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,-0.134146,0,0,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.155117,0,0,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.418249,0,0,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,-0.252534,0,0,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,-0.184264,0,0,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.114071,0,0,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.616862,0,0,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.698947,0,0,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.768577,0,0,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-2.73008,0,0,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1.40778,0,0,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.643294,0,0,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,-0.803797,0,0,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-0.942378,0,0,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,-0.970012,0,0,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,-0.896436,0,0,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-0.271722,0,0,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1.08835,0,0,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.535416,0,0,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.59267,0,0,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.162001,0,0,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.501089,0,0,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.559798,0,0,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.359633,0,0,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.405451,0,0,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,-0.787653,0,0,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,-0.368997,0,0,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,-0.916519,0,0,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,-0.553455,0,0,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.188482,0,0,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.268082,0,0,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,-0.855578,0,0,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.339772,0,0,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,1.49494,0,0,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0.553701,0,0,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0.491024,0,0,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0.00263648,0,0,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0.247949,0,0,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,1.28483,0,0,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,1.93739,0,0,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0.0834907,0,0,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0.350869,0,0,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,-1.68739,0,0,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0.446068,0,0,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,-1.52628,0,0,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0.930939,0,0,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,-2.18069,0,0,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0.502669,0,0,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0.557325,0,0,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0.458231,0,0,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0.360766,0,0,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,-0.794172,0,0,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,-0.708256,0,0,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,-0.390435,0,0,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,-0.284583,0,0,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,0.155464,0,0,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,0.166018,0,0,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,0.982046,0,0,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,-1.06779,0,0,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,0.468505,0,0,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,-3.50294,0,0,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,0.317196,0,0,69.0|276,1056
