id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,0,0.0372998,0,0,0,-4.7576e-06,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,0,0.0135572,0,0,0,-6.55394e-06,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,0,-0.031713,0,0,0,6.62708e-07,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,0,-0.0366349,0,0,0,2.051e-06,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,0,0.0173056,0,0,0,-7.02085e-06,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,0,-0.0187875,0,0,0,-6.66837e-06,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,0,-0.0466228,0,0,0,2.59652e-07,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,0,-0.0302133,0,0,0,1.30921e-06,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,0,-0.0148834,0,0,0,-7.3334e-06,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,0,0.0263593,0,0,0,-7.03346e-06,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,0,-0.00484519,0,0,0,3.70558e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,0,-0.0339605,0,0,0,-2.82369e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,0,-0.0439052,0,0,0,2.15597e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,0,0.0132035,0,0,0,-4.42804e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0,0,0.0501464,0,0,0,1.39069e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0,0,0.0507113,0,0,0,-3.76086e-09,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0,0,0.0696156,0,0,0,3.7381e-07,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0,0,0.0234328,0,0,0,-1.75233e-07,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0,0,0.0124043,0,0,0,1.37526e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,0,0,0.0179889,0,0,0,3.37453e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,0,0,0.0341893,0,0,0,-2.58152e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,0,0,-0.0227827,0,0,0,-1.20974e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,0,0,-0.0256904,0,0,0,2.62102e-07,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,0,0,-0.0343742,0,0,0,-2.41678e-07,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,0,0,0.0823992,0,0,0,3.87658e-07,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,0,0,-0.000194233,0,0,0,2.45842e-07,69.0|274,411
