rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,0,0,1.05405,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,0,0,0.146058,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,0,0,-0.670196,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,0,0,0.161155,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,0,0,0.439264,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,0,0,0.113561,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,0,0,0.151014,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,0,0,-0.496797,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,0,0,0.964374,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,0,0,0.4792,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,0,0,0.271813,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,0,0,-0.61753,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,0,0,0.762119,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,0,0,0.142223,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,0,0,-0.862801,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,0,0,-0.271978,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,0,0,0.183857,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,0,0,-0.301643,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,0,0,-0.0243823,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,0,0,0.825961,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,0,0,0.0822931,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,0,0,0.106221,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,0,0,-0.695996,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,0,0,-0.0337902,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,0,0,1.26749,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,0,0,-0.122362,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0,0,0,-0.0817412,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0,0,0,0.721184,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0,0,0,0.857917,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0,0,0,0.813269,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0,0,0,-0.163453,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0,0,0,0.0613474,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0,0,0,-0.191385,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0,0,0,0.868362,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0,0,0,-0.737996,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0,0,0,-0.596341,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0,0,0,-0.569237,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0,0,0,0.536217,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0,0,0,-0.19334,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0,0,0,-0.635806,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0,0,0,0.294077,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0,0,0,-0.614687,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0,0,0,-0.452072,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0,0,0,-0.381865,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0,0,0,0.0942466,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0,0,0,0.115891,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0,0,0,-0.495613,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0,0,0,0.63216,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0,0,0,0.792784,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0,0,0,0.0667103,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0,0,0,-0.411186,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,0,0,0,0.384035,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0,0,0,0.514379,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0,0,0,-0.25067,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0,0,0,0.283758,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0,0,0,-0.3513,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,0,0,0,-0.0164547,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,0,0,0,-0.180644,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,0,0,0,-0.527518,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,0,0,0,0.183345,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,0,0,0,-0.754777,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,0,0,0,-0.114255,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,0,0,0,-0.351435,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,0,0,0,0.126755,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,0,0,0,-0.52929,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,0,0,0,1.67232,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,0,0,0,-0.458701,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,0,0,0,0.402927,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,0,0,0,-0.415546,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,0,0,0,0.325321,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,0,0,0,0.588409,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,0,0,0,0.0853848,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,0,0,0,0.0313185,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,0,0,0,0.393387,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,0,0,0,0.590213,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,0,0,0,0.515442,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,0,0,0,-0.0726074,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,0,0,0,-0.16746,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,0,0,0,-0.709385,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,0,0,0,-0.863197,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,0,0,0,-0.600706,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,0,0,0,-0.653341,55.0|292,462
1,8|462|8|462|sample|9|292|9|292|32.0,0,0,0,0.0285863,32.0|292,462
1,8|462|8|462|sample|10|292|10|292|32.0,0,0,0,0.601699,32.0|292,462
1,8|462|8|462|sample|7|292|7|292|32.0,0,0,0,0.990415,32.0|292,462
1,8|462|8|462|sample|8|292|8|292|32.0,0,0,0,-1.19835,32.0|292,462
1,8|462|8|462|sample|11|292|11|292|22.0,0,0,0,0.355708,22.0|292,462
1,8|462|8|462|sample|12|292|12|292|22.0,0,0,0,0.274914,22.0|292,462
1,8|462|8|462|cc|1|1|292|1|292|69.0,0,0,0,0.729049,69.0|292,462
1,8|462|8|462|cc|2|1|292|1|292|69.0,0,0,0,0.573216,69.0|292,462
1,8|462|8|462|cc|3|1|292|1|292|69.0,0,0,0,-0.474394,69.0|292,462
1,8|462|8|462|cc|4|1|292|1|292|69.0,0,0,0,0.222626,69.0|292,462
1,8|462|8|462|cc|5|1|292|1|292|69.0,0,0,0,0.0466802,69.0|292,462
1,8|462|8|462|cc|6|1|292|1|292|69.0,0,0,0,-0.0724512,69.0|292,462
1,8|462|8|462|cc|7|1|292|1|292|69.0,0,0,0,1.13144,69.0|292,462
1,8|462|8|462|cc|8|1|292|1|292|69.0,0,0,0,0.427272,69.0|292,462
1,8|462|8|462|vc|1|2|292|2|292|69.0,0,0,0,0.171557,69.0|292,462
1,8|462|8|462|vc|2|2|292|2|292|69.0,0,0,0,-0.948262,69.0|292,462
1,8|462|8|462|vc|3|2|292|2|292|69.0,0,0,0,-0.433033,69.0|292,462
1,8|462|8|462|vc|4|2|292|2|292|69.0,0,0,0,-0.0288816,69.0|292,462
1,8|462|8|462|vc|5|2|292|2|292|69.0,0,0,0,-0.219366,69.0|292,462
1,8|462|8|462|vc|6|2|292|2|292|69.0,0,0,0,1.55615,69.0|292,462
1,8|462|8|462|vc|7|2|292|2|292|69.0,0,0,0,0.239937,69.0|292,462
1,8|462|8|462|vc|8|2|292|2|292|69.0,0,0,0,0.509861,69.0|292,462
1,8|1159|8|1159|sample|8|292|8|292|65.0,0,0,0,-1.31506,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,0,0,0,0.460687,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,0,0,0,0.152856,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,0,0,0,-0.0472987,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,0,0,0,0.557594,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,0,0,0,0.34207,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,0,0,0,-0.787432,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,0,0,0,0.21861,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,0,0,0,-0.515943,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,0,0,0,-0.578069,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,0,0,0,-0.775163,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,0,0,0,-0.0180593,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,0,0,0,0.286729,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,0,0,0,0.195254,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,0,0,0,0.303696,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,0,0,0,0.414633,69.0|292,1159
1,8|1159|8|1159|cc|7|1|292|1|292|69.0,0,0,0,0.303881,69.0|292,1159
1,8|1159|8|1159|cc|8|1|292|1|292|69.0,0,0,0,-0.141183,69.0|292,1159
1,8|1159|8|1159|vc|1|2|292|2|292|69.0,0,0,0,-0.598901,69.0|292,1159
1,8|1159|8|1159|vc|2|2|292|2|292|69.0,0,0,0,-0.0578939,69.0|292,1159
1,8|1159|8|1159|vc|3|2|292|2|292|69.0,0,0,0,-0.210613,69.0|292,1159
