rep,id,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,-3.0651,-6.38307e-06,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,3.02748,-4.38049e-06,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,1.92885,2.13554e-06,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,-0.128295,-1.85889e-06,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,1.59912,-1.89346e-06,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,-0.339161,-4.35403e-06,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,0.344199,-9.70304e-06,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,-0.486219,3.95545e-06,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,-0.209468,3.65797e-06,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,-0.725924,5.30578e-06,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,-1.03326,-3.46617e-06,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,-3.47034,2.08627e-07,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,-3.43294,-7.28809e-07,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,-3.95067,7.03846e-06,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,-5.39075,1.75221e-06,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,-0.164186,3.25232e-06,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,-0.142034,5.64293e-06,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,-0.239706,-4.63774e-09,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,2.10657,-1.31483e-06,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,1.84134,5.65718e-06,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,-1.34669,2.64706e-06,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,1.48096,-2.03928e-06,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0,1.53703,-1.18421e-05,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,0,-0.795827,7.34016e-06,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,0,-0.45024,5.53831e-06,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,0,-1.30181,3.97749e-06,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,0,-0.271542,-5.47137e-06,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,0,-0.204181,-4.942e-06,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,0,-2.15265,-3.22257e-06,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,0,0.336405,3.07619e-06,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,0,1.94135,7.83206e-06,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,0,0.566861,-1.20456e-06,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,0,-2.88432,-1.64273e-06,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,0,2.39162,1.74756e-06,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,0,0.695942,-1.14012e-05,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,0,1.67682,-7.63971e-06,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,0,1.82274,-5.70519e-07,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,0,-3.00366,3.96402e-06,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,0,-2.87892,2.57492e-06,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,0,-3.50397,-3.65102e-06,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,0,-3.17209,2.00691e-06,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,0,0.533951,-3.49949e-06,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,0,-0.82412,7.15141e-07,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,0,-0.499529,2.97586e-07,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,0,0.256749,-7.25822e-06,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,0,-2.19683,2.0171e-07,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,0,-1.57488,5.28006e-06,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,0,-2.75958,-1.95596e-06,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,0,5.65944,-5.00109e-06,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,0,2.0715,9.84237e-08,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,0,0,2.38094,-9.57315e-07,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,0,0,-2.8415,3.76118e-06,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,0,0,-3.0924,-1.53772e-06,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,0,0,1.06678,4.08421e-06,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,0,0,-0.0156951,-5.13793e-07,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,0,0,1.96779,2.55357e-06,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,0,0,-1.90557,5.34548e-06,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,0,0,-4.64625,1.06257e-05,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,0,0,1.87217,-1.35086e-06,0,0,False,69.0|322,488
