rep,id,eta_f,eta_h,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,-0.0428321,0,0,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-0.551495,0,0,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.071035,0,0,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.306077,0,0,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,-0.220987,0,0,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,-0.347183,0,0,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,-0.0196333,0,0,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.504468,0,0,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,-0.240329,0,0,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,-0.106649,0,0,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.40543,0,0,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.685629,0,0,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.894019,0,0,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1.12894,0,0,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-1.02801,0,0,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-1.14671,0,0,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1.2957,0,0,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.853924,0,0,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-0.677084,0,0,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,-0.971001,0,0,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.196047,0,0,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-1.78651,0,0,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.597176,0,0,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,-0.749231,0,0,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,-0.191669,0,0,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,2.13283,0,0,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.224222,0,0,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.565048,0,0,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.358327,0,0,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.578425,0,0,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,-0.589457,0,0,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,-0.628536,0,0,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,-0.640084,0,0,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,-0.239208,0,0,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.372556,0,0,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.36116,0,0,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.0492879,0,0,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.412116,0,0,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,-0.44812,0,0,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,-0.0672228,0,0,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,-0.324613,0,0,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,2.35695,0,0,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0.699342,0,0,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0.849437,0,0,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0.741449,0,0,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0.0408579,0,0,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,-0.937048,0,0,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,-0.653169,0,0,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,-0.752552,0,0,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,1.28153,0,0,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,1.01412,0,0,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,-0.891889,0,0,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0.421075,0,0,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0.521932,0,0,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0.45534,0,0,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0.457981,0,0,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,-1.02343,0,0,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,-0.784496,0,0,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,-0.463648,0,0,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,-0.468785,0,0,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,0.186421,0,0,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,0.155959,0,0,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,1.05268,0,0,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,-0.0529399,0,0,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,0.941782,0,0,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,1.5019,0,0,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,1.32286,0,0,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,1.44116,0,0,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,0.63699,0,0,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,-0.417828,0,0,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,-1.33981,0,0,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,2.031,0,0,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,-0.0714027,0,0,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,-0.0801977,0,0,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,0.559433,0,0,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,-1.50426,0,0,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,-0.302691,0,0,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,2.1918,0,0,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,3.59737,0,0,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,3.94323,0,0,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,1.99511,0,0,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,2.0104,0,0,55.0|292,462
1,8|462|8|462|sample|9|292|9|292|32.0,-2.59019,0,0,32.0|292,462
1,8|462|8|462|sample|10|292|10|292|32.0,-2.97623,0,0,32.0|292,462
1,8|462|8|462|sample|7|292|7|292|32.0,-2.85903,0,0,32.0|292,462
1,8|462|8|462|sample|8|292|8|292|32.0,-2.53645,0,0,32.0|292,462
1,8|462|8|462|sample|11|292|11|292|22.0,-0.306771,0,0,22.0|292,462
1,8|462|8|462|sample|12|292|12|292|22.0,-0.518909,0,0,22.0|292,462
1,8|462|8|462|cc|1|1|292|1|292|69.0,-0.234069,0,0,69.0|292,462
1,8|462|8|462|cc|2|1|292|1|292|69.0,-0.0685682,0,0,69.0|292,462
1,8|462|8|462|cc|3|1|292|1|292|69.0,0.58921,0,0,69.0|292,462
1,8|462|8|462|cc|4|1|292|1|292|69.0,-0.25185,0,0,69.0|292,462
1,8|462|8|462|cc|5|1|292|1|292|69.0,-1.14822,0,0,69.0|292,462
1,8|462|8|462|cc|6|1|292|1|292|69.0,-1.95757,0,0,69.0|292,462
1,8|462|8|462|cc|7|1|292|1|292|69.0,-0.821263,0,0,69.0|292,462
1,8|462|8|462|cc|8|1|292|1|292|69.0,0.624704,0,0,69.0|292,462
1,8|462|8|462|vc|1|2|292|2|292|69.0,2.33064,0,0,69.0|292,462
1,8|462|8|462|vc|2|2|292|2|292|69.0,1.13671,0,0,69.0|292,462
1,8|462|8|462|vc|3|2|292|2|292|69.0,0.930653,0,0,69.0|292,462
1,8|462|8|462|vc|4|2|292|2|292|69.0,-1.5197,0,0,69.0|292,462
1,8|462|8|462|vc|5|2|292|2|292|69.0,-1.35039,0,0,69.0|292,462
1,8|462|8|462|vc|6|2|292|2|292|69.0,0.52437,0,0,69.0|292,462
1,8|462|8|462|vc|7|2|292|2|292|69.0,-2.11155,0,0,69.0|292,462
1,8|462|8|462|vc|8|2|292|2|292|69.0,-0.762225,0,0,69.0|292,462
1,8|1159|8|1159|sample|8|292|8|292|65.0,0.414451,0,0,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,0.540702,0,0,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,0.82778,0,0,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,0.509719,0,0,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,-1.05661,0,0,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,-1.37267,0,0,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,-0.655682,0,0,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,-0.49434,0,0,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,0.907595,0,0,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,0.690832,0,0,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,0.948936,0,0,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,0.505988,0,0,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,0.706861,0,0,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,1.08495,0,0,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,-1.14018,0,0,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,2.58271,0,0,69.0|292,1159
1,8|1159|8|1159|cc|7|1|292|1|292|69.0,-0.919464,0,0,69.0|292,1159
1,8|1159|8|1159|cc|8|1|292|1|292|69.0,0.0235984,0,0,69.0|292,1159
1,8|1159|8|1159|vc|1|2|292|2|292|69.0,-0.512493,0,0,69.0|292,1159
1,8|1159|8|1159|vc|2|2|292|2|292|69.0,-1.08222,0,0,69.0|292,1159
1,8|1159|8|1159|vc|3|2|292|2|292|69.0,-0.212688,0,0,69.0|292,1159
1,8|1159|8|1159|vc|4|2|292|2|292|69.0,0.602386,0,0,69.0|292,1159
1,8|1159|8|1159|vc|5|2|292|2|292|69.0,-0.699048,0,0,69.0|292,1159
1,8|1159|8|1159|vc|6|2|292|2|292|69.0,-0.945264,0,0,69.0|292,1159
1,8|1159|8|1159|vc|7|2|292|2|292|69.0,-0.173841,0,0,69.0|292,1159
1,8|1159|8|1159|vc|8|2|292|2|292|69.0,1.41229,0,0,69.0|292,1159
1,8|1197|8|1197|sample|7|103|7|103|65.0,0.239129,0,0,65.0|103,1197
1,8|1197|8|1197|sample|8|103|8|103|65.0,0.253707,0,0,65.0|103,1197
1,8|1197|8|1197|sample|6|103|6|103|65.0,0.0812228,0,0,65.0|103,1197
1,8|1197|8|1197|sample|5|103|5|103|65.0,0.121245,0,0,65.0|103,1197
1,8|1197|8|1197|sample|12|103|12|103|28.0,-0.33543,0,0,28.0|103,1197
1,8|1197|8|1197|sample|10|103|10|103|28.0,-0.204699,0,0,28.0|103,1197
1,8|1197|8|1197|sample|9|103|9|103|28.0,-0.0784236,0,0,28.0|103,1197
1,8|1197|8|1197|sample|3|103|3|103|22.0,0.0993979,0,0,22.0|103,1197
1,8|1197|8|1197|sample|4|103|4|103|22.0,0.138588,0,0,22.0|103,1197
1,8|1197|8|1197|sample|11|103|11|103|28.0,0.0434437,0,0,28.0|103,1197
1,8|1197|8|1197|cc|1|1|103|1|103|69.0,0.147525,0,0,69.0|103,1197
1,8|1197|8|1197|cc|2|1|103|1|103|69.0,-0.140605,0,0,69.0|103,1197
1,8|1197|8|1197|cc|3|1|103|1|103|69.0,-0.345432,0,0,69.0|103,1197
1,8|1197|8|1197|cc|4|1|103|1|103|69.0,0.820169,0,0,69.0|103,1197
1,8|1197|8|1197|cc|5|1|103|1|103|69.0,-0.715481,0,0,69.0|103,1197
1,8|1197|8|1197|cc|6|1|103|1|103|69.0,1.2346,0,0,69.0|103,1197
1,8|1197|8|1197|cc|7|1|103|1|103|69.0,-0.878693,0,0,69.0|103,1197
1,8|1197|8|1197|cc|8|1|103|1|103|69.0,-1.43438,0,0,69.0|103,1197
1,8|1197|8|1197|vc|1|2|103|2|103|69.0,0.0623813,0,0,69.0|103,1197
1,8|1197|8|1197|vc|2|2|103|2|103|69.0,-0.0360619,0,0,69.0|103,1197
1,8|1197|8|1197|vc|3|2|103|2|103|69.0,1.7461,0,0,69.0|103,1197
1,8|1197|8|1197|vc|4|2|103|2|103|69.0,0.795888,0,0,69.0|103,1197
1,8|1197|8|1197|vc|5|2|103|2|103|69.0,0.738696,0,0,69.0|103,1197
1,8|1197|8|1197|vc|6|2|103|2|103|69.0,-1.24167,0,0,69.0|103,1197
1,8|1197|8|1197|vc|7|2|103|2|103|69.0,-0.0644474,0,0,69.0|103,1197
1,8|1197|8|1197|vc|8|2|103|2|103|69.0,0.676194,0,0,69.0|103,1197
