rep,id,f,h,s,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,2.12344,0.877006,3.00524,-3.17189,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,2.12344,0.877006,4.26473,-3.17189,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,2.12344,0.877006,2.75704,-3.17189,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,2.12344,0.877006,2.58462,-3.17189,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,2.12344,0.877006,3.43172,-3.17189,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,2.12344,0.877006,3.72517,-3.17189,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,2.12344,0.877006,3.00899,-3.17189,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,2.12344,0.877006,2.49685,-3.17189,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,2.12344,0.877006,3.75268,-3.17189,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,2.12344,0.877006,3.49182,-3.17189,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,2.18597,2.06635,2.4183,-1.67649,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,2.18597,2.06635,0.100598,-1.67649,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,2.18597,2.06635,2.77351,-1.67649,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,2.18597,2.06635,0.531351,-1.67649,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,2.18597,2.06635,1.11338,-1.67649,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,2.18597,2.06635,1.31192,-1.67649,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,2.18597,2.06635,0.601227,-1.67649,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,2.18597,2.06635,0.843047,-1.67649,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,2.18597,2.06635,1.15257,-1.67649,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,2.18597,2.06635,0.274529,-1.67649,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,2.18597,2.06635,1.80664,-1.67649,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,2.18597,2.06635,1.6537,-1.67649,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,2.18597,2.06635,0.419156,-1.67649,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,2.18597,2.06635,0.359138,-1.67649,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,2.18597,2.06635,0.153219,-1.67649,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,2.18597,2.06635,0.797455,-1.67649,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,1.23469,0.700383,2.91873,-1.82906,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,1.23469,0.700383,2.87881,-1.82906,65.0|322,152
