id,eta_U_offset_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_offset_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,0,0,0.113442,-1.54427,0,0,0,0,0.0630042,-1.47239,0,0,True,70.0|274,411
9|411|sample|3|274,0,0,0.0591283,-0.880569,0,0,0,0,0.121524,-0.948216,0,0,True,70.0|274,411
9|411|sample|5|274,0,0,0.094018,-1.60572,0,0,0,0,0.0118017,-1.52262,0,0,True,70.0|274,411
9|411|sample|6|274,0,0,0.0270035,-1.59686,0,0,0,0,-0.0252246,-1.51839,0,0,True,70.0|274,411
9|411|sample|8|274,0,0,0.0385931,-1.21227,0,0,0,0,0.0454805,-1.19574,0,0,True,70.0|274,411
9|411|sample|7|274,0,0,0.113327,-1.22683,0,0,0,0,0.0830708,-1.16303,0,0,True,70.0|274,411
9|411|sample|9|274,0,0,0.111632,-1.499,0,0,0,0,0.0569379,-1.44824,0,0,True,70.0|274,411
9|411|sample|10|274,0,0,0.0188467,-1.57899,0,0,0,0,0.0251801,-1.58412,0,0,True,70.0|274,411
9|411|sample|12|274,0,0,0.0655233,-1.12193,0,0,0,0,0.0122451,-1.0557,0,0,True,70.0|274,411
9|411|sample|11|274,0,0,0.0275868,-1.18389,0,0,0,0,-0.00696384,-1.13634,0,0,True,70.0|274,411
9|411|cc|1|1|274,0,0,-0.0307977,-0.0566337,0,0,0,0,5.81442e-09,-4.31642e-07,0,0,False,69.0|274,411
9|411|cc|2|1|274,0,0,-0.0429927,-0.0300629,0,0,0,0,6.99079e-08,2.50999e-07,0,0,False,69.0|274,411
9|411|cc|3|1|274,0,0,0.00796527,-0.029096,0,0,0,0,1.89442e-08,-2.80764e-07,0,0,False,69.0|274,411
9|411|cc|4|1|274,0,0,0.0207967,0.116102,0,0,0,0,-4.66434e-08,3.20086e-07,0,0,False,69.0|274,411
9|411|cc|5|1|274,0,0,0.0146983,-0.129626,0,0,0,0,-8.01504e-09,2.05427e-07,0,0,False,69.0|274,411
9|411|cc|6|1|274,0,0,0.0376435,0.15475,0,0,0,0,7.6814e-08,-7.54657e-08,0,0,False,69.0|274,411
9|411|cc|7|1|274,0,0,0.0193958,0.0855134,0,0,0,0,-5.7631e-08,-3.86116e-07,0,0,False,69.0|274,411
9|411|cc|8|1|274,0,0,0.0542798,-0.0800353,0,0,0,0,9.69406e-08,2.01017e-07,0,0,False,69.0|274,411
9|411|vc|1|2|274,0,0,0.057036,0.0665612,0,0,0,0,-2.57199e-08,-5.01658e-07,0,0,False,69.0|274,411
9|411|vc|2|2|274,0,0,0.0368913,-0.0701912,0,0,0,0,4.38567e-08,2.73638e-07,0,0,False,69.0|274,411
9|411|vc|3|2|274,0,0,0.0113706,0.0978613,0,0,0,0,-5.80483e-08,-3.85655e-07,0,0,False,69.0|274,411
9|411|vc|4|2|274,0,0,-0.0153257,-0.172978,0,0,0,0,3.67374e-08,-3.69798e-07,0,0,False,69.0|274,411
9|411|vc|5|2|274,0,0,-0.00127783,-0.106125,0,0,0,0,2.29389e-08,3.26742e-07,0,0,False,69.0|274,411
9|411|vc|6|2|274,0,0,-0.0517473,-0.0389685,0,0,0,0,-9.43631e-08,-6.38111e-09,0,0,False,69.0|274,411
9|411|vc|7|2|274,0,0,0.0377509,0.089549,0,0,0,0,6.59187e-08,4.14027e-07,0,0,False,69.0|274,411
9|411|vc|8|2|274,0,0,0.0120885,0.166385,0,0,0,0,-9.51776e-09,3.18377e-07,0,0,False,69.0|274,411
14|783|sample|3|71,0,0,-0.556356,-4.53632,0,0,0,0,-0.550815,-4.56302,0,0,True,6.0|71,783
14|783|sample|4|71,0,0,-0.592697,-4.45517,0,0,0,0,-0.602681,-4.42677,0,0,True,6.0|71,783
14|783|sample|5|71,0,0,-0.627797,-3.29169,0,0,0,0,-0.62321,-3.39249,0,0,True,6.0|71,783
14|783|sample|6|71,0,0,-0.579466,-3.51704,0,0,0,0,-0.636653,-3.32941,0,0,True,6.0|71,783
14|783|sample|7|71,0,0,-0.047281,0.932739,0,0,0,0,-0.0588437,0.945967,0,0,True,6.0|71,783
14|783|sample|8|71,0,0,-0.0500155,0.816635,0,0,0,0,-0.0666531,0.810905,0,0,True,6.0|71,783
14|783|sample|10|71,0,0,-0.486767,-4.65364,0,0,0,0,-0.556925,-4.52637,0,0,True,6.0|71,783
14|783|sample|9|71,0,0,-0.575959,-4.53936,0,0,0,0,-0.558435,-4.59934,0,0,True,6.0|71,783
14|783|sample|12|71,0,0,0.24248,1.78816,0,0,0,0,0.189605,1.8162,0,0,True,6.0|71,783
14|783|sample|11|71,0,0,0.222317,1.84736,0,0,0,0,0.261304,1.82484,0,0,True,6.0|71,783
14|783|cc|1|1|71,0,0,0.0256865,0.282022,0,0,0,0,-2.11448e-08,2.16988e-07,0,0,False,69.0|71,783
14|783|cc|2|1|71,0,0,0.0632764,0.0427273,0,0,0,0,9.85521e-08,3.0579e-09,0,0,False,69.0|71,783
14|783|cc|3|1|71,0,0,0.00278262,0.116343,0,0,0,0,-1.12577e-07,1.97393e-07,0,0,False,69.0|71,783
14|783|cc|4|1|71,0,0,-0.0215485,-0.131811,0,0,0,0,-6.8056e-08,-1.86261e-07,0,0,False,69.0|71,783
14|783|cc|5|1|71,0,0,-0.0474504,0.129506,0,0,0,0,-1.35086e-07,7.85528e-08,0,0,False,69.0|71,783
14|783|cc|6|1|71,0,0,0.00511656,0.19771,0,0,0,0,6.97602e-08,6.64603e-08,0,0,False,69.0|71,783
14|783|cc|7|1|71,0,0,0.0347713,0.0237253,0,0,0,0,-1.63023e-07,3.46552e-09,0,0,False,69.0|71,783
14|783|cc|8|1|71,0,0,0.0278025,0.110411,0,0,0,0,-7.15034e-08,-2.75134e-07,0,0,False,69.0|71,783
14|783|vc|1|2|71,0,0,-0.00455347,-0.148114,0,0,0,0,-6.44412e-08,2.26502e-07,0,0,False,69.0|71,783
14|783|vc|2|2|71,0,0,0.00867653,0.0505392,0,0,0,0,-2.3247e-08,-3.69235e-07,0,0,False,69.0|71,783
14|783|vc|3|2|71,0,0,-0.006253,0.276117,0,0,0,0,4.50229e-08,-4.64548e-07,0,0,False,69.0|71,783
14|783|vc|4|2|71,0,0,0.0044171,-0.120467,0,0,0,0,-4.25977e-08,4.96435e-08,0,0,False,69.0|71,783
14|783|vc|5|2|71,0,0,-0.0508129,0.256999,0,0,0,0,-1.52611e-08,-2.63957e-07,0,0,False,69.0|71,783
14|783|vc|6|2|71,0,0,0.0414057,-0.523084,0,0,0,0,7.43895e-09,3.91962e-07,0,0,False,69.0|71,783
14|783|vc|7|2|71,0,0,0.0258512,-0.166442,0,0,0,0,-6.53559e-08,2.12273e-08,0,0,False,69.0|71,783
14|783|vc|8|2|71,0,0,-0.00866448,0.0262229,0,0,0,0,-2.65471e-08,8.50274e-08,0,0,False,69.0|71,783
14|491|sample|10|99,0,0,0.249587,2.88375,0,0,0,0,0.267149,2.88745,0,0,True,6.0|99,491
14|491|sample|9|99,0,0,0.341217,2.7761,0,0,0,0,0.257242,2.85655,0,0,True,6.0|99,491
14|491|sample|12|99,0,0,-0.131231,1.70444,0,0,0,0,-0.155374,1.66957,0,0,True,6.0|99,491
14|491|sample|11|99,0,0,-0.191559,1.54066,0,0,0,0,-0.206155,1.62988,0,0,True,6.0|99,491
14|491|sample|4|99,0,0,0.270325,0.34829,0,0,0,0,0.286284,0.375999,0,0,True,44.0|99,491
14|491|sample|3|99,0,0,0.418497,0.202232,0,0,0,0,0.312447,0.252993,0,0,True,44.0|99,491
14|491|sample|6|99,0,0,-0.282588,0.409225,0,0,0,0,-0.292194,0.412209,0,0,True,44.0|99,491
14|491|sample|5|99,0,0,-0.344866,0.618859,0,0,0,0,-0.338562,0.617894,0,0,True,44.0|99,491
14|491|sample|7|99,0,0,0.162583,3.79009,0,0,0,0,0.101054,3.85023,0,0,True,63.0|99,491
14|491|sample|8|99,0,0,0.308821,3.67814,0,0,0,0,0.293666,3.66799,0,0,True,63.0|99,491
14|491|cc|1|1|99,0,0,0.028016,-0.267149,0,0,0,0,8.78663e-09,-4.20849e-07,0,0,False,69.0|99,491
14|491|cc|2|1|99,0,0,-0.0366245,0.238376,0,0,0,0,-6.242e-08,-4.90573e-07,0,0,False,69.0|99,491
14|491|cc|3|1|99,0,0,0.0468343,-0.062257,0,0,0,0,-4.37544e-08,3.06104e-07,0,0,False,69.0|99,491
14|491|cc|4|1|99,0,0,-0.00943965,0.128253,0,0,0,0,-2.20288e-08,-1.43165e-07,0,0,False,69.0|99,491
14|491|cc|5|1|99,0,0,-0.0244173,0.0398557,0,0,0,0,-1.3774e-07,2.96928e-07,0,0,False,69.0|99,491
14|491|cc|6|1|99,0,0,0.0245155,0.041903,0,0,0,0,3.94856e-08,1.62157e-07,0,0,False,69.0|99,491
14|491|cc|7|1|99,0,0,-0.00740764,-0.173992,0,0,0,0,1.1491e-08,2.522e-07,0,0,False,69.0|99,491
14|491|cc|8|1|99,0,0,-0.0100939,0.0689414,0,0,0,0,-7.23033e-09,-3.66147e-07,0,0,False,69.0|99,491
14|491|vc|1|2|99,0,0,-0.0298248,0.519432,0,0,0,0,-9.53138e-08,3.57682e-07,0,0,False,69.0|99,491
14|491|vc|2|2|99,0,0,-0.00947031,0.221617,0,0,0,0,2.036e-08,1.79599e-07,0,0,False,69.0|99,491
14|491|vc|3|2|99,0,0,0.009198,-0.0409327,0,0,0,0,1.1678e-07,3.12141e-08,0,0,False,69.0|99,491
14|491|vc|4|2|99,0,0,-0.00807454,0.0210369,0,0,0,0,1.10967e-08,1.81688e-07,0,0,False,69.0|99,491
14|491|vc|5|2|99,0,0,0.00877383,-0.204265,0,0,0,0,7.09561e-08,4.37121e-07,0,0,False,69.0|99,491
14|491|vc|6|2|99,0,0,0.00398367,0.0808494,0,0,0,0,4.83985e-08,-5.94702e-07,0,0,False,69.0|99,491
14|491|vc|7|2|99,0,0,-0.0368511,-0.0258917,0,0,0,0,-1.68348e-08,3.631e-07,0,0,False,69.0|99,491
14|491|vc|8|2|99,0,0,0.0412832,-0.198137,0,0,0,0,-1.91534e-08,-4.43605e-07,0,0,False,69.0|99,491
14|433|sample|4|99,0,0,-0.721306,3.71028,0,0,0,0,-0.711171,3.74278,0,0,True,6.0|99,433
14|433|sample|3|99,0,0,-0.373494,2.33946,0,0,0,0,-0.366284,2.31483,0,0,True,6.0|99,433
14|433|sample|6|99,0,0,-0.298303,-1.41221,0,0,0,0,-0.283337,-1.43042,0,0,True,6.0|99,433
14|433|sample|5|99,0,0,-0.38102,-1.17996,0,0,0,0,-0.429668,-1.02271,0,0,True,6.0|99,433
14|433|sample|8|99,0,0,0.0978333,2.5692,0,0,0,0,0.101788,2.5725,0,0,True,6.0|99,433
