id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,3.27749,0.783227,0.129794,2.71766,2.84945,3.26551,0.800035,0.129398,2.70144,2.83465,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,3.27749,1.07324,0.129794,2.71766,2.84945,3.26551,1.05979,0.129398,2.70144,2.83465,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,3.27749,0.556496,0.129794,2.71766,2.84945,3.26551,0.613493,0.129398,2.70144,2.83465,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,3.27749,0.629874,0.129794,2.71766,2.84945,3.26551,0.643476,0.129398,2.70144,2.83465,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,3.27749,0.932121,0.129794,2.71766,2.84945,3.26551,0.909473,0.129398,2.70144,2.83465,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,3.27749,0.962238,0.129794,2.71766,2.84945,3.26551,0.937416,0.129398,2.70144,2.83465,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,3.27749,0.718497,0.129794,2.71766,2.84945,3.26551,0.683857,0.129398,2.70144,2.83465,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,3.27749,0.620472,0.129794,2.71766,2.84945,3.26551,0.603132,0.129398,2.70144,2.83465,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,3.27749,0.896341,0.129794,2.71766,2.84945,3.26551,0.913477,0.129398,2.70144,2.83465,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,3.27749,0.868462,0.129794,2.71766,2.84945,3.26551,0.914645,0.129398,2.70144,2.83465,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,3.27748,0.0897303,0.1298,2.71766,2.84945,3.2655,0.109243,0.129404,2.70144,2.83465,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,3.27748,-0.0157666,0.1298,2.71766,2.84945,3.2655,0.109243,0.129404,2.70144,2.83465,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,3.27748,0.000186189,0.1298,2.71766,2.84945,3.2655,0.109243,0.129404,2.70144,2.83465,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,3.27748,-0.103237,0.1298,2.71766,2.84945,3.2655,0.109243,0.129404,2.70144,2.83465,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,3.27748,0.0431535,0.1298,2.71766,2.84945,3.2655,0.109243,0.129404,2.70144,2.83465,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,3.27748,0.123708,0.1298,2.71766,2.84945,3.2655,0.109243,0.129404,2.70144,2.83465,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,3.27748,-0.0249599,0.1298,2.71766,2.84945,3.2655,0.109243,0.129404,2.70144,2.83465,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,3.27748,0.227285,0.1298,2.71766,2.84945,3.2655,0.109243,0.129404,2.70144,2.83465,False,69.0|274,411
