rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.21279,0,2.68579e-08,-8.04925e-10,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.595091,0,4.16954e-08,1.44692e-08,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.25346,0,-3.78692e-08,-2.02832e-08,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.20299,0,2.45469e-08,6.57051e-09,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.936429,0,3.33081e-08,2.97914e-08,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.847361,0,-2.88482e-08,-5.40602e-09,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.20568,0,1.35833e-08,2.51515e-08,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.26583,0,1.66201e-08,-2.23319e-08,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.823859,0,-4.54289e-08,2.07414e-08,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.898763,0,2.2768e-08,1.19664e-08,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.22497,0,-1.3288e-08,4.07056e-08,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,2.20076,0,6.84155e-08,8.46313e-09,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,3.35023,0,-1.95106e-08,8.61259e-09,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,3.01536,0,-4.76706e-09,-6.33853e-09,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1.09175,0,3.96897e-08,2.30895e-08,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-2.28657,0,-1.96057e-08,6.87261e-10,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,-0.386415,0,-2.57642e-08,1.60562e-08,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,-1.53221,0,2.40031e-10,-2.72803e-09,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-1.5355,0,-4.62231e-08,-2.97664e-08,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,-1.00264,0,-1.24482e-08,1.35375e-08,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,-0.20235,0,2.3102e-08,-2.19311e-09,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1.62862,0,-1.25147e-09,2.56881e-08,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,2.15604,0,-1.85213e-08,2.48591e-09,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,-1.03706,0,-2.36434e-08,-2.78345e-08,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,-0.971524,0,2.94494e-08,-7.92672e-09,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.614454,0,4.33165e-09,9.84567e-09,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,-0.895256,0,5.65217e-08,1.5493e-08,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,-0.75618,0,-2.52763e-08,1.04384e-08,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,-0.695054,0,2.96059e-08,-2.17345e-08,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,-0.961561,0,2.56404e-08,5.18442e-09,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,-1.35481,0,2.93499e-08,-1.98209e-08,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,-1.10281,0,-3.73917e-09,1.10504e-08,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,-1.08442,0,-6.99769e-08,-2.71998e-08,28.0|322,152
