rep,id,eta_U,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0.491403,0,0,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,-4.84479,0,0,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,1.27865,0,0,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,-0.64954,0,0,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,-2.91769,0,0,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,-0.487943,0,0,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,3.18706,0,0,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,-0.0808241,0,0,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,2.21679,0,0,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,-2.006,0,0,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0.673885,0,0,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0.532531,0,0,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0.996732,0,0,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,-0.617703,0,0,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,-1.24994,0,0,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,-2.11467,0,0,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,-1.2553,0,0,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,-1.16341,0,0,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,3.95733,0,0,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,1.20372,0,0,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,2.68214,0,0,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0.350764,0,0,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,-1.90163,0,0,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,3.30911,0,0,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,1.03625,0,0,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,-0.406723,0,0,0,0,False,69.0|162,84
