id,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,45516.6,-3.68624,27.8314,25168.1,11.7979,45503.1,-3.80294,27.8156,25085.7,11.8008,False,69.0|162,84
8|84|cc|2|1|162,45516.6,-3.88813,27.8314,25168.1,11.7979,45503.1,-3.80294,27.8156,25085.7,11.8008,False,69.0|162,84
8|84|cc|3|1|162,45516.6,-3.68739,27.8314,25168.1,11.7979,45503.1,-3.80294,27.8156,25085.7,11.8008,False,69.0|162,84
8|84|cc|4|1|162,45516.6,-3.75782,27.8314,25168.1,11.7979,45503.1,-3.80294,27.8156,25085.7,11.8008,False,69.0|162,84
8|84|cc|5|1|162,45516.6,-3.86868,27.8314,25168.1,11.7979,45503.1,-3.80294,27.8156,25085.7,11.8008,False,69.0|162,84
8|84|cc|6|1|162,45516.6,-3.87151,27.8314,25168.1,11.7979,45503.1,-3.80294,27.8156,25085.7,11.8008,False,69.0|162,84
8|84|cc|7|1|162,45516.6,-3.85997,27.8314,25168.1,11.7979,45503.1,-3.80294,27.8156,25085.7,11.8008,False,69.0|162,84
8|84|cc|8|1|162,45516.6,-3.89668,27.8314,25168.1,11.7979,45503.1,-3.80294,27.8156,25085.7,11.8008,False,69.0|162,84
8|84|sample|10|162,45516.6,6.55938,27.852,25168.1,11.7979,45503.1,6.70855,27.8368,25085.7,11.8008,True,32.0|162,84
8|84|sample|11|162,45516.6,6.76115,27.8512,25168.1,11.7979,45503.1,6.70696,27.836,25085.7,11.8008,True,22.0|162,84
8|84|sample|12|162,45516.6,6.64276,27.8512,25168.1,11.7979,45503.1,6.7042,27.836,25085.7,11.8008,True,22.0|162,84
8|84|sample|3|162,45516.6,6.81925,27.8532,25168.1,11.7979,45503.1,6.70507,27.838,25085.7,11.8008,True,55.0|162,84
8|84|sample|4|162,45516.6,6.58861,27.8532,25168.1,11.7979,45503.1,6.70522,27.838,25085.7,11.8008,True,55.0|162,84
8|84|sample|5|162,45516.6,6.62492,27.8532,25168.1,11.7979,45503.1,6.70191,27.838,25085.7,11.8008,True,55.0|162,84
8|84|sample|6|162,45516.6,6.70948,27.8532,25168.1,11.7979,45503.1,6.70133,27.838,25085.7,11.8008,True,55.0|162,84
8|84|sample|7|162,45516.6,6.72129,27.852,25168.1,11.7979,45503.1,6.70105,27.8368,25085.7,11.8008,True,32.0|162,84
