rep,id,U,L,L_gap,h,f,alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,125886,10896.4,1.33433,0.0949406,9.36327e-05,0.730601,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,125886,10896.4,1.33433,0.0949405,1.44407e-06,0.730601,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,125886,10896.4,1.33433,0.0949403,2.70558e-08,0.730601,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,125886,10896.4,1.33433,0.0949406,2.02004e-07,0.730601,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,125886,10896.4,1.33433,0.0949411,1.23427e-10,0.730601,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,125886,10896.4,1.33433,0.0949409,5.95205e-09,0.730601,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,125886,10896.4,1.33433,0.0949404,1.3247e-08,0.730601,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,125886,10896.4,1.33433,0.0949405,4.63334e-11,0.730601,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,125886,10896.4,1.33433,0.0949403,1.96393e-05,0.730601,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,125886,10896.4,1.33433,0.0949406,2.9389e-07,0.730601,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,125886,10893.6,35.6488,0.0949412,5.55153e-05,0.730601,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,125886,10893.6,35.6488,0.094941,661.845,0.730601,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,125886,10893.6,35.6488,0.0949406,8.47805e+07,0.730601,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,125886,10893.6,35.6488,0.0949406,8.48379e+07,0.730601,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,125886,10893.6,35.6488,0.0949409,4.06369e+13,0.730601,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,125886,10893.6,35.6488,0.0949409,39.1694,0.730601,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,125886,10893.6,35.6488,0.094941,1.68967e-10,0.730601,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,125886,10893.6,35.6488,0.0949409,0.0127127,0.730601,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,125886,10893.6,35.6488,0.0949405,1.98318e+16,0.730601,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,125886,10893.6,35.6488,0.0949408,1.6862e+20,0.730601,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,125886,10893.6,35.6488,0.094941,5.43609,0.730601,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,125886,10893.6,35.6488,0.0949405,1.32878e+08,0.730601,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,125886,10893.6,35.6488,0.0949405,0.711153,0.730601,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,125886,10893.6,35.6488,0.0949409,0.184191,0.730601,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,125886,10893.6,35.6488,0.0949409,2.1484e+11,0.730601,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,125886,10893.6,35.6488,0.0949408,582310,0.730601,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,125885,10895.1,8.26254,0.0949406,0,1.89496,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,125885,10895.1,8.26254,0.0949408,0,1.89496,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,125885,10895.1,8.26254,0.0949405,0,1.89496,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,125885,10895.1,8.26254,0.0949403,0,1.89496,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,125885,10895.1,8.26254,0.0949406,9.44413e-15,1.89496,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,125885,10895.1,8.26254,0.0949411,0,1.89496,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,125884,10895.1,5.70498,0.0949404,9.11605e-16,1.89496,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,125884,10895.1,5.70498,0.0949407,0,1.89496,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,125884,10895.1,5.70498,0.0949408,0,1.89496,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,125884,10895.1,5.70498,0.0949409,0,1.89496,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,125884,10893.3,3.92642,0.094941,2.10794e+10,1.89496,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,125884,10893.3,3.92642,0.0949407,0.00292975,1.89496,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,125884,10893.3,3.92642,0.0949405,2.76125e+15,1.89496,False,69.0|233,705
1,14|705|14|705|cc|4|1|233|1|233|69.0,125884,10893.3,3.92642,0.0949401,0.000406332,1.89496,False,69.0|233,705
1,14|705|14|705|cc|5|1|233|1|233|69.0,125884,10893.3,3.92642,0.0949405,9.45469e-16,1.89496,False,69.0|233,705
1,14|705|14|705|cc|6|1|233|1|233|69.0,125884,10893.3,3.92642,0.0949408,0.0728082,1.89496,False,69.0|233,705
1,14|705|14|705|cc|7|1|233|1|233|69.0,125884,10893.3,3.92642,0.0949405,1.09639,1.89496,False,69.0|233,705
1,14|705|14|705|cc|8|1|233|1|233|69.0,125884,10893.3,3.92642,0.0949413,6.04618e-13,1.89496,False,69.0|233,705
1,14|705|14|705|vc|1|2|233|2|233|69.0,125884,10893.3,3.92642,0.0949406,0.13215,1.89496,False,69.0|233,705
1,14|705|14|705|vc|2|2|233|2|233|69.0,125884,10893.3,3.92642,0.0949408,11.3077,1.89496,False,69.0|233,705
1,14|705|14|705|vc|3|2|233|2|233|69.0,125884,10893.3,3.92642,0.0949406,13.1489,1.89496,False,69.0|233,705
1,14|705|14|705|vc|4|2|233|2|233|69.0,125884,10893.3,3.92642,0.0949406,0.01874,1.89496,False,69.0|233,705
1,14|705|14|705|vc|5|2|233|2|233|69.0,125884,10893.3,3.92642,0.094941,276.906,1.89496,False,69.0|233,705
1,14|705|14|705|vc|6|2|233|2|233|69.0,125884,10893.3,3.92642,0.0949409,639936,1.89496,False,69.0|233,705
1,14|705|14|705|vc|7|2|233|2|233|69.0,125884,10893.3,3.92642,0.094941,8159.98,1.89496,False,69.0|233,705
1,14|705|14|705|vc|8|2|233|2|233|69.0,125884,10893.3,3.92642,0.0949408,1.20911e-07,1.89496,False,69.0|233,705
1,8|152|8|152|sample|8|322|8|322|65.0,125886,10895.9,0.0939702,0.0949409,1.74795e-05,0.732464,True,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,125886,10895.9,0.0939702,0.0949402,8.3487e-07,0.732464,True,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,125886,10895.9,0.0939702,0.0949406,0.00922772,0.732464,True,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,125886,10895.9,0.0939702,0.0949406,0.000346015,0.732464,True,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,125886,10896,3.25916,0.0949406,0.00711779,0.732464,True,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,125886,10896,3.25916,0.0949407,5.78779e-05,0.732464,True,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,125886,10896,3.25916,0.0949406,1.41987e-06,0.732464,True,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,125886,10896,3.25916,0.094941,0.00893086,0.732464,True,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,125886,10896.2,1.69396,0.0949403,0.000608113,0.732464,True,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,125886,10896.2,1.69396,0.0949411,8.78988e-06,0.732464,True,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,125886,10893.3,2.75583,0.0949403,5.11564e-16,0.732464,False,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,125886,10893.3,2.75583,0.0949406,6.13376e+16,0.732464,False,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,125886,10893.3,2.75583,0.0949412,6.87935e-15,0.732464,False,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,125886,10893.3,2.75583,0.0949406,1.12815e+18,0.732464,False,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,125886,10893.3,2.75583,0.0949403,9.70897e-14,0.732464,False,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,125886,10893.3,2.75583,0.0949407,2557.6,0.732464,False,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,125886,10893.3,2.75583,0.0949411,23011.4,0.732464,False,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,125886,10893.3,2.75583,0.0949408,2.63544e+08,0.732464,False,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,125886,10893.3,2.75583,0.0949413,2.72944e-11,0.732464,False,69.0|322,152
