id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_eta_alpha_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,eta_eta_alpha_mode,mab_virus,run_id
411|4,0,-9.12563e-10,3.79499e-09,0,0,1.56573e-11,-3.52181e-11,0,70.0|274,411
411|3,0,3.99776e-10,-1.2225e-09,0,0,-7.10099e-13,-3.8856e-11,0,70.0|274,411
411|5,0,-2.50928e-09,-3.1187e-09,0,0,1.75615e-11,1.355e-11,0,70.0|274,411
411|6,0,2.09011e-09,1.12318e-09,0,0,1.41627e-11,-4.45155e-11,0,70.0|274,411
411|8,0,-1.27827e-09,1.02266e-09,0,0,1.19349e-11,-2.50111e-11,0,70.0|274,411
411|7,0,-6.50602e-09,1.00711e-09,0,0,-1.31206e-11,3.13278e-11,0,70.0|274,411
411|9,0,-1.13684e-09,-3.72054e-09,0,0,-8.37419e-12,2.60982e-11,0,70.0|274,411
411|10,0,3.51264e-09,-3.33608e-09,0,0,-1.00677e-11,-4.81926e-11,0,70.0|274,411
411|12,0,-7.06384e-09,3.28011e-09,0,0,1.84346e-11,1.90212e-11,0,70.0|274,411
411|11,0,5.57423e-10,-2.82024e-09,0,0,1.82041e-11,-2.51141e-11,0,70.0|274,411
411|1,0,-2.65059e-09,-5.52185e-10,0,0,-8.63576e-12,2.53024e-11,0,69.0|274,411
411|2,0,1.67545e-09,1.72091e-09,0,0,2.4218e-11,-9.01679e-12,0,69.0|274,411
152|8,0,4.25009e-10,-4.34802e-09,0,0,3.73124e-11,2.88907e-11,0,65.0|322,152
152|7,0,-2.35826e-09,-1.55576e-09,0,0,-5.65747e-12,3.38289e-11,0,65.0|322,152
152|6,0,-2.33138e-10,6.75912e-09,0,0,-7.64278e-12,3.08624e-11,0,65.0|322,152
152|5,0,3.16215e-09,1.09285e-09,0,0,-2.4869e-14,5.07505e-11,0,65.0|322,152
152|12,0,-3.58372e-10,-5.96352e-10,0,0,1.05385e-11,-4.89351e-11,0,28.0|322,152
152|11,0,-2.98603e-10,7.65939e-10,0,0,-7.21578e-12,-7.43086e-11,0,28.0|322,152
152|10,0,2.19489e-09,-5.69412e-09,0,0,6.23279e-13,-1.17343e-10,0,28.0|322,152
152|9,0,1.8678e-09,5.67601e-09,0,0,-9.16134e-12,-4.22027e-11,0,28.0|322,152
152|3,0,-3.09368e-09,-2.25244e-09,0,0,1.70191e-11,6.3249e-11,0,22.0|322,152
152|4,0,-8.12449e-10,3.0135e-09,0,0,-1.36244e-11,4.81748e-12,0,22.0|322,152
152|1,0,9.06942e-11,-1.64643e-09,0,0,-1.96159e-11,3.00915e-12,0,69.0|322,152
152|2,0,-2.68837e-10,1.12529e-09,0,0,-2.18305e-11,6.24247e-11,0,69.0|322,152
1056|8,0,-3.97755e-09,-4.91228e-09,0,0,-1.28402e-11,2.25917e-11,0,65.0|276,1056
1056|7,0,3.80521e-09,5.21496e-09,0,0,3.09284e-11,3.13243e-11,0,65.0|276,1056
1056|6,0,-3.82548e-10,4.98037e-09,0,0,4.89031e-12,3.25748e-11,0,65.0|276,1056
1056|5,0,1.88876e-09,2.41964e-10,0,0,1.774e-11,4.76419e-12,0,65.0|276,1056
1056|12,0,-5.26919e-09,5.57007e-12,0,0,5.2276e-12,3.86997e-11,0,28.0|276,1056
1056|11,0,2.97131e-09,-5.04115e-09,0,0,1.59623e-11,-5.01998e-12,0,28.0|276,1056
1056|10,0,-1.01925e-09,3.16997e-09,0,0,-2.40279e-11,5.28289e-12,0,28.0|276,1056
1056|9,0,1.45603e-09,5.06608e-09,0,0,-1.26887e-11,2.23856e-11,0,28.0|276,1056
1056|4,0,1.93585e-09,-1.9084e-09,0,0,-1.49969e-11,3.28946e-11,0,22.0|276,1056
1056|3,0,-4.46707e-10,-3.74553e-09,0,0,1.58893e-11,-3.53175e-11,0,22.0|276,1056
1056|1,0,-2.18259e-09,-3.88442e-09,0,0,-3.09884e-11,-3.50013e-11,0,69.0|276,1056
1056|2,0,1.30973e-09,3.43958e-09,0,0,-2.14254e-12,6.49507e-11,0,69.0|276,1056
462|6,0,-8.72877e-10,-4.89007e-09,0,0,2.54679e-11,-3.46709e-11,0,55.0|292,462
462|5,0,2.74133e-09,4.63575e-09,0,0,-9.09006e-12,1.01146e-11,0,55.0|292,462
462|4,0,3.93693e-09,-7.2057e-09,0,0,-2.20098e-11,-3.30367e-11,0,55.0|292,462
462|3,0,-1.84953e-09,-1.15988e-09,0,0,-4.51115e-11,5.57421e-12,0,55.0|292,462
462|9,0,2.06044e-09,3.26777e-09,0,0,-1.14508e-11,-2.93596e-11,0,32.0|292,462
462|10,0,1.30215e-09,-4.01485e-09,0,0,-1.30238e-11,-4.97025e-12,0,32.0|292,462
462|7,0,-3.03591e-09,-9.92848e-10,0,0,4.1922e-12,1.46869e-11,0,32.0|292,462
462|8,0,-8.88647e-10,-9.30513e-09,0,0,6.99707e-12,-2.6219e-11,0,32.0|292,462
462|11,0,-3.20884e-09,6.60454e-09,0,0,1.55596e-11,2.95763e-11,0,22.0|292,462
462|12,0,-1.66845e-09,2.45725e-09,0,0,1.01481e-11,-3.00737e-11,0,22.0|292,462
462|1,0,8.77935e-10,-8.34634e-09,0,0,-2.2204e-11,6.51568e-12,0,69.0|292,462
462|2,0,1.14297e-09,-1.687e-09,0,0,1.552e-11,-4.21352e-12,0,69.0|292,462
1159|8,0,-7.77897e-10,-3.93272e-09,0,0,-1.5445e-11,-6.4766e-12,0,65.0|292,1159
1159|7,0,-4.92738e-11,1.24772e-09,0,0,-1.97247e-11,-3.32889e-12,0,65.0|292,1159
1159|5,0,-2.06571e-09,-2.01033e-09,0,0,-2.74556e-11,3.05889e-11,0,65.0|292,1159
1159|6,0,-7.23893e-10,2.65305e-10,0,0,5.08549e-12,2.04814e-11,0,65.0|292,1159
1159|11,0,2.58291e-09,-7.11306e-09,0,0,-1.95317e-11,3.39639e-11,0,28.0|292,1159
1159|12,0,-1.71176e-09,7.49335e-09,0,0,-4.54325e-12,-1.91669e-11,0,28.0|292,1159
1159|9,0,1.8956e-10,5.68662e-12,0,0,-2.30664e-11,3.80744e-11,0,28.0|292,1159
1159|10,0,4.4903e-09,-4.13192e-10,0,0,2.32696e-11,1.36779e-12,0,28.0|292,1159
1159|4,0,2.1417e-09,-3.02509e-09,0,0,1.60774e-11,2.51354e-11,0,22.0|292,1159
1159|3,0,4.3556e-10,4.00594e-09,0,0,-1.67133e-12,5.15037e-11,0,22.0|292,1159
1159|1,0,-3.16578e-09,-8.88987e-10,0,0,2.01434e-11,4.05365e-12,0,69.0|292,1159
1159|2,0,1.39225e-09,1.0086e-09,0,0,-1.52358e-11,-4.14317e-11,0,69.0|292,1159
1197|7,0,9.52182e-10,-2.54675e-09,0,0,7.88569e-12,-3.32676e-11,0,65.0|103,1197
1197|8,0,4.63716e-09,1.71354e-09,0,0,3.76019e-11,2.34763e-11,0,65.0|103,1197
1197|6,0,-2.11406e-09,5.07551e-11,0,0,-5.13944e-12,-5.22959e-11,0,65.0|103,1197
