rep,id,U,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,1,3.72498e-08,1.32633,98.3436,0.173905,2.22904e-16,False,69.0|162,84
1,8|84|cc|2|1|162,1,3.72498e-08,1.32633,98.3436,0.173905,2.22904e-16,False,69.0|162,84
1,8|84|cc|3|1|162,1,3.72498e-08,1.32633,98.3436,0.173905,2.22904e-16,False,69.0|162,84
1,8|84|cc|4|1|162,1,3.72498e-08,1.32633,98.3436,0.173905,2.22904e-16,False,69.0|162,84
1,8|84|cc|5|1|162,1,3.72498e-08,1.32633,98.3436,0.173905,2.22904e-16,False,69.0|162,84
1,8|84|cc|6|1|162,1,3.72498e-08,1.32633,98.3436,0.173905,2.22904e-16,False,69.0|162,84
1,8|84|cc|7|1|162,1,3.72498e-08,1.32633,98.3436,0.173905,2.22904e-16,False,69.0|162,84
1,8|84|cc|8|1|162,1,3.72498e-08,1.32633,98.3436,0.173905,2.22904e-16,False,69.0|162,84
1,8|84|sample|10|162,1,1.17364e-07,1.3285,2.73437,0.173905,2.22904e-16,True,32.0|162,84
1,8|84|sample|11|162,1,5.56622e-08,1.3285,2.46575,0.173905,2.22904e-16,True,22.0|162,84
1,8|84|sample|12|162,1,5.56622e-08,1.3285,2.46575,0.173905,2.22904e-16,True,22.0|162,84
1,8|84|sample|3|162,1,9.12597e-08,1.3285,0.318881,0.173905,2.22904e-16,True,55.0|162,84
1,8|84|sample|4|162,1,9.12597e-08,1.3285,0.318881,0.173905,2.22904e-16,True,55.0|162,84
1,8|84|sample|5|162,1,9.12597e-08,1.3285,0.318881,0.173905,2.22904e-16,True,55.0|162,84
1,8|84|sample|6|162,1,9.12597e-08,1.3285,0.318881,0.173905,2.22904e-16,True,55.0|162,84
1,8|84|sample|7|162,1,1.17364e-07,1.3285,2.73437,0.173905,2.22904e-16,True,32.0|162,84
1,8|84|sample|8|162,1,1.17364e-07,1.3285,2.73437,0.173905,2.22904e-16,True,32.0|162,84
1,8|84|sample|9|162,1,1.17364e-07,1.3285,2.73437,0.173905,2.22904e-16,True,32.0|162,84
1,8|84|vc|1|2|162,1,3.72498e-08,1.32633,98.3436,0.173905,2.22904e-16,False,69.0|162,84
1,8|84|vc|2|2|162,1,3.72498e-08,1.32633,98.3436,0.173905,2.22904e-16,False,69.0|162,84
1,8|84|vc|3|2|162,1,3.72498e-08,1.32633,98.3436,0.173905,2.22904e-16,False,69.0|162,84
1,8|84|vc|4|2|162,1,3.72498e-08,1.32633,98.3436,0.173905,2.22904e-16,False,69.0|162,84
1,8|84|vc|5|2|162,1,3.72498e-08,1.32633,98.3436,0.173905,2.22904e-16,False,69.0|162,84
1,8|84|vc|6|2|162,1,3.72498e-08,1.32633,98.3436,0.173905,2.22904e-16,False,69.0|162,84
1,8|84|vc|7|2|162,1,3.72498e-08,1.32633,98.3436,0.173905,2.22904e-16,False,69.0|162,84
1,8|84|vc|8|2|162,1,3.72498e-08,1.32633,98.3436,0.173905,2.22904e-16,False,69.0|162,84
1,8|719|cc|1|1|274,1,7.60753e-08,1.32633,19.5183,0.146744,2.22904e-16,False,69.0|274,719
1,8|719|cc|2|1|274,1,7.60753e-08,1.32633,19.5182,0.146744,2.22904e-16,False,69.0|274,719
1,8|719|cc|3|1|274,1,7.60753e-08,1.32633,19.5182,0.146744,2.22904e-16,False,69.0|274,719
1,8|719|cc|4|1|274,1,7.60753e-08,1.32633,19.5182,0.146744,2.22904e-16,False,69.0|274,719
1,8|719|cc|5|1|274,1,7.60753e-08,1.32633,19.5182,0.146744,2.22904e-16,False,69.0|274,719
1,8|719|cc|6|1|274,1,7.60753e-08,1.32633,19.5182,0.146744,2.22904e-16,False,69.0|274,719
1,8|719|cc|7|1|274,1,7.60753e-08,1.32633,19.5182,0.146744,2.22904e-16,False,69.0|274,719
1,8|719|cc|8|1|274,1,7.60753e-08,1.32633,19.5182,0.146744,2.22904e-16,False,69.0|274,719
1,8|719|sample|10|274,1,6.09011e-07,1.3285,8.3383,0.146744,2.22904e-16,True,32.0|274,719
1,8|719|sample|11|274,1,8.08717e-09,1.3285,10.4834,0.146744,2.22904e-16,True,22.0|274,719
1,8|719|sample|12|274,1,8.08717e-09,1.3285,10.4834,0.146744,2.22904e-16,True,22.0|274,719
1,8|719|sample|3|274,1,3.27432e-10,1.3285,0.925155,0.146744,2.22904e-16,True,55.0|274,719
1,8|719|sample|4|274,1,3.27432e-10,1.3285,0.925155,0.146744,2.22904e-16,True,55.0|274,719
1,8|719|sample|5|274,1,3.27432e-10,1.3285,0.925155,0.146744,2.22904e-16,True,55.0|274,719
