id,importanceSampling
411|4,104.935201
411|3,132.996810
411|5,159.602614
411|6,159.052911
411|8,136.681346
411|7,135.357708
411|9,156.627542
411|10,158.673173
411|12,133.204484
411|11,134.976536
411|1,82.983218
411|2,147.537853
152|8,148.258373
152|7,147.933742
152|6,153.968338
152|5,152.583707
152|12,144.886615
152|11,142.717044
152|10,147.631628
152|9,150.364897
152|3,147.896303
152|4,149.170812
152|1,77.815308
152|2,151.360601
1056|8,146.114556
1056|7,147.997968
1056|6,150.841613
1056|5,152.209459
1056|12,145.398267
1056|11,144.977294
1056|10,151.984400
1056|9,154.088153
1056|4,148.560072
1056|3,145.605776
1056|1,77.145347
1056|2,163.705903
462|6,166.077185
462|5,167.429908
462|4,172.092775
462|3,170.877977
462|9,147.641627
462|10,153.690898
462|7,160.965560
462|8,158.778337
462|11,169.214318
462|12,177.593043
462|1,90.867067
462|2,162.417964
1159|8,130.241717
1159|7,164.571656
1159|5,166.489037
1159|6,165.351423
1159|11,147.730763
1159|12,149.451608
1159|9,161.726446
1159|10,164.490632
1159|4,153.974012
1159|3,153.496165
1159|1,81.435096
1159|2,159.275319
1197|7,141.965938
1197|8,140.677031
1197|6,146.085342
1197|5,144.981656
1197|12,138.903686
1197|10,152.111635
1197|9,151.622118
1197|3,138.052994
1197|4,139.444302
1197|11,141.316052
1197|1,81.418557
1197|2,159.916477
