id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0.389344,0,-1.56448e-06,0.000854938,0,0,2.62883e-07,0,-6.84786e-13,-9.86058e-09,0,0,False,69.0|162,84
8|84|cc|2|1|162,0.406807,0,1.05884e-07,-0.00660308,0,0,3.35201e-07,0,3.4639e-14,-1.45609e-09,0,0,False,69.0|162,84
8|84|cc|3|1|162,0.446265,0,-1.10985e-06,0.00153014,0,0,-3.31034e-07,0,5.55112e-13,3.75689e-09,0,0,False,69.0|162,84
8|84|cc|4|1|162,0.227202,0,9.70258e-07,0.00572878,0,0,-4.14846e-07,0,-1.67866e-13,6.60063e-09,0,0,False,69.0|162,84
8|84|cc|5|1|162,0.66511,0,1.33679e-06,-0.00601223,0,0,-5.32721e-07,0,1.6076e-13,-1.74314e-10,0,0,False,69.0|162,84
8|84|cc|6|1|162,-1.17001,0,-1.82751e-07,-0.014601,0,0,-2.34901e-07,0,-3.88134e-13,-9.20966e-10,0,0,False,69.0|162,84
8|84|cc|7|1|162,-0.25799,0,7.60845e-07,0.00109391,0,0,-2.95938e-07,0,6.386e-13,-1.0905e-08,0,0,False,69.0|162,84
8|84|cc|8|1|162,-1.32793,0,1.28002e-06,0.00486595,0,0,-3.26118e-07,0,-7.19425e-14,4.31304e-11,0,0,False,69.0|162,84
8|84|sample|10|162,-0.245497,0,9.15515e-07,0.0200542,0,0,0.016286,0,4.24398e-10,0.0309862,0,0,True,32.0|162,84
8|84|sample|11|162,1.48188,0,-1.69626e-06,0.00330308,0,0,-0.0384451,0,6.87668e-11,0.00591982,0,0,True,22.0|162,84
8|84|sample|12|162,-0.99578,0,1.23544e-06,0.0694487,0,0,-0.0401507,0,7.93472e-10,0.0608998,0,0,True,22.0|162,84
8|84|sample|3|162,1.05288,0,-5.85844e-07,0.0580915,0,0,-0.00772641,0,6.50107e-10,0.0484705,0,0,True,55.0|162,84
8|84|sample|4|162,0.0185072,0,-1.46184e-07,0.0566845,0,0,-0.00775923,0,6.5812e-10,0.0489618,0,0,True,55.0|162,84
8|84|sample|5|162,0.786057,0,1.62901e-07,0.0203288,0,0,0.0318121,0,3.36854e-10,0.0219625,0,0,True,55.0|162,84
8|84|sample|6|162,0.4969,0,6.36852e-07,0.0490827,0,0,0.0136781,0,6.78402e-10,0.04889,0,0,True,55.0|162,84
8|84|sample|7|162,-1.26474,0,-1.45447e-06,-0.0130412,0,0,0.0262746,0,-6.44711e-11,-0.00577331,0,0,True,32.0|162,84
8|84|sample|8|162,-0.0353567,0,-5.78722e-07,0.00175577,0,0,0.05597,0,8.20264e-11,0.00456334,0,0,True,32.0|162,84
8|84|sample|9|162,-0.348806,0,-4.77091e-07,0.0273384,0,0,-0.0178139,0,4.65918e-10,0.0354418,0,0,True,32.0|162,84
8|84|vc|1|2|162,0.810772,0,-9.23761e-07,-0.00954357,0,0,-3.57989e-07,0,-3.75699e-13,-6.94072e-10,0,0,False,69.0|162,84
8|84|vc|2|2|162,1.32016,0,4.75676e-08,-0.000373175,0,0,4.02279e-07,0,-1.76748e-13,3.57512e-09,0,0,False,69.0|162,84
8|84|vc|3|2|162,0.147779,0,1.24377e-06,0.00792118,0,0,1.757e-07,0,3.04645e-13,-5.89224e-09,0,0,False,69.0|162,84
8|84|vc|4|2|162,0.267501,0,4.78715e-08,-0.00669363,0,0,2.43822e-07,0,2.93987e-13,-3.79219e-09,0,0,False,69.0|162,84
8|84|vc|5|2|162,0.290194,0,4.69812e-09,0.00315938,0,0,4.75045e-08,0,-4.80505e-13,-6.15107e-09,0,0,False,69.0|162,84
8|84|vc|6|2|162,0.147667,0,-6.57711e-08,-0.00779684,0,0,1.1981e-07,0,-4.36984e-13,2.74049e-09,0,0,False,69.0|162,84
8|84|vc|7|2|162,-0.291784,0,1.93232e-06,0.0128698,0,0,-3.4506e-07,0,1.20259e-12,-9.06352e-09,0,0,False,69.0|162,84
8|84|vc|8|2|162,-1.45909,0,-1.34913e-07,-0.00732516,0,0,-3.02039e-08,0,-1.08358e-12,-3.08121e-09,0,0,False,69.0|162,84
8|719|cc|1|1|274,0.310935,0,2.47019e-07,0.000520783,0,0,-5.43059e-08,0,-7.10987e-13,-8.7903e-09,0,0,False,69.0|274,719
8|719|cc|2|1|274,-0.36899,0,4.25205e-07,-0.00926488,0,0,4.61768e-07,0,1.5099e-13,-9.86256e-11,0,0,False,69.0|274,719
