id,importanceSampling
9|411|9|411|sample|4|274|4|274|70.0,131.453473
9|411|9|411|sample|3|274|3|274|70.0,144.820458
9|411|9|411|sample|5|274|5|274|70.0,155.878799
9|411|9|411|sample|6|274|6|274|70.0,159.910827
9|411|9|411|sample|8|274|8|274|70.0,133.349056
9|411|9|411|sample|7|274|7|274|70.0,135.402063
9|411|9|411|sample|9|274|9|274|70.0,152.348567
9|411|9|411|sample|10|274|10|274|70.0,158.851525
9|411|9|411|sample|12|274|12|274|70.0,134.987178
9|411|9|411|sample|11|274|11|274|70.0,131.683532
9|411|9|411|cc|1|1|274|1|274|69.0,12.523113
9|411|9|411|cc|2|1|274|1|274|69.0,12.612961
9|411|9|411|cc|3|1|274|1|274|69.0,12.501671
9|411|9|411|cc|4|1|274|1|274|69.0,12.561259
9|411|9|411|cc|5|1|274|1|274|69.0,12.779872
9|411|9|411|cc|6|1|274|1|274|69.0,12.493356
9|411|9|411|cc|7|1|274|1|274|69.0,12.644258
9|411|9|411|cc|8|1|274|1|274|69.0,13.358349
9|411|9|411|vc|1|2|274|2|274|69.0,20.228874
9|411|9|411|vc|2|2|274|2|274|69.0,20.288508
9|411|9|411|vc|3|2|274|2|274|69.0,20.412209
9|411|9|411|vc|4|2|274|2|274|69.0,20.279970
9|411|9|411|vc|5|2|274|2|274|69.0,20.330292
9|411|9|411|vc|6|2|274|2|274|69.0,20.320253
9|411|9|411|vc|7|2|274|2|274|69.0,20.439878
9|411|9|411|vc|8|2|274|2|274|69.0,-13.278357
8|152|8|152|sample|8|322|8|322|65.0,148.417789
8|152|8|152|sample|7|322|7|322|65.0,151.471575
8|152|8|152|sample|6|322|6|322|65.0,152.667233
8|152|8|152|sample|5|322|5|322|65.0,152.179108
8|152|8|152|sample|12|322|12|322|28.0,137.366269
8|152|8|152|sample|11|322|11|322|28.0,134.907970
8|152|8|152|sample|10|322|10|322|28.0,141.746874
8|152|8|152|sample|9|322|9|322|28.0,144.595944
8|152|8|152|sample|3|322|3|322|22.0,143.140496
8|152|8|152|sample|4|322|4|322|22.0,143.940773
8|152|8|152|cc|1|1|322|1|322|69.0,12.267598
8|152|8|152|cc|2|1|322|1|322|69.0,12.172302
8|152|8|152|cc|3|1|322|1|322|69.0,12.142867
8|152|8|152|cc|4|1|322|1|322|69.0,12.200921
8|152|8|152|cc|5|1|322|1|322|69.0,12.158243
8|152|8|152|cc|6|1|322|1|322|69.0,12.157154
8|152|8|152|cc|7|1|322|1|322|69.0,12.247302
8|152|8|152|cc|8|1|322|1|322|69.0,12.276223
8|152|8|152|vc|1|2|322|2|322|69.0,21.158284
8|152|8|152|vc|2|2|322|2|322|69.0,21.215011
8|152|8|152|vc|3|2|322|2|322|69.0,21.295163
8|152|8|152|vc|4|2|322|2|322|69.0,21.226919
8|152|8|152|vc|5|2|322|2|322|69.0,21.237602
8|152|8|152|vc|6|2|322|2|322|69.0,21.249450
8|152|8|152|vc|7|2|322|2|322|69.0,21.220834
8|152|8|152|vc|8|2|322|2|322|69.0,21.211408
8|1056|8|1056|sample|8|276|8|276|65.0,140.836784
8|1056|8|1056|sample|7|276|7|276|65.0,142.174091
