rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,0,0,-1.29125e-08,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,0,0,-6.18245e-09,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,0,0,2.86579e-08,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,0,0,-2.66368e-08,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,0,0,4.87417e-09,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,0,0,-6.41692e-09,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,0,0,2.1472e-08,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,0,0,5.12013e-08,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,0,0,1.68128e-09,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,0,0,-2.40467e-08,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,0,0,2.54268e-08,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,0,0,-1.87021e-08,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,0,0,-1.59338e-08,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,0,0,3.06111e-08,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,0,0,-3.43024e-08,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,0,0,4.81606e-10,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,0,0,-3.10378e-08,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,0,0,2.17897e-08,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,0,0,4.40652e-08,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,0,0,1.1402e-08,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,0,0,-6.964e-08,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,0,0,1.84626e-09,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,0,0,-1.98939e-08,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,0,0,-1.5765e-08,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,0,0,1.3714e-08,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,0,0,-3.16128e-08,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0,0,0,-1.68285e-08,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0,0,0,1.37155e-08,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0,0,0,-1.33196e-08,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0,0,0,-1.46513e-08,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0,0,0,-7.74141e-09,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0,0,0,1.11566e-08,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0,0,0,1.54253e-08,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0,0,0,4.30066e-09,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0,0,0,-2.05882e-08,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0,0,0,1.06898e-08,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0,0,0,3.55318e-08,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0,0,0,5.14805e-08,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0,0,0,-3.46531e-09,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0,0,0,1.56962e-08,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0,0,0,1.38469e-08,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0,0,0,-2.62669e-08,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0,0,0,-4.15232e-08,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0,0,0,1.11639e-08,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0,0,0,1.03788e-08,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0,0,0,1.87791e-08,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0,0,0,4.85596e-08,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0,0,0,4.43128e-09,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0,0,0,-5.30879e-08,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0,0,0,5.62594e-09,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0,0,0,2.36201e-08,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,0,0,0,1.62116e-08,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0,0,0,1.44175e-08,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0,0,0,-7.81465e-09,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0,0,0,-1.87488e-08,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0,0,0,-3.64579e-08,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,0,0,0,2.43677e-09,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,0,0,0,3.67027e-08,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,0,0,0,8.95997e-09,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,0,0,0,7.80253e-09,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,0,0,0,1.41917e-08,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,0,0,0,6.26046e-08,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,0,0,0,1.37771e-08,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,0,0,0,3.73849e-08,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,0,0,0,-7.84422e-09,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,0,0,0,2.2694e-08,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,0,0,0,-3.02135e-08,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,0,0,0,2.61595e-09,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,0,0,0,-3.35936e-08,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,0,0,0,3.2603e-10,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,0,0,0,-9.78231e-09,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,0,0,0,-8.07756e-09,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,0,0,0,-1.18538e-08,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,0,0,0,-3.8854e-08,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,0,0,0,1.83433e-08,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,0,0,0,-2.96213e-08,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,0,0,0,3.48281e-11,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,0,0,0,-1.71153e-08,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,0,0,0,-1.77641e-08,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,0,0,0,-5.06765e-09,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,0,0,0,-1.95928e-08,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,0,0,0,-8.34594e-09,55.0|292,462
1,8|462|8|462|sample|9|292|9|292|32.0,0,0,0,-3.57679e-08,32.0|292,462
1,8|462|8|462|sample|10|292|10|292|32.0,0,0,0,2.08464e-08,32.0|292,462
1,8|462|8|462|sample|7|292|7|292|32.0,0,0,0,-7.22967e-08,32.0|292,462
1,8|462|8|462|sample|8|292|8|292|32.0,0,0,0,2.27413e-09,32.0|292,462
1,8|462|8|462|sample|11|292|11|292|22.0,0,0,0,1.65711e-09,22.0|292,462
1,8|462|8|462|sample|12|292|12|292|22.0,0,0,0,2.4969e-08,22.0|292,462
1,8|462|8|462|cc|1|1|292|1|292|69.0,0,0,0,1.31326e-09,69.0|292,462
1,8|462|8|462|cc|2|1|292|1|292|69.0,0,0,0,2.60712e-08,69.0|292,462
1,8|462|8|462|cc|3|1|292|1|292|69.0,0,0,0,4.18402e-09,69.0|292,462
1,8|462|8|462|cc|4|1|292|1|292|69.0,0,0,0,2.44598e-09,69.0|292,462
1,8|462|8|462|cc|5|1|292|1|292|69.0,0,0,0,-1.42151e-08,69.0|292,462
1,8|462|8|462|cc|6|1|292|1|292|69.0,0,0,0,1.68818e-08,69.0|292,462
1,8|462|8|462|cc|7|1|292|1|292|69.0,0,0,0,-1.31064e-08,69.0|292,462
1,8|462|8|462|cc|8|1|292|1|292|69.0,0,0,0,4.9553e-09,69.0|292,462
1,8|462|8|462|vc|1|2|292|2|292|69.0,0,0,0,7.32449e-09,69.0|292,462
1,8|462|8|462|vc|2|2|292|2|292|69.0,0,0,0,-2.24415e-08,69.0|292,462
1,8|462|8|462|vc|3|2|292|2|292|69.0,0,0,0,-1.15649e-09,69.0|292,462
1,8|462|8|462|vc|4|2|292|2|292|69.0,0,0,0,4.67656e-08,69.0|292,462
1,8|462|8|462|vc|5|2|292|2|292|69.0,0,0,0,-7.79971e-09,69.0|292,462
1,8|462|8|462|vc|6|2|292|2|292|69.0,0,0,0,-6.77256e-09,69.0|292,462
1,8|462|8|462|vc|7|2|292|2|292|69.0,0,0,0,-7.12725e-09,69.0|292,462
1,8|462|8|462|vc|8|2|292|2|292|69.0,0,0,0,-2.6668e-08,69.0|292,462
1,8|1159|8|1159|sample|8|292|8|292|65.0,0,0,0,4.89297e-08,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,0,0,0,1.56758e-08,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,0,0,0,-5.27759e-08,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,0,0,0,2.63985e-08,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,0,0,0,-3.83591e-08,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,0,0,0,3.57407e-09,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,0,0,0,8.69873e-09,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,0,0,0,3.00837e-08,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,0,0,0,9.1582e-09,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,0,0,0,-1.11087e-08,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,0,0,0,6.7112e-08,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,0,0,0,2.14493e-08,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,0,0,0,1.21225e-08,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,0,0,0,-9.12778e-09,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,0,0,0,3.07783e-08,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,0,0,0,-2.82422e-08,69.0|292,1159
1,8|1159|8|1159|cc|7|1|292|1|292|69.0,0,0,0,1.19464e-08,69.0|292,1159
1,8|1159|8|1159|cc|8|1|292|1|292|69.0,0,0,0,-4.55564e-09,69.0|292,1159
1,8|1159|8|1159|vc|1|2|292|2|292|69.0,0,0,0,2.65235e-08,69.0|292,1159
1,8|1159|8|1159|vc|2|2|292|2|292|69.0,0,0,0,-1.89192e-09,69.0|292,1159
1,8|1159|8|1159|vc|3|2|292|2|292|69.0,0,0,0,-1.3328e-08,69.0|292,1159
1,8|1159|8|1159|vc|4|2|292|2|292|69.0,0,0,0,-2.45101e-08,69.0|292,1159
1,8|1159|8|1159|vc|5|2|292|2|292|69.0,0,0,0,6.51921e-09,69.0|292,1159
1,8|1159|8|1159|vc|6|2|292|2|292|69.0,0,0,0,-1.08347e-09,69.0|292,1159
1,8|1159|8|1159|vc|7|2|292|2|292|69.0,0,0,0,-3.95266e-08,69.0|292,1159
1,8|1159|8|1159|vc|8|2|292|2|292|69.0,0,0,0,-3.84444e-08,69.0|292,1159
1,8|1197|8|1197|sample|7|103|7|103|65.0,0,0,0,-3.71524e-08,65.0|103,1197
1,8|1197|8|1197|sample|8|103|8|103|65.0,0,0,0,7.16508e-08,65.0|103,1197
1,8|1197|8|1197|sample|6|103|6|103|65.0,0,0,0,5.42524e-08,65.0|103,1197
1,8|1197|8|1197|sample|5|103|5|103|65.0,0,0,0,-5.04703e-08,65.0|103,1197
1,8|1197|8|1197|sample|12|103|12|103|28.0,0,0,0,1.96634e-08,28.0|103,1197
1,8|1197|8|1197|sample|10|103|10|103|28.0,0,0,0,-7.88827e-09,28.0|103,1197
1,8|1197|8|1197|sample|9|103|9|103|28.0,0,0,0,-6.13168e-09,28.0|103,1197
1,8|1197|8|1197|sample|3|103|3|103|22.0,0,0,0,-4.4263e-08,22.0|103,1197
1,8|1197|8|1197|sample|4|103|4|103|22.0,0,0,0,1.8261e-08,22.0|103,1197
1,8|1197|8|1197|sample|11|103|11|103|28.0,0,0,0,2.35739e-08,28.0|103,1197
1,8|1197|8|1197|cc|1|1|103|1|103|69.0,0,0,0,2.223e-08,69.0|103,1197
1,8|1197|8|1197|cc|2|1|103|1|103|69.0,0,0,0,-1.99823e-08,69.0|103,1197
1,8|1197|8|1197|cc|3|1|103|1|103|69.0,0,0,0,2.99691e-08,69.0|103,1197
1,8|1197|8|1197|cc|4|1|103|1|103|69.0,0,0,0,3.44157e-08,69.0|103,1197
1,8|1197|8|1197|cc|5|1|103|1|103|69.0,0,0,0,-3.96317e-09,69.0|103,1197
1,8|1197|8|1197|cc|6|1|103|1|103|69.0,0,0,0,-6.20208e-09,69.0|103,1197
1,8|1197|8|1197|cc|7|1|103|1|103|69.0,0,0,0,4.14124e-08,69.0|103,1197
1,8|1197|8|1197|cc|8|1|103|1|103|69.0,0,0,0,1.15812e-08,69.0|103,1197
1,8|1197|8|1197|vc|1|2|103|2|103|69.0,0,0,0,-4.36411e-09,69.0|103,1197
1,8|1197|8|1197|vc|2|2|103|2|103|69.0,0,0,0,-1.11279e-08,69.0|103,1197
1,8|1197|8|1197|vc|3|2|103|2|103|69.0,0,0,0,-1.43574e-08,69.0|103,1197
1,8|1197|8|1197|vc|4|2|103|2|103|69.0,0,0,0,1.99194e-08,69.0|103,1197
1,8|1197|8|1197|vc|5|2|103|2|103|69.0,0,0,0,4.16381e-08,69.0|103,1197
1,8|1197|8|1197|vc|6|2|103|2|103|69.0,0,0,0,3.73517e-08,69.0|103,1197
1,8|1197|8|1197|vc|7|2|103|2|103|69.0,0,0,0,2.65809e-08,69.0|103,1197
1,8|1197|8|1197|vc|8|2|103|2|103|69.0,0,0,0,2.2884e-08,69.0|103,1197
